Date_Time,Barom,Temperature
9/20/2023 15:30,750.875,14.637
9/20/2023 15:45,751.05,14.563
9/20/2023 16:00,751.342,14.333
9/20/2023 16:15,751.342,13.877
9/20/2023 16:30,751.225,13.583
9/20/2023 16:45,751.225,13.14
9/20/2023 17:00,750.758,13.107
9/20/2023 17:15,750.408,13.14
9/20/2023 17:30,750.408,13.04
9/20/2023 17:45,750.408,12.963
9/20/2023 18:00,750.583,12.63
9/20/2023 18:15,750.408,12.44
9/20/2023 18:30,750.583,12.453
9/20/2023 18:45,750.408,12.273
9/20/2023 19:00,750.408,11.347
9/20/2023 19:15,750.408,10.153
9/20/2023 19:30,750.408,9.047
9/20/2023 19:45,750.583,8.447
9/20/2023 20:00,750.408,7.943
9/20/2023 20:15,750.583,7.88
9/20/2023 20:30,750.758,7.833
9/20/2023 20:45,750.583,7.553
9/20/2023 21:00,750.758,7.643
9/20/2023 21:15,750.758,7.24
9/20/2023 21:30,750.583,6.623
9/20/2023 21:45,750.292,6.473
9/20/2023 22:00,750.583,8.257
9/20/2023 22:15,750.583,9.877
9/20/2023 22:30,750.583,9.747
9/20/2023 22:45,750.583,9.65
9/20/2023 23:00,750.408,9.38
9/20/2023 23:15,750.583,9.33
9/20/2023 23:30,750.758,9.173
9/20/2023 23:45,750.758,8.963
9/21/2023 0:00,750.758,8.793
9/21/2023 0:15,750.758,8.643
9/21/2023 0:30,750.583,8.377
9/21/2023 0:45,750.583,8.113
9/21/2023 1:00,750.408,7.73
9/21/2023 1:15,750.292,7.213
9/21/2023 1:30,750.292,7.077
9/21/2023 1:45,750.408,7.107
9/21/2023 2:00,750.117,7.8
9/21/2023 2:15,750.117,6.453
9/21/2023 2:30,749.825,5.657
9/21/2023 2:45,749.65,5.41
9/21/2023 3:00,750.117,6.117
9/21/2023 3:15,749.825,6.723
9/21/2023 3:30,750,5.947
9/21/2023 3:45,750.117,5.92
9/21/2023 4:00,750.292,7.657
9/21/2023 4:15,750,7.63
9/21/2023 4:30,750.117,7.623
9/21/2023 4:45,750.117,7.31
9/21/2023 5:00,750.117,7.173
9/21/2023 5:15,750.292,6.963
9/21/2023 5:30,750.292,7.03
9/21/2023 5:45,750.292,6.77
9/21/2023 6:00,750.758,6.363
9/21/2023 6:15,750.583,6.343
9/21/2023 6:30,750.408,6.9
9/21/2023 6:45,750.758,7.277
9/21/2023 7:00,750.758,7.283
9/21/2023 7:15,750.583,7.637
9/21/2023 7:30,750.875,8.317
9/21/2023 7:45,751.05,9.073
9/21/2023 8:00,751.05,9.693
9/21/2023 8:15,751.05,9.493
9/21/2023 8:30,751.05,9.693
9/21/2023 8:45,751.225,10.22
9/21/2023 9:00,751.225,10.99
9/21/2023 9:15,751.225,12.59
9/21/2023 9:30,751.225,16.617
9/21/2023 9:45,751.225,17.493
9/21/2023 10:00,751.342,24.09
9/21/2023 10:15,751.342,25.347
9/21/2023 10:30,751.517,23.877
9/21/2023 10:45,751.342,21.313
9/21/2023 11:00,751.342,18.02
9/21/2023 11:15,751.342,17.153
9/21/2023 11:30,751.342,19.697
9/21/2023 11:45,751.225,18.293
9/21/2023 12:00,751.342,17.617
9/21/2023 12:15,751.225,22.74
9/21/2023 12:30,751.225,24.83
9/21/2023 12:45,751.225,28.45
9/21/2023 13:00,751.05,27.173
9/21/2023 13:15,750.758,24.373
9/21/2023 13:30,750.875,21.07
9/21/2023 13:45,750.583,21.307
9/21/2023 14:00,750.583,23.29
9/21/2023 14:15,750.292,18.033
9/21/2023 14:30,750.292,17.777
9/21/2023 14:45,750.117,17.843
9/21/2023 15:00,750,20.29
9/21/2023 15:15,750,20.01
9/21/2023 15:30,750,17.537
9/21/2023 15:45,749.825,18.313
9/21/2023 16:00,749.825,17.59
9/21/2023 16:15,749.825,17.97
9/21/2023 16:30,749.475,29.63
9/21/2023 16:45,749.358,25.263
9/21/2023 17:00,749.65,28.897
9/21/2023 17:15,749.65,23.307
9/21/2023 17:30,749.65,18.173
9/21/2023 17:45,749.65,16.333
9/21/2023 18:00,749.475,14.04
9/21/2023 18:15,749.825,12.59
9/21/2023 18:30,749.65,12.327
9/21/2023 18:45,749.825,12.91
9/21/2023 19:00,750,12.293
9/21/2023 19:15,749.825,11.36
9/21/2023 19:30,750,10.877
9/21/2023 19:45,750.117,10.287
9/21/2023 20:00,750.117,10.127
9/21/2023 20:15,750.117,9.8
9/21/2023 20:30,750.408,9.767
9/21/2023 20:45,750.583,9.863
9/21/2023 21:00,750.758,9.78
9/21/2023 21:15,750.758,9.277
9/21/2023 21:30,750.758,8.74
9/21/2023 21:45,750.758,8.467
9/21/2023 22:00,750.875,9.977
9/21/2023 22:15,750.875,10.307
9/21/2023 22:30,750.875,9.1
9/21/2023 22:45,751.05,8.95
9/21/2023 23:00,751.05,8.8
9/21/2023 23:15,751.05,8.33
9/21/2023 23:30,750.875,7.903
9/21/2023 23:45,751.05,7.363
9/22/2023 0:00,751.225,8.453
9/22/2023 0:15,751.342,8.133
9/22/2023 0:30,751.517,8.57
9/22/2023 0:45,751.517,9.237
9/22/2023 1:00,751.342,9.317
9/22/2023 1:15,751.342,9.82
9/22/2023 1:30,751.517,10.407
9/22/2023 1:45,751.342,10.04
9/22/2023 2:00,751.342,8.903
9/22/2023 2:15,751.517,9.08
9/22/2023 2:30,751.342,9.343
9/22/2023 2:45,751.517,9.31
9/22/2023 3:00,751.517,8.527
9/22/2023 3:15,751.342,8.343
9/22/2023 3:30,751.225,8.67
9/22/2023 3:45,751.225,9.323
9/22/2023 4:00,751.225,9.107
9/22/2023 4:15,751.342,8.473
9/22/2023 4:30,751.517,8.107
9/22/2023 4:45,751.342,6.887
9/22/2023 5:00,751.517,6.24
9/22/2023 5:15,751.692,6.227
9/22/2023 5:30,751.517,5.357
9/22/2023 5:45,751.517,5.157
9/22/2023 6:00,751.342,5.507
9/22/2023 6:15,751.517,7.01
9/22/2023 6:30,751.692,8.727
9/22/2023 6:45,751.692,9.203
9/22/2023 7:00,751.517,9.197
9/22/2023 7:15,751.517,9.523
9/22/2023 7:30,751.808,10.027
9/22/2023 7:45,751.808,10.543
9/22/2023 8:00,751.692,11.14
9/22/2023 8:15,751.692,10.57
9/22/2023 8:30,751.692,10.817
9/22/2023 8:45,752.158,11.51
9/22/2023 9:00,752.158,11.743
9/22/2023 9:15,752.158,14.02
9/22/2023 9:30,752.275,16.737
9/22/2023 9:45,752.275,20.18
9/22/2023 10:00,752.45,24.443
9/22/2023 10:15,752.742,27.023
9/22/2023 10:30,752.625,25.09
9/22/2023 10:45,752.45,20.373
9/22/2023 11:00,752.45,17.523
9/22/2023 11:15,752.45,16.897
9/22/2023 11:30,752.275,20.05
9/22/2023 11:45,752.158,18.517
9/22/2023 12:00,751.983,17.51
9/22/2023 12:15,752.158,22.85
9/22/2023 12:30,752.158,27.7
9/22/2023 12:45,752.158,26.657
9/22/2023 13:00,751.983,27.817
9/22/2023 13:15,752.158,25.727
9/22/2023 13:30,752.158,30.22
9/22/2023 13:45,752.158,32.083
9/22/2023 14:00,751.983,26.677
9/22/2023 14:15,751.983,19.763
9/22/2023 14:30,751.808,18.577
9/22/2023 14:45,751.692,18.3
9/22/2023 15:00,751.692,22.21
9/22/2023 15:15,751.342,23.237
9/22/2023 15:30,751.517,20.203
9/22/2023 15:45,751.225,22.41
9/22/2023 16:00,751.225,27.347
9/22/2023 16:15,751.05,24.65
9/22/2023 16:30,751.05,32.577
9/22/2023 16:45,751.05,29.34
9/22/2023 17:00,751.05,30.067
9/22/2023 17:15,750.933,27.803
9/22/2023 17:30,751.225,20.083
9/22/2023 17:45,751.05,16.817
9/22/2023 18:00,751.05,15.247
9/22/2023 18:15,751.225,13.943
9/22/2023 18:30,751.225,13.603
9/22/2023 18:45,751.225,12.89
9/22/2023 19:00,751.342,11.93
9/22/2023 19:15,751.342,10.517
9/22/2023 19:30,751.517,10.267
9/22/2023 19:45,751.517,10.253
9/22/2023 20:00,751.692,9.4
9/22/2023 20:15,751.692,9.25
9/22/2023 20:30,751.808,9.5
9/22/2023 20:45,751.808,9.317
9/22/2023 21:00,751.983,11.347
9/22/2023 21:15,752.158,11.53
9/22/2023 21:30,751.983,10.53
9/22/2023 21:45,751.983,10.83
9/22/2023 22:00,751.983,12.147
9/22/2023 22:15,751.983,12.723
9/22/2023 22:30,751.983,12.51
9/22/2023 22:45,752.275,12.73
9/22/2023 23:00,752.275,12.883
9/22/2023 23:15,751.983,12.453
9/22/2023 23:30,752.158,12.02
9/22/2023 23:45,751.983,11.147
9/23/2023 0:00,751.983,11.783
9/23/2023 0:15,751.983,11.883
9/23/2023 0:30,751.808,10.763
9/23/2023 0:45,752.158,10.51
9/23/2023 1:00,751.983,9.883
9/23/2023 1:15,752.158,9.053
9/23/2023 1:30,752.158,9.427
9/23/2023 1:45,752.158,10.047
9/23/2023 2:00,751.808,10.85
9/23/2023 2:15,751.517,10.67
9/23/2023 2:30,751.517,9.76
9/23/2023 2:45,751.517,10.02
9/23/2023 3:00,751.225,10.007
9/23/2023 3:15,751.517,9.97
9/23/2023 3:30,751.225,9.983
9/23/2023 3:45,751.225,10.48
9/23/2023 4:00,751.225,10.407
9/23/2023 4:15,751.225,10.34
9/23/2023 4:30,751.05,10.227
9/23/2023 4:45,750.875,10.307
9/23/2023 5:00,750.875,10.207
9/23/2023 5:15,750.875,10.34
9/23/2023 5:30,751.225,10.307
9/23/2023 5:45,750.875,10.4
9/23/2023 6:00,751.225,10.42
9/23/2023 6:15,751.05,10.81
9/23/2023 6:30,751.225,10.877
9/23/2023 6:45,751.342,10.91
9/23/2023 7:00,751.342,10.65
9/23/2023 7:15,751.342,10.453
9/23/2023 7:30,751.225,10.493
9/23/2023 7:45,751.342,11.253
9/23/2023 8:00,751.517,11.87
9/23/2023 8:15,751.692,12.033
9/23/2023 8:30,751.808,12.147
9/23/2023 8:45,751.983,12.193
9/23/2023 9:00,752.158,12.38
9/23/2023 9:15,752.158,12.77
9/23/2023 9:30,752.275,12.3
9/23/2023 9:45,752.275,12.81
9/23/2023 10:00,752.275,15.683
9/23/2023 10:15,752.625,21.87
9/23/2023 10:30,752.275,23.353
9/23/2023 10:45,752.742,17.91
9/23/2023 11:00,752.917,15.353
9/23/2023 11:15,753.208,22.3
9/23/2023 11:30,753.092,27.333
9/23/2023 11:45,753.092,27.203
9/23/2023 12:00,753.092,24.23
9/23/2023 12:15,753.208,20.54
9/23/2023 12:30,753.383,18.73
9/23/2023 12:45,765.05,17.763
9/23/2023 13:00,760.092,17.557
9/23/2023 13:15,826.65,17.923
9/23/2023 13:30,824.667,18.557
9/23/2023 13:45,824.842,19.16
9/23/2023 14:00,825.017,19.637
9/23/2023 14:15,824.667,20.063
9/23/2023 14:30,824.55,20.4
9/23/2023 14:45,825.017,20.603
9/23/2023 15:00,825.308,20.85
9/23/2023 15:15,825.483,21.077
9/23/2023 15:30,825.658,21.25
9/23/2023 15:45,825.95,21.393
9/23/2023 16:00,825.833,21.483
9/23/2023 16:15,823.967,21.527
9/23/2023 16:30,797.367,21.683
9/23/2023 16:45,797.542,22.147
9/23/2023 17:00,797.658,22.727
9/23/2023 17:15,797.542,23.307
9/23/2023 17:30,797.542,23.8
9/23/2023 17:45,797.367,24.18
9/23/2023 18:00,800.692,24.423
9/23/2023 18:15,825.542,24.497
9/23/2023 18:30,825.367,24.4
9/23/2023 18:45,825.367,24.257
9/23/2023 19:00,825.367,24.107
9/23/2023 19:15,825.25,23.94
9/23/2023 19:30,825.367,23.747
9/23/2023 19:45,825.483,23.527
9/23/2023 20:00,825.367,23.277
9/23/2023 20:15,825.133,22.993
9/23/2023 20:30,825.367,22.677
9/23/2023 20:45,825.133,22.347
9/23/2023 21:00,825.017,22.017
9/23/2023 21:15,824.9,21.697
9/23/2023 21:30,824.725,21.367
9/23/2023 21:45,825.133,21.037
9/23/2023 22:00,824.842,20.707
9/23/2023 22:15,824.842,20.4
9/23/2023 22:30,825.017,20.097
9/23/2023 22:45,825.308,19.783
9/23/2023 23:00,825.133,19.467
9/23/2023 23:15,825.425,19.153
9/23/2023 23:30,825.308,18.85
9/23/2023 23:45,825.133,18.563
9/24/2023 0:00,825.017,18.287
9/24/2023 0:15,824.842,18.013
9/24/2023 0:30,825.308,17.743
9/24/2023 0:45,825.308,17.493
9/24/2023 1:00,825.425,17.247
9/24/2023 1:15,824.958,17.007
9/24/2023 1:30,825.133,16.763
9/24/2023 1:45,824.958,16.51
9/24/2023 2:00,825.075,16.247
9/24/2023 2:15,825.075,15.99
9/24/2023 2:30,824.783,15.743
9/24/2023 2:45,825.075,15.517
9/24/2023 3:00,824.958,15.287
9/24/2023 3:15,825.075,15.053
9/24/2023 3:30,825.075,14.803
9/24/2023 3:45,824.9,14.543
9/24/2023 4:00,824.9,14.28
9/24/2023 4:15,825.075,14.027
9/24/2023 4:30,825.075,13.763
9/24/2023 4:45,824.9,13.503
9/24/2023 5:00,825.017,13.24
9/24/2023 5:15,825.017,12.97
9/24/2023 5:30,825.192,12.697
9/24/2023 5:45,825.192,12.427
9/24/2023 6:00,825.308,12.16
9/24/2023 6:15,825.308,11.89
9/24/2023 6:30,825.658,11.623
9/24/2023 6:45,825.6,11.36
9/24/2023 7:00,825.6,11.107
9/24/2023 7:15,825.775,10.863
9/24/2023 7:30,825.95,10.65
9/24/2023 7:45,826.242,10.473
9/24/2023 8:00,826.242,10.333
9/24/2023 8:15,826.242,10.233
9/24/2023 8:30,826.592,10.253
9/24/2023 8:45,826.533,10.487
9/24/2023 9:00,826.592,11.087
9/24/2023 9:15,826.708,12.413
9/24/2023 9:30,826.767,14.267
9/24/2023 9:45,826.65,16.44
9/24/2023 10:00,825.308,18.883
9/24/2023 10:15,789.725,20.25
9/24/2023 10:30,758.517,20.843
9/24/2023 10:45,764.875,21.21
9/24/2023 11:00,764.583,22.29
9/24/2023 11:15,763.942,26.077
9/24/2023 11:30,753.383,29.747
9/24/2023 11:45,753.558,29.507
9/24/2023 12:00,758.4,29.573
9/24/2023 12:15,760.092,28.787
9/24/2023 12:30,767.267,27.987
9/24/2023 12:45,768.492,26.94
9/24/2023 13:00,766.158,26.25
9/24/2023 13:15,758.808,26.153
9/24/2023 13:30,764.583,26.257
9/24/2023 13:45,751.517,26.72
9/24/2023 14:00,798.65,26.94
9/24/2023 14:15,825.717,26.933
9/24/2023 14:30,825.6,27.27
9/24/2023 14:45,825.6,27.81
9/24/2023 15:00,825.425,28.913
9/24/2023 15:15,824.958,29.587
9/24/2023 15:30,825.133,29.45
9/24/2023 15:45,825.133,28.857
9/24/2023 16:00,824.842,28.187
9/24/2023 16:15,825.075,27.56
9/24/2023 16:30,824.9,27.017
9/24/2023 16:45,825.133,26.567
9/24/2023 17:00,825.25,26.21
9/24/2023 17:15,825.133,25.92
9/24/2023 17:30,825.133,25.61
9/24/2023 17:45,825.25,25.27
9/24/2023 18:00,825.833,24.683
9/24/2023 18:15,825.833,24.01
9/24/2023 18:30,825.833,23.663
9/24/2023 18:45,850.333,23.07
9/24/2023 19:00,818.833,22.153
9/24/2023 19:15,808.858,21.533
9/24/2023 19:30,808.858,21.54
9/24/2023 19:45,809.033,21.697
9/24/2023 20:00,809.208,21.81
9/24/2023 20:15,809.325,21.857
9/24/2023 20:30,809.5,21.83
9/24/2023 20:45,809.792,21.72
9/24/2023 21:00,809.325,21.54
9/24/2023 21:15,809.325,21.423
9/24/2023 21:30,809.675,21.3
9/24/2023 21:45,809.617,21.167
9/24/2023 22:00,832.133,21.113
9/24/2023 22:15,833.592,21.45
9/24/2023 22:30,827.817,21.787
9/24/2023 22:45,827.817,21.883
9/24/2023 23:00,827.817,21.83
9/24/2023 23:15,827.933,21.65
9/24/2023 23:30,827.992,21.393
9/24/2023 23:45,827.992,21.07
9/25/2023 0:00,828.108,20.707
9/25/2023 0:15,828.108,20.32
9/25/2023 0:30,828.108,19.923
9/25/2023 0:45,828.4,19.517
9/25/2023 1:00,828.4,19.107
9/25/2023 1:15,828.575,18.703
9/25/2023 1:30,828.517,18.307
9/25/2023 1:45,828.692,17.917
9/25/2023 2:00,828.692,17.55
9/25/2023 2:15,828.692,17.187
9/25/2023 2:30,828.692,16.843
9/25/2023 2:45,828.517,16.53
9/25/2023 3:00,828.692,16.227
9/25/2023 3:15,828.517,15.943
9/25/2023 3:30,828.692,15.67
9/25/2023 3:45,828.692,15.4
9/25/2023 4:00,828.983,15.133
9/25/2023 4:15,828.983,14.857
9/25/2023 4:30,828.925,14.577
9/25/2023 4:45,829.1,14.273
9/25/2023 5:00,829.275,13.97
9/25/2023 5:15,829.275,13.69
9/25/2023 5:30,829.392,13.413
9/25/2023 5:45,829.392,13.147
9/25/2023 6:00,829.683,12.883
9/25/2023 6:15,829.858,12.623
9/25/2023 6:30,829.975,12.367
9/25/2023 6:45,830.15,12.127
9/25/2023 7:00,830.15,11.883
9/25/2023 7:15,830.267,11.65
9/25/2023 7:30,830.442,11.453
9/25/2023 7:45,830.792,11.293
9/25/2023 8:00,799.467,11.91
9/25/2023 8:15,799.292,12.657
9/25/2023 8:30,799.292,13.173
9/25/2023 8:45,799.642,13.577
9/25/2023 9:00,799.642,13.937
9/25/2023 9:15,799.642,14.287
9/25/2023 9:30,799.642,14.65
9/25/2023 9:45,799.817,15.033
9/25/2023 10:00,799.758,15.46
9/25/2023 10:15,799.817,15.93
9/25/2023 10:30,799.817,16.44
9/25/2023 10:45,799.817,16.99
9/25/2023 11:00,799.817,17.583
9/25/2023 11:15,799.817,18.207
9/25/2023 11:30,799.817,18.857
9/25/2023 11:45,799.7,19.55
9/25/2023 12:00,799.525,20.243
9/25/2023 12:15,799.525,20.927
9/25/2023 12:30,802.5,21.187
9/25/2023 12:45,802.5,21.663
9/25/2023 13:00,801.858,22.297
9/25/2023 13:15,802.033,22.96
9/25/2023 13:30,801.742,23.61
9/25/2023 13:45,801.567,24.257
9/25/2023 14:00,801.45,24.89
9/25/2023 14:15,801.45,25.333
9/25/2023 14:30,801.275,25.443
9/25/2023 14:45,798.767,25.12
9/25/2023 15:00,797.833,24.793
9/25/2023 15:15,797.542,24.72
9/25/2023 15:30,797.542,24.697
9/25/2023 15:45,797.542,24.3
