Time,DifL,Dif,DifI
2023-03-21 20:30:00,,8.577450425995283e-07,3.660310584925145e-08
2023-03-21 20:45:00,,8.54986849810204e-07,3.6523289742413094e-08
2023-03-21 21:00:00,,8.520501910140166e-07,3.6446489084511324e-08
2023-03-21 21:15:00,,8.490017154948853e-07,3.637484473991441e-08
2023-03-21 21:30:00,,8.459394100360812e-07,3.6311300864220863e-08
2023-03-21 21:45:00,,8.429859504660908e-07,3.625998319106329e-08
2023-03-21 22:00:00,,8.402829738536488e-07,3.622488694285456e-08
2023-03-21 22:15:00,,8.379469123958682e-07,3.620842828381434e-08
2023-03-21 22:30:00,,8.360403450545339e-07,3.620895355868933e-08
2023-03-21 22:45:00,,8.345478890906054e-07,3.622135760036201e-08
2023-03-21 23:00:00,,8.334153141147645e-07,3.6238294634628746e-08
2023-03-21 23:15:00,,8.325710917516072e-07,3.625382797328436e-08
2023-03-21 23:30:00,,8.319679177906005e-07,3.626372233750119e-08
2023-03-21 23:45:00,,8.315718150520768e-07,3.626685233036079e-08
2023-03-22 00:00:00,,8.313743343303968e-07,3.626301974181885e-08
2023-03-22 00:15:00,,8.313754486679164e-07,3.6252926875735496e-08
2023-03-22 00:30:00,,8.315783051261717e-07,3.623745786933586e-08
2023-03-22 00:45:00,,8.319714318396335e-07,3.6218491392839e-08
2023-03-22 01:00:00,,8.325398830559088e-07,3.6197739234237985e-08
2023-03-22 01:15:00,,8.332783101577045e-07,3.617590852847001e-08
2023-03-22 01:30:00,,8.341678942399697e-07,3.615444665853254e-08
2023-03-22 01:45:00,,8.351893969663592e-07,3.6134671904492106e-08
2023-03-22 02:00:00,,8.363383753026721e-07,3.611698934555864e-08
2023-03-22 02:15:00,,8.375806894636977e-07,3.610323094636535e-08
2023-03-22 02:30:00,,8.388800386496815e-07,3.609509433064244e-08
2023-03-22 02:45:00,,8.402282726351265e-07,3.609291286201506e-08
2023-03-22 03:00:00,,8.415912787798199e-07,3.609799497478511e-08
2023-03-22 03:15:00,,8.429377985483643e-07,3.6111503796448864e-08
2023-03-22 03:30:00,,8.442514867407341e-07,3.61340500395957e-08
2023-03-22 03:45:00,,8.455187580032115e-07,3.6166155024018513e-08
2023-03-22 04:00:00,,8.467294626144501e-07,3.6208232877486015e-08
2023-03-22 04:15:00,,8.478770601236268e-07,3.62605900205586e-08
2023-03-22 04:30:00,,8.489509193679537e-07,3.632400887565255e-08
2023-03-22 04:45:00,,8.49953914586384e-07,3.6398755836559264e-08
2023-03-22 05:00:00,,8.508838201980708e-07,3.648618937525089e-08
2023-03-22 05:15:00,,8.517536556679949e-07,3.6586831105797066e-08
2023-03-22 05:30:00,,8.525768143438914e-07,3.670203065660694e-08
2023-03-22 05:45:00,,8.533716527817735e-07,3.68341010062087e-08
2023-03-22 06:00:00,,8.541629002074162e-07,3.698499724946738e-08
2023-03-22 06:15:00,,8.54978402773663e-07,3.715690195166445e-08
2023-03-22 06:30:00,,8.558475968872128e-07,3.735181699916725e-08
2023-03-22 06:45:00,,8.567971763700929e-07,3.757060485323368e-08
2023-03-22 07:00:00,,8.578506430980287e-07,3.781338765180209e-08
2023-03-22 07:15:00,,8.590284024903385e-07,3.807969909042324e-08
2023-03-22 07:30:00,,8.603428471063893e-07,3.836768988088156e-08
2023-03-22 07:45:00,,8.618015895967594e-07,3.867490965808949e-08
2023-03-22 08:00:00,,8.63407080587946e-07,3.899842312702872e-08
2023-03-22 08:15:00,,8.651636568503269e-07,3.9335458583406716e-08
2023-03-22 08:30:00,,8.670662766365439e-07,3.9682595749314686e-08
2023-03-22 08:45:00,,8.691046093169837e-07,4.0036216798862466e-08
2023-03-22 09:00:00,,8.712635993920526e-07,4.0393318584165787e-08
2023-03-22 09:15:00,,8.735238903188948e-07,4.074967795564233e-08
2023-03-22 09:30:00,,8.758598565802685e-07,4.1101041276444954e-08
2023-03-22 09:45:00,,8.782404923647293e-07,4.14431476068025e-08
2023-03-22 10:00:00,,8.806357375046776e-07,4.177342370349637e-08
2023-03-22 10:15:00,,8.830094952332798e-07,4.208786692909972e-08
2023-03-22 10:30:00,,8.853411359386599e-07,4.238739630102599e-08
2023-03-22 10:45:00,,8.876283575264522e-07,4.267773626007279e-08
2023-03-22 11:00:00,,8.898602245139262e-07,4.296132798120344e-08
2023-03-22 11:15:00,,8.920171751765824e-07,4.323776402287094e-08
2023-03-22 11:30:00,,8.940841738596372e-07,4.350767524191046e-08
2023-03-22 11:45:00,,8.960229974310846e-07,4.376528787063541e-08
2023-03-22 12:00:00,,8.978076253066394e-07,4.400800574240179e-08
2023-03-22 12:15:00,,8.994236224301508e-07,4.4235993488000815e-08
2023-03-22 12:30:00,,9.008468221376495e-07,4.4446201628965825e-08
2023-03-22 12:45:00,,9.020636695126696e-07,4.463780833590604e-08
2023-03-22 13:00:00,,9.030334170741438e-07,4.480119803502408e-08
2023-03-22 13:15:00,,9.037196769056777e-07,4.492629633280574e-08
2023-03-22 13:30:00,,9.041038552422966e-07,4.5006489202305845e-08
2023-03-22 13:45:00,,9.041800535569533e-07,4.503737642286762e-08
2023-03-22 14:00:00,,9.039480503789113e-07,4.501468801153818e-08
2023-03-22 14:15:00,,9.034124413909345e-07,4.493388119493635e-08
2023-03-22 14:30:00,,9.02608880185039e-07,4.4800645477370175e-08
2023-03-22 14:45:00,,9.01565890905555e-07,4.461783653121978e-08
2023-03-22 15:00:00,,9.002884414085544e-07,4.437592621285603e-08
2023-03-22 15:15:00,,8.987979084453445e-07,4.406920944300516e-08
2023-03-22 15:30:00,,8.971298107238106e-07,4.369650495714857e-08
2023-03-22 15:45:00,,8.953252571809944e-07,4.3256638104926536e-08
2023-03-22 16:00:00,,8.934367966311709e-07,4.2753703901810444e-08
2023-03-22 16:15:00,,8.915283388455485e-07,4.2199580279278806e-08
2023-03-22 16:30:00,,8.896713701357163e-07,4.160919618774978e-08
2023-03-22 16:45:00,,8.879498091384891e-07,4.100370865460918e-08
2023-03-22 17:00:00,,8.864536748931918e-07,4.040669199571293e-08
2023-03-22 17:15:00,,8.852681763019849e-07,3.9844447001769355e-08
2023-03-22 17:30:00,,8.844771538872483e-07,3.934549468748928e-08
2023-03-22 17:45:00,,8.841307966690636e-07,3.893469536408299e-08
2023-03-22 18:00:00,,8.842377199789039e-07,3.862996039092122e-08
2023-03-22 18:15:00,,8.847571025956417e-07,3.8439203973096893e-08
2023-03-22 18:30:00,,8.856160421807317e-07,3.836053783451071e-08
2023-03-22 18:45:00,,8.867091133738013e-07,3.838290554894388e-08
2023-03-22 19:00:00,,8.879178346069257e-07,3.848896631794563e-08
2023-03-22 19:15:00,,8.890885492402416e-07,3.865412938890957e-08
2023-03-22 19:30:00,,8.900869377462455e-07,3.8852803391544445e-08
2023-03-22 19:45:00,,8.908067718237136e-07,3.9061286521111954e-08
2023-03-22 20:00:00,,8.912098921095508e-07,3.9264344558887285e-08
2023-03-22 20:15:00,,8.912863323660568e-07,3.9451915543101833e-08
2023-03-22 20:30:00,,8.910417948579756e-07,3.9617616204393584e-08
2023-03-22 20:45:00,,8.905174835929974e-07,3.9761348220058676e-08
2023-03-22 21:00:00,,8.897295013648606e-07,3.988091380376049e-08
2023-03-22 21:15:00,,8.886915034380144e-07,3.9974387380905865e-08
2023-03-22 21:30:00,,8.874277812374067e-07,4.004169079298414e-08
2023-03-22 21:45:00,,8.859667476139779e-07,4.0083564337452344e-08
2023-03-22 22:00:00,,8.843323535771628e-07,4.010046700995439e-08
2023-03-22 22:15:00,,8.825631898146525e-07,4.009473185952371e-08
2023-03-22 22:30:00,,8.807009030281307e-07,4.0069420103724056e-08
2023-03-22 22:45:00,,8.787931286772422e-07,4.002791085547683e-08
2023-03-22 23:00:00,,8.768899246088368e-07,3.9974835362945865e-08
2023-03-22 23:15:00,,8.750407223790088e-07,3.991479903887114e-08
2023-03-22 23:30:00,,8.732894100579861e-07,3.985212786342323e-08
2023-03-22 23:45:00,,8.716702314779439e-07,3.9791372066691326e-08
2023-03-23 00:00:00,,8.702018263984615e-07,3.973488118300821e-08
2023-03-23 00:15:00,,8.688875216352224e-07,3.9683118453404425e-08
2023-03-23 00:30:00,,8.677172274646109e-07,3.963494673365386e-08
2023-03-23 00:45:00,,8.666695496335543e-07,3.95885980890306e-08
2023-03-23 01:00:00,,8.657190621123418e-07,3.953964553877164e-08
2023-03-23 01:15:00,,8.648357869293369e-07,3.9484009667855685e-08
2023-03-23 01:30:00,,8.63988303797332e-07,3.941750920605189e-08
2023-03-23 01:45:00,,8.63143105731786e-07,3.9336764577107424e-08
2023-03-23 02:00:00,,8.622690252522544e-07,3.923876407090021e-08
2023-03-23 02:15:00,,8.613398910718912e-07,3.912113681133199e-08
2023-03-23 02:30:00,,8.60340606890036e-07,3.898226917652846e-08
2023-03-23 02:45:00,,8.592669374052749e-07,3.882210322042399e-08
2023-03-23 03:00:00,,8.581121609834078e-07,3.8641642690233286e-08
2023-03-23 03:15:00,,8.568958995151218e-07,3.8444610387020695e-08
2023-03-23 03:30:00,,8.556286331778824e-07,3.8235167956847673e-08
2023-03-23 03:45:00,,8.543113820309278e-07,3.801677526382725e-08
2023-03-23 04:00:00,,8.529602558146672e-07,3.7795700275105515e-08
2023-03-23 04:15:00,,8.515783636336253e-07,3.757660969418646e-08
2023-03-23 04:30:00,,8.501654961603732e-07,3.736337505309498e-08
2023-03-23 04:45:00,,8.487198955873935e-07,3.7158744624461885e-08
2023-03-23 05:00:00,,8.472384943107798e-07,3.6963766788581974e-08
2023-03-23 05:15:00,,8.457210236508207e-07,3.677850547437073e-08
2023-03-23 05:30:00,,8.441775410770134e-07,3.6604249954656766e-08
2023-03-23 05:45:00,,8.425999061743796e-07,3.643607915865213e-08
2023-03-23 06:00:00,,8.41009508597437e-07,3.62758931885522e-08
2023-03-23 06:15:00,,8.394083607365768e-07,3.611961295479682e-08
2023-03-23 06:30:00,,8.378101543556736e-07,3.596566638080078e-08
2023-03-23 06:45:00,,8.36209681314571e-07,3.580738335158825e-08
2023-03-23 07:00:00,,8.346214168655338e-07,3.564322507837709e-08
2023-03-23 07:15:00,,8.330441282182851e-07,3.546816627955276e-08
2023-03-23 07:30:00,,8.314955700666482e-07,3.528194796450366e-08
2023-03-23 07:45:00,,8.299887943440837e-07,3.508323297019927e-08
2023-03-23 08:00:00,,8.285492959703122e-07,3.487296737148559e-08
2023-03-23 08:15:00,,8.27203464062895e-07,3.465170626985772e-08
2023-03-23 08:30:00,,8.259903589194428e-07,3.4421715175265146e-08
2023-03-23 08:45:00,,8.24949146453036e-07,3.418492531125721e-08
2023-03-23 09:00:00,,8.241300105409381e-07,3.394457197998678e-08
2023-03-23 09:15:00,,8.235773672006368e-07,3.3703433284112866e-08
2023-03-23 09:30:00,,8.233417320448169e-07,3.346508100088595e-08
2023-03-23 09:45:00,,8.234733281052344e-07,3.323316311169443e-08
2023-03-23 10:00:00,,8.239947794777517e-07,3.3010690839063364e-08
2023-03-23 10:15:00,,8.248946503444163e-07,3.280085208765755e-08
2023-03-23 10:30:00,,8.261347770023854e-07,3.260806066801809e-08
2023-03-23 10:45:00,,8.276664925257429e-07,3.2438706035167315e-08
2023-03-23 11:00:00,,8.29425973893214e-07,3.230088992629467e-08
2023-03-23 11:15:00,,8.313417161857e-07,3.220350627475951e-08
2023-03-23 11:30:00,,8.333451229664026e-07,3.2155041006782784e-08
2023-03-23 11:45:00,,8.35348926674986e-07,3.216114089583072e-08
2023-03-23 12:00:00,,8.372781539259581e-07,3.222434668171112e-08
2023-03-23 12:15:00,,8.390386149162431e-07,3.2340842863240904e-08
2023-03-23 12:30:00,,8.40555233236607e-07,3.250180812171504e-08
2023-03-23 12:45:00,,8.417703211715404e-07,3.2693311093792895e-08
2023-03-23 13:00:00,,8.426527561790184e-07,3.289783725223983e-08
2023-03-23 13:15:00,,8.431978925079068e-07,3.30949024290862e-08
2023-03-23 13:30:00,,8.434283085820406e-07,3.326294463568939e-08
2023-03-23 13:45:00,,8.433886341649774e-07,3.3384397243503914e-08
2023-03-23 14:00:00,,8.431304015343685e-07,3.3447593434230404e-08
2023-03-23 14:15:00,,8.427008717790997e-07,3.344741515076238e-08
2023-03-23 14:30:00,,8.421369637840967e-07,3.338379808075656e-08
2023-03-23 14:45:00,,8.414650871509383e-07,3.3263291535514216e-08
2023-03-23 15:00:00,,8.407029466563973e-07,3.309520790590886e-08
2023-03-23 15:15:00,,8.3986516452385e-07,3.2891715179227175e-08
2023-03-23 15:30:00,,8.389664723953798e-07,3.2665743032775977e-08
2023-03-23 15:45:00,,8.380306328888961e-07,3.2431937135694525e-08
2023-03-23 16:00:00,,8.370840612024476e-07,3.220297040192208e-08
2023-03-23 16:15:00,,8.361612843653133e-07,3.199048094833576e-08
2023-03-23 16:30:00,,8.352915341603885e-07,3.180312853325153e-08
2023-03-23 16:45:00,,8.345026278271887e-07,3.164778959376836e-08
2023-03-23 17:00:00,,8.338231868736734e-07,3.1529579413712034e-08
2023-03-23 17:15:00,,8.3327507017881e-07,3.145139229493157e-08
2023-03-23 17:30:00,,8.328738137258882e-07,3.1414177390967545e-08
2023-03-23 17:45:00,,8.326226062175663e-07,3.1417055383231716e-08
2023-03-23 18:00:00,,8.325204078442072e-07,3.1457752198570863e-08
2023-03-23 18:15:00,,8.325596289166354e-07,3.1532471312582906e-08
2023-03-23 18:30:00,,8.327269517069651e-07,3.163556294994436e-08
2023-03-23 18:45:00,,8.330236067424966e-07,3.1760836435443395e-08
2023-03-23 19:00:00,,8.334648075592629e-07,3.190213540388501e-08
2023-03-23 19:15:00,,8.340835358894601e-07,3.205450619898516e-08
2023-03-23 19:30:00,,8.349178485876226e-07,3.221342147234982e-08
2023-03-23 19:45:00,,8.360204892099066e-07,3.2376773039529535e-08
2023-03-23 20:00:00,,8.374233378137247e-07,3.253998251048376e-08
2023-03-23 20:15:00,,8.391753291816956e-07,3.270274528731003e-08
2023-03-23 20:30:00,,8.413051553832251e-07,3.286336425488601e-08
2023-03-23 20:45:00,,8.438276923424436e-07,3.3020539065626806e-08
2023-03-23 21:00:00,,8.467417385462967e-07,3.317403337345281e-08
2023-03-23 21:15:00,,8.500192960505494e-07,3.3323138030521506e-08
2023-03-23 21:30:00,,8.536034650755201e-07,3.34673027543397e-08
2023-03-23 21:45:00,,8.574041835430729e-07,3.360373455991034e-08
2023-03-23 22:00:00,,8.613022941901136e-07,3.3732431761616936e-08
2023-03-23 22:15:00,,8.65154842824665e-07,3.3851225016969556e-08
2023-03-23 22:30:00,,8.688091652124012e-07,3.395788027180427e-08
2023-03-23 22:45:00,,8.721060435092014e-07,3.405254366369885e-08
2023-03-23 23:00:00,,8.749262044059489e-07,3.41316616782191e-08
2023-03-23 23:15:00,,8.771622432000735e-07,3.419558711053853e-08
2023-03-23 23:30:00,,8.787751825121716e-07,3.4241155331153224e-08
2023-03-23 23:45:00,,8.797686018245334e-07,3.426535433276699e-08
2023-03-24 00:00:00,,8.801705999044441e-07,3.4266428334421586e-08
2023-03-24 00:15:00,,8.800388993781796e-07,3.4242725482993664e-08
2023-03-24 00:30:00,,8.794635515814981e-07,3.4192137867008975e-08
2023-03-24 00:45:00,,8.785422453287825e-07,3.4113963351152406e-08
2023-03-24 01:00:00,,8.773661130722068e-07,3.401037018482606e-08
2023-03-24 01:15:00,,8.760389217838505e-07,3.388363129159787e-08
2023-03-24 01:30:00,,8.746455862558223e-07,3.3738530156451595e-08
2023-03-24 01:45:00,,8.732596502911877e-07,3.358050924628766e-08
2023-03-24 02:00:00,,8.719384724483601e-07,3.341556484871629e-08
2023-03-24 02:15:00,,8.707317196942095e-07,3.3250287608296624e-08
2023-03-24 02:30:00,,8.696879873242635e-07,3.309168523522866e-08
2023-03-24 02:45:00,,8.688547270161832e-07,3.2946910436784724e-08
2023-03-24 03:00:00,,8.682888050192642e-07,3.28242050085612e-08
2023-03-24 03:15:00,,8.680429511192882e-07,3.27319483881553e-08
2023-03-24 03:30:00,,8.681667365130251e-07,3.267924147883577e-08
2023-03-24 03:45:00,,8.68677648699473e-07,3.267247584448092e-08
2023-03-24 04:00:00,,8.695927499618046e-07,3.27201177081613e-08
2023-03-24 04:15:00,,8.708905928917553e-07,3.282655982521096e-08
2023-03-24 04:30:00,,8.725232436651572e-07,3.29935301331702e-08
2023-03-24 04:45:00,,8.744226932755308e-07,3.322176794164654e-08
2023-03-24 05:00:00,,8.764935171298076e-07,3.350911982553306e-08
2023-03-24 05:15:00,,8.786100441964305e-07,3.3847560048447424e-08
2023-03-24 05:30:00,,8.806324797961268e-07,3.4225500991765365e-08
2023-03-24 05:45:00,,8.824174941960855e-07,3.462986208781718e-08
2023-03-24 06:00:00,,8.838169722479833e-07,3.504147587259888e-08
2023-03-24 06:15:00,,8.846918389103847e-07,3.543848466146768e-08
2023-03-24 06:30:00,,8.849210953670047e-07,3.580024082172359e-08
2023-03-24 06:45:00,,8.844156595948723e-07,3.6101514188695997e-08
2023-03-24 07:00:00,,8.831197913088047e-07,3.632407345589582e-08
2023-03-24 07:15:00,,8.810263863461882e-07,3.64516718542467e-08
2023-03-24 07:30:00,,8.781674977800837e-07,3.647533723690258e-08
2023-03-24 07:45:00,,8.74637055446165e-07,3.638995370287768e-08
2023-03-24 08:00:00,,8.705469540661093e-07,3.6199494685513006e-08
2023-03-24 08:15:00,,8.660437756710168e-07,3.591265352844487e-08
2023-03-24 08:30:00,,8.612833499935781e-07,3.554239679406198e-08
2023-03-24 08:45:00,,8.564162602755723e-07,3.51040331369209e-08
2023-03-24 09:00:00,,8.515878614962712e-07,3.461338529865237e-08
2023-03-24 09:15:00,,8.469109218879815e-07,3.408545062829893e-08
2023-03-24 09:30:00,,8.424797120783077e-07,3.353359925009662e-08
2023-03-24 09:45:00,,8.383676451556067e-07,3.296896972705793e-08
2023-03-24 10:00:00,,8.346636863799099e-07,3.240160802483165e-08
2023-03-24 10:15:00,,8.314336640040496e-07,3.183842865263933e-08
2023-03-24 10:30:00,,8.287311768878453e-07,3.1283995711644577e-08
2023-03-24 10:45:00,,8.265899018948097e-07,3.07405207877856e-08
2023-03-24 11:00:00,,8.250207522648629e-07,3.0208572602733285e-08
2023-03-24 11:15:00,,8.240096528930459e-07,2.9687677442293593e-08
2023-03-24 11:30:00,,8.235213986889967e-07,2.9176764980059364e-08
2023-03-24 11:45:00,,8.235022025992237e-07,2.8676550633673744e-08
2023-03-24 12:00:00,,8.238896118806088e-07,2.8189789999525237e-08
2023-03-24 12:15:00,,8.246272116567524e-07,2.772216383193782e-08
2023-03-24 12:30:00,,8.256763224607202e-07,2.7284058107644993e-08
2023-03-24 12:45:00,,8.270172952020168e-07,2.6893182102521642e-08
2023-03-24 13:00:00,,8.286700718220416e-07,2.6573805910107098e-08
2023-03-24 13:15:00,,8.306812231324035e-07,2.6357547749209742e-08
2023-03-24 13:30:00,,8.331311354977191e-07,2.6279848096517994e-08
2023-03-24 13:45:00,,8.360969133754457e-07,2.6376715464000023e-08
2023-03-24 14:00:00,,8.395818198754439e-07,2.6675628125852993e-08
2023-03-24 14:15:00,,8.43508721734041e-07,2.7190975549378e-08
2023-03-24 14:30:00,,8.476716114686029e-07,2.7918245840423484e-08
2023-03-24 14:45:00,,8.517443516958601e-07,2.8831132787716707e-08
2023-03-24 15:00:00,,8.553365959667241e-07,2.988859853460083e-08
2023-03-24 15:15:00,,8.580172334664982e-07,3.103390891781307e-08
2023-03-24 15:30:00,,8.593732394961872e-07,3.219838694886987e-08
2023-03-24 15:45:00,,8.590707447581576e-07,3.3313434577124146e-08
2023-03-24 16:00:00,,8.568985914740102e-07,3.4310985719244495e-08
2023-03-24 16:15:00,,8.528047164777674e-07,3.513354805270055e-08
2023-03-24 16:30:00,,8.469041399278551e-07,3.573970377768757e-08
2023-03-24 16:45:00,,8.394682081187048e-07,3.610761551437543e-08
2023-03-24 17:00:00,,8.308902514107807e-07,3.62366504293156e-08
2023-03-24 17:15:00,,8.21623303355859e-07,3.614582691290445e-08
2023-03-24 17:30:00,,8.121407808308773e-07,3.5869430027786194e-08
2023-03-24 17:45:00,,8.028802500764605e-07,3.5450764636733945e-08
2023-03-24 18:00:00,,7.942007598640495e-07,3.493515259237148e-08
2023-03-24 18:15:00,,7.863527596533927e-07,3.436361485847929e-08
2023-03-24 18:30:00,,7.794850222304442e-07,3.377004510235037e-08
2023-03-24 18:45:00,,7.736591151119578e-07,3.318060503356727e-08
2023-03-24 19:00:00,,7.688458639343004e-07,3.261108671248991e-08
2023-03-24 19:15:00,,7.649791274479026e-07,3.2072268479076737e-08
2023-03-24 19:30:00,,7.619682289895012e-07,3.1570274501697647e-08
2023-03-24 19:45:00,,7.597130184320458e-07,3.110686037561676e-08
2023-03-24 20:00:00,,7.581208234159687e-07,3.0683465878565426e-08
2023-03-24 20:15:00,,7.571074661732547e-07,3.029862639095e-08
2023-03-24 20:30:00,,7.565989427807745e-07,2.995232029386927e-08
2023-03-24 20:45:00,,7.565285057855536e-07,2.9644624698352947e-08
2023-03-24 21:00:00,,7.568320048630054e-07,2.9377370167516863e-08
2023-03-24 21:15:00,,7.574563902233278e-07,2.915016394486291e-08
2023-03-24 21:30:00,,7.583454407768322e-07,2.8966858222257215e-08
2023-03-24 21:45:00,,7.594481265616659e-07,2.8831902274414744e-08
2023-03-24 22:00:00,,7.607155672873184e-07,2.8751490100201888e-08
2023-03-24 22:15:00,,7.620988134725754e-07,2.8733616748348313e-08
2023-03-24 22:30:00,,7.635434136686389e-07,2.8788126844324288e-08
2023-03-24 22:45:00,,7.649955436639261e-07,2.892540615879715e-08
2023-03-24 23:00:00,,7.664038614097179e-07,2.9156515398606682e-08
2023-03-24 23:15:00,,7.67701552976978e-07,2.9489950878525783e-08
2023-03-24 23:30:00,,7.688188831459976e-07,2.9929186889484216e-08
2023-03-24 23:45:00,,7.696598277803892e-07,3.0467609849814176e-08
2023-03-25 00:00:00,,7.700775062182641e-07,3.108014080122892e-08
2023-03-25 00:15:00,,7.699012476105878e-07,3.1724124691108105e-08
2023-03-25 00:30:00,,7.689627684994376e-07,3.2338184396357594e-08
2023-03-25 00:45:00,,7.671886364184908e-07,3.285474656864535e-08
2023-03-25 01:00:00,,7.646830123884517e-07,3.321877676680247e-08
2023-03-25 01:15:00,,7.617248983559816e-07,3.340374649264932e-08
2023-03-25 01:30:00,,7.586489057602167e-07,3.341301600397359e-08
2023-03-25 01:45:00,,7.557000552360075e-07,3.326700992833649e-08
2023-03-25 02:00:00,,7.529806679128083e-07,3.298937135234303e-08
2023-03-25 02:15:00,,7.504916834031689e-07,3.260087188606357e-08
2023-03-25 02:30:00,,7.481940089455565e-07,3.211873325376879e-08
2023-03-25 02:45:00,,7.460453179440289e-07,3.155785821842264e-08
2023-03-25 03:00:00,,7.440085399808659e-07,3.0931069845887745e-08
2023-03-25 03:15:00,,7.420516388138105e-07,3.0249023893631365e-08
2023-03-25 03:30:00,,7.401566802547681e-07,2.9521456385535685e-08
2023-03-25 03:45:00,,7.383082821412915e-07,2.8757109592964716e-08
2023-03-25 04:00:00,,7.364974871938121e-07,2.796459968065814e-08
2023-03-25 04:15:00,,7.347222145313127e-07,2.7152836626887763e-08
2023-03-25 04:30:00,,7.329953266356372e-07,2.6332483498322445e-08
2023-03-25 04:45:00,,7.313270178833715e-07,2.5513237406893632e-08
2023-03-25 05:00:00,,7.297328704840109e-07,2.470486454122095e-08
2023-03-25 05:15:00,,7.28231318891037e-07,2.3916753651335533e-08
2023-03-25 05:30:00,,7.268405603540322e-07,2.315816206104803e-08
2023-03-25 05:45:00,,7.25566653763449e-07,2.243665461537622e-08
2023-03-25 06:00:00,,7.243929130292283e-07,2.1755792312530553e-08
2023-03-25 06:15:00,,7.232932559490889e-07,2.1119675591136835e-08
2023-03-25 06:30:00,,7.222309421648577e-07,2.053065979638319e-08
2023-03-25 06:45:00,,7.211702681588675e-07,1.9990433481102033e-08
2023-03-25 07:00:00,,7.200955708807514e-07,1.9503136445617207e-08
2023-03-25 07:15:00,,7.190119177734342e-07,1.9074094707294106e-08
2023-03-25 07:30:00,,7.179491786129357e-07,1.8710109384077437e-08
2023-03-25 07:45:00,,7.169454518810099e-07,1.841639786253417e-08
2023-03-25 08:00:00,,7.160351464904963e-07,1.8195725686076955e-08
2023-03-25 08:15:00,,7.152692133470691e-07,1.8050631996236192e-08
2023-03-25 08:30:00,,7.146854776824146e-07,1.7979443802456648e-08
2023-03-25 08:45:00,,7.143096308735523e-07,1.7976769458224633e-08
2023-03-25 09:00:00,,7.141592839399326e-07,1.803305194181452e-08
2023-03-25 09:15:00,,7.142189678095612e-07,1.813664898341043e-08
2023-03-25 09:30:00,,7.144585219162353e-07,1.8274872845065447e-08
2023-03-25 09:45:00,,7.148325016550837e-07,1.8435074179915737e-08
2023-03-25 10:00:00,,7.152856422182185e-07,1.860516216350382e-08
2023-03-25 10:15:00,,7.157520502698498e-07,1.87764662996639e-08
2023-03-25 10:30:00,,7.16175194436985e-07,1.8940625907836576e-08
2023-03-25 10:45:00,,7.16505891450698e-07,1.909197523901007e-08
2023-03-25 11:00:00,,7.167154599790616e-07,1.9224911047362588e-08
2023-03-25 11:15:00,,7.168009874248399e-07,1.9332684380035593e-08
2023-03-25 11:30:00,,7.16767745391481e-07,1.9411824120195208e-08
2023-03-25 11:45:00,,7.166416885466633e-07,1.9458272916780928e-08
2023-03-25 12:00:00,,7.164536332672642e-07,1.946988716353054e-08
2023-03-25 12:15:00,,7.162322738957852e-07,1.9446841164784494e-08
2023-03-25 12:30:00,,7.160021415253326e-07,1.9391298340606815e-08
