Time,DifL,Dif,DifI
2023-03-22 17:15:00,,2.1989590542967435e-06,1.9775379001920562e-07
2023-03-22 17:30:00,,2.2043064533802037e-06,1.9886148942454532e-07
2023-03-22 17:45:00,,2.2088541050676817e-06,1.9982853682026567e-07
2023-03-22 18:00:00,,2.2125106415718336e-06,2.0064137774694327e-07
2023-03-22 18:15:00,,2.2151605189630846e-06,2.0128016111780133e-07
2023-03-22 18:30:00,,2.216662399131261e-06,2.017179598438996e-07
2023-03-22 18:45:00,,2.2168359421032743e-06,2.0191838507810034e-07
2023-03-22 19:00:00,,2.2155120814613508e-06,2.0184027438186207e-07
2023-03-22 19:15:00,,2.212522756841954e-06,2.014400312856094e-07
2023-03-22 19:30:00,,2.207694416440223e-06,2.0067450375373437e-07
2023-03-22 19:45:00,,2.2008261809676033e-06,1.9949988130121638e-07
2023-03-22 20:00:00,,2.191751946890782e-06,1.978819255635544e-07
2023-03-22 20:15:00,,2.1804198423454832e-06,1.9581029478038965e-07
2023-03-22 20:30:00,,2.166937751805217e-06,1.9330649243848456e-07
2023-03-22 20:45:00,,2.1515710047171906e-06,1.9041866284128598e-07
2023-03-22 21:00:00,,2.1347982048244995e-06,1.8723643359592667e-07
2023-03-22 21:15:00,,2.117225223686914e-06,1.8387439814041245e-07
2023-03-22 21:30:00,,2.0995286492078217e-06,1.8046927569527637e-07
2023-03-22 21:45:00,,2.082226134604107e-06,1.771191779068984e-07
2023-03-22 22:00:00,,2.065788511798407e-06,1.7392426917477864e-07
2023-03-22 22:15:00,,2.050532178438161e-06,1.709602343939041e-07
2023-03-22 22:30:00,,2.036587525595815e-06,1.6826674821245116e-07
2023-03-22 22:45:00,,2.0240194378819465e-06,1.6587505884401097e-07
2023-03-22 23:00:00,,2.01274917116744e-06,1.637857096242135e-07
2023-03-22 23:15:00,,2.002735213299211e-06,1.620084519701137e-07
2023-03-22 23:30:00,,1.9938679068193887e-06,1.6053936364891906e-07
2023-03-22 23:45:00,,1.9860280994434324e-06,1.5937295213677803e-07
2023-03-23 00:00:00,,1.979096170007274e-06,1.5850452020729388e-07
2023-03-23 00:15:00,,1.972977998103076e-06,1.5793444833697713e-07
2023-03-23 00:30:00,,1.9675238347756027e-06,1.5765833776322023e-07
2023-03-23 00:45:00,,1.9626331473082392e-06,1.5767942392437528e-07
2023-03-23 01:00:00,,1.958176819561334e-06,1.5799837581252344e-07
2023-03-23 01:15:00,,1.9540321987877626e-06,1.5861516674638488e-07
2023-03-23 01:30:00,,1.9500985762099673e-06,1.5952706573486238e-07
2023-03-23 01:45:00,,1.9462940757016055e-06,1.607288885933148e-07
2023-03-23 02:00:00,,1.9425696691635127e-06,1.6221338725269536e-07
2023-03-23 02:15:00,,1.9388925492611226e-06,1.6396883416320065e-07
2023-03-23 02:30:00,,1.9352467339000967e-06,1.6598209856587147e-07
2023-03-23 02:45:00,,1.9316042633647533e-06,1.682335015289132e-07
2023-03-23 03:00:00,,1.927932513998558e-06,1.7069731456596718e-07
2023-03-23 03:15:00,,1.9241898519711007e-06,1.7333808006586082e-07
2023-03-23 03:30:00,,1.920390925625746e-06,1.7611837931879103e-07
2023-03-23 03:45:00,,1.9165891457735184e-06,1.7899324082298888e-07
2023-03-23 04:00:00,,1.9129128044178543e-06,1.81915163087549e-07
2023-03-23 04:15:00,,1.9095664181390644e-06,1.848382207804444e-07
2023-03-23 04:30:00,,1.9068060744053871e-06,1.8772191227619078e-07
2023-03-23 04:45:00,,1.9049292349727266e-06,1.9053547422926676e-07
2023-03-23 05:00:00,,1.9041766573976555e-06,1.9325494120157123e-07
2023-03-23 05:15:00,,1.904672240997615e-06,1.9586046678584994e-07
2023-03-23 05:30:00,,1.9065098643435416e-06,1.9834080100431972e-07
2023-03-23 05:45:00,,1.909652797276111e-06,2.0068585810921208e-07
2023-03-23 06:00:00,,1.9139948308474576e-06,2.0288946003802422e-07
2023-03-23 06:15:00,,1.9193115806360164e-06,2.0494298441546387e-07
2023-03-23 06:30:00,,1.9252948836019204e-06,2.0683815253882218e-07
2023-03-23 06:45:00,,1.931534431422823e-06,2.0856252153055758e-07
2023-03-23 07:00:00,,1.937610820476919e-06,2.1009819353906436e-07
2023-03-23 07:15:00,,1.9430620983672625e-06,2.1142478710161505e-07
2023-03-23 07:30:00,,1.947432999912384e-06,2.125202633450356e-07
2023-03-23 07:45:00,,1.9503288012752535e-06,2.1336435265612515e-07
2023-03-23 08:00:00,,1.9511731411563656e-06,2.139264366412929e-07
2023-03-23 08:15:00,,1.9499077237004585e-06,2.142039917818202e-07
2023-03-23 08:30:00,,1.9464408223460496e-06,2.141927136875465e-07
2023-03-23 08:45:00,,1.941077215089141e-06,2.1391565760294338e-07
2023-03-23 09:00:00,,1.934158890844866e-06,2.1339843566308953e-07
2023-03-23 09:15:00,,1.9263366193713355e-06,2.1269390549872044e-07
2023-03-23 09:30:00,,1.918342084460987e-06,2.118668484212069e-07
2023-03-23 09:45:00,,1.9109378753043127e-06,2.109936817059121e-07
2023-03-23 10:00:00,,1.9046874508817365e-06,2.101387456270872e-07
2023-03-23 10:15:00,,1.8999041115578201e-06,2.093499550405803e-07
2023-03-23 10:30:00,,1.8966058222857043e-06,2.0865592154043213e-07
2023-03-23 10:45:00,,1.8946232832739016e-06,2.0806172520560137e-07
2023-03-23 11:00:00,,1.8936165516082757e-06,2.075622483091217e-07
2023-03-23 11:15:00,,1.8931581532558803e-06,2.0714625383818046e-07
2023-03-23 11:30:00,,1.8929940813733638e-06,2.0680247183844701e-07
2023-03-23 11:45:00,,1.8928539217538571e-06,2.0651951182481172e-07
2023-03-23 12:00:00,,1.8925379822825437e-06,2.0628701253975323e-07
2023-03-23 12:15:00,,1.8919231239204832e-06,2.060952001181266e-07
2023-03-23 12:30:00,,1.8909663908080477e-06,2.0593413485189521e-07
2023-03-23 12:45:00,,1.8897860519036148e-06,2.0579508897011213e-07
2023-03-23 13:00:00,,1.8885902821881484e-06,2.056687233979469e-07
2023-03-23 13:15:00,,1.8876689189114486e-06,2.055450515632997e-07
2023-03-23 13:30:00,,1.8873253291115248e-06,2.0541303571587255e-07
2023-03-23 13:45:00,,1.88780170884976e-06,2.052613235928119e-07
2023-03-23 14:00:00,,1.88922252704426e-06,2.0508097575875832e-07
2023-03-23 14:15:00,,1.891592760937972e-06,2.0486952362998515e-07
2023-03-23 14:30:00,,1.8947854161925142e-06,2.0463315120236262e-07
2023-03-23 14:45:00,,1.8984314893724847e-06,2.0438126030763183e-07
2023-03-23 15:00:00,,1.9018801410443301e-06,2.0411728392886554e-07
2023-03-23 15:15:00,,1.9041551232336967e-06,2.038281697551112e-07
2023-03-23 15:30:00,,1.9046441762231893e-06,2.0350005473787496e-07
2023-03-23 15:45:00,,1.903024605259254e-06,2.0312096241759482e-07
2023-03-23 16:00:00,,1.8995894044587248e-06,2.0269773630485298e-07
2023-03-23 16:15:00,,1.8950819332612034e-06,2.022567534007244e-07
2023-03-23 16:30:00,,1.8902838585521423e-06,2.0183143156103426e-07
2023-03-23 16:45:00,,1.8860346791736828e-06,2.014632300442059e-07
2023-03-23 17:00:00,,1.883057781508097e-06,2.0119315217527061e-07
2023-03-23 17:15:00,,1.8818503738180244e-06,2.0105366884063944e-07
2023-03-23 17:30:00,,1.8827914318418003e-06,2.0107267757317437e-07
2023-03-23 17:45:00,,1.8859533468115175e-06,2.0125922003483375e-07
2023-03-23 18:00:00,,1.8912100426368758e-06,2.0160844129390564e-07
2023-03-23 18:15:00,,1.8982664313044465e-06,2.0210155561817141e-07
2023-03-23 18:30:00,,1.9067117026627256e-06,2.0270386559200742e-07
2023-03-23 18:45:00,,1.9161344091142588e-06,2.0337539489326896e-07
2023-03-23 19:00:00,,1.926165252108109e-06,2.040808522201235e-07
2023-03-23 19:15:00,,1.9364651764914022e-06,2.047880454546656e-07
2023-03-23 19:30:00,,1.94671384609622e-06,2.0546501873755958e-07
2023-03-23 19:45:00,,1.956606638775535e-06,2.0607927491820435e-07
2023-03-23 20:00:00,,1.965882801778561e-06,2.0660340724617015e-07
2023-03-23 20:15:00,,1.974294535109781e-06,2.0700528875903324e-07
2023-03-23 20:30:00,,1.9816269859109066e-06,2.0725449153054416e-07
2023-03-23 20:45:00,,1.9877610576066614e-06,2.073323908978712e-07
2023-03-23 21:00:00,,1.9925733294672364e-06,2.0721783657733873e-07
2023-03-23 21:15:00,,1.995893452890924e-06,2.068847174166102e-07
2023-03-23 21:30:00,,1.997618317406612e-06,2.0632177781389728e-07
2023-03-23 21:45:00,,1.9976479321420724e-06,2.0552574265920376e-07
2023-03-23 22:00:00,,1.9957498679905186e-06,2.0447803415233258e-07
2023-03-23 22:15:00,,1.9918066221055185e-06,2.0318498637027178e-07
2023-03-23 22:30:00,,1.9857205407222682e-06,2.0165802797673935e-07
2023-03-23 22:45:00,,1.977377088835795e-06,1.9989481414456144e-07
2023-03-23 23:00:00,,1.966769647097066e-06,1.9790812686638067e-07
2023-03-23 23:15:00,,1.953978277592738e-06,1.9571707080318549e-07
2023-03-23 23:30:00,,1.9391798595827437e-06,1.9334753199371228e-07
2023-03-23 23:45:00,,1.9226448483461918e-06,1.9082946723259805e-07
2023-03-24 00:00:00,,1.9047191724046861e-06,1.881937453642319e-07
2023-03-24 00:15:00,,1.8857881419869442e-06,1.8547520099581195e-07
2023-03-24 00:30:00,,1.8662439294727704e-06,1.82713183084906e-07
2023-03-24 00:45:00,,1.8464568169858719e-06,1.7994919029356822e-07
2023-03-24 01:00:00,,1.8267288381363365e-06,1.7722663663126616e-07
2023-03-24 01:15:00,,1.8072341322592338e-06,1.7459031150607698e-07
2023-03-24 01:30:00,,1.7879689195077906e-06,1.7208156314563164e-07
2023-03-24 01:45:00,,1.7687744771674112e-06,1.697285487259079e-07
2023-03-24 02:00:00,,1.7494285762101256e-06,1.6754441277416328e-07
2023-03-24 02:15:00,,1.7297180086933975e-06,1.6553223748011955e-07
2023-03-24 02:30:00,,1.709653944068939e-06,1.636873609463121e-07
2023-03-24 02:45:00,,1.6894374708218105e-06,1.6200871437770366e-07
2023-03-24 03:00:00,,1.6694672600959122e-06,1.6050105663254036e-07
2023-03-24 03:15:00,,1.6501569644070066e-06,1.5917475190584532e-07
2023-03-24 03:30:00,,1.631850913899403e-06,1.580386741350541e-07
2023-03-24 03:45:00,,1.6147258802251518e-06,1.5709480088603276e-07
2023-03-24 04:00:00,,1.598788276882099e-06,1.5633448398314691e-07
2023-03-24 04:15:00,,1.5839308610495612e-06,1.5574041332316407e-07
2023-03-24 04:30:00,,1.570001954267729e-06,1.5528430565860284e-07
2023-03-24 04:45:00,,1.5568912910934776e-06,1.549367124593212e-07
2023-03-24 05:00:00,,1.5445327621411748e-06,1.546647510890318e-07
2023-03-24 05:15:00,,1.5328882077132459e-06,1.5443741416819953e-07
2023-03-24 05:30:00,,1.5219129492964294e-06,1.5422987559464415e-07
2023-03-24 05:45:00,,1.5114715013053515e-06,1.5400742988275233e-07
2023-03-24 06:00:00,,1.501388841054186e-06,1.5372791625946112e-07
2023-03-24 06:15:00,,1.4914922379875548e-06,1.533468438703897e-07
2023-03-24 06:30:00,,1.48161158647743e-06,1.528127608104892e-07
2023-03-24 06:45:00,,1.4716350145187365e-06,1.520829948550771e-07
2023-03-24 07:00:00,,1.461518365552511e-06,1.5112299901306272e-07
2023-03-24 07:15:00,,1.4512782602324132e-06,1.49912107148239e-07
2023-03-24 07:30:00,,1.4409504259955239e-06,1.484412362715081e-07
2023-03-24 07:45:00,,1.430552799372477e-06,1.4671018648300255e-07
2023-03-24 08:00:00,,1.420063395600277e-06,1.447262747543978e-07
2023-03-24 08:15:00,,1.4094277594846056e-06,1.4250637006644286e-07
2023-03-24 08:30:00,,1.39850526650578e-06,1.4007069961360444e-07
2023-03-24 08:45:00,,1.3871480429644766e-06,1.3744883072671588e-07
2023-03-24 09:00:00,,1.3752339387439953e-06,1.3467665975653292e-07
2023-03-24 09:15:00,,1.3627366708603465e-06,1.317942271923201e-07
2023-03-24 09:30:00,,1.3497701098032651e-06,1.288425950785022e-07
2023-03-24 09:45:00,,1.3365570586650042e-06,1.2585964032026126e-07
2023-03-24 10:00:00,,1.323301946705888e-06,1.2287475871667962e-07
2023-03-24 10:15:00,,1.3100881370915372e-06,1.1990797899619226e-07
2023-03-24 10:30:00,,1.2968703203919284e-06,1.1697136707852427e-07
2023-03-24 10:45:00,,1.2834915282575711e-06,1.1407386062325588e-07
2023-03-24 11:00:00,,1.2697887104242157e-06,1.112275563142255e-07
2023-03-24 11:15:00,,1.2556397405279603e-06,1.0844793480044614e-07
2023-03-24 11:30:00,,1.240966999543939e-06,1.0575367562906361e-07
2023-03-24 11:45:00,,1.2257777480808005e-06,1.0316977366882475e-07
2023-03-24 12:00:00,,1.2100333531988438e-06,1.0071223241980327e-07
2023-03-24 12:15:00,,1.1937751285425112e-06,9.839607696140625e-08
2023-03-24 12:30:00,,1.1770978745026552e-06,9.623066703857464e-08
2023-03-24 12:45:00,,1.1602207952598702e-06,9.422599748773949e-08
2023-03-24 13:00:00,,1.143460648986357e-06,9.239452046514333e-08
2023-03-24 13:15:00,,1.1270792999230984e-06,9.074363467576088e-08
2023-03-24 13:30:00,,1.111330681313476e-06,8.928114561956046e-08
2023-03-24 13:45:00,,1.0964075919841376e-06,8.801128457542105e-08
2023-03-24 14:00:00,,1.0824878100797912e-06,8.693870730192262e-08
2023-03-24 14:15:00,,1.0697132689571823e-06,8.606720924751943e-08
2023-03-24 14:30:00,,1.0582380410980095e-06,8.540488941431859e-08
2023-03-24 14:45:00,,1.048181027383871e-06,8.495972397928682e-08
2023-03-24 15:00:00,,1.039621091393215e-06,8.473910797578274e-08
2023-03-24 15:15:00,,1.0325818338259924e-06,8.47474414375406e-08
2023-03-24 15:30:00,,1.0270213815155134e-06,8.498341523463171e-08
2023-03-24 15:45:00,,1.0228328259091524e-06,8.543779861116897e-08
2023-03-24 16:00:00,,1.0198444463041755e-06,8.609261281312689e-08
2023-03-24 16:15:00,,1.0178711550631055e-06,8.692069396770554e-08
2023-03-24 16:30:00,,1.0167231020557929e-06,8.788992518433322e-08
2023-03-24 16:45:00,,1.0162392199374397e-06,8.896549162977111e-08
2023-03-24 17:00:00,,1.0163024425701625e-06,9.011153020148523e-08
2023-03-24 17:15:00,,1.0168201883305153e-06,9.129395327807998e-08
2023-03-24 17:30:00,,1.0177220829887103e-06,9.247822289461853e-08
2023-03-24 17:45:00,,1.0189407200695414e-06,9.36301071051397e-08
2023-03-24 18:00:00,,1.0204027527378115e-06,9.471656279323192e-08
2023-03-24 18:15:00,,1.0220286989906716e-06,9.57068395927727e-08
2023-03-24 18:30:00,,1.0237423915632453e-06,9.65784189330411e-08
2023-03-24 18:45:00,,1.0254722262164608e-06,9.73137600892759e-08
2023-03-24 19:00:00,,1.0271520566797935e-06,9.790157402734088e-08
2023-03-24 19:15:00,,1.0287186692479518e-06,9.83301654591327e-08
2023-03-24 19:30:00,,1.0301176943358241e-06,9.859975966433658e-08
2023-03-24 19:45:00,,1.0313155019347896e-06,9.87186131091318e-08
2023-03-24 20:00:00,,1.0323180421025103e-06,9.870186290785708e-08
2023-03-24 20:15:00,,1.03319449603546e-06,9.857411362063795e-08
2023-03-24 20:30:00,,1.034103418871195e-06,9.838106432857768e-08
2023-03-24 20:45:00,,1.0352142641387202e-06,9.816934546804397e-08
2023-03-24 21:00:00,,1.0364962640611284e-06,9.793926819220987e-08
2023-03-24 21:15:00,,1.0375852972190494e-06,9.762665773593177e-08
2023-03-24 21:30:00,,1.0379876462913043e-06,9.713505705126608e-08
2023-03-24 21:45:00,,1.0373861033449816e-06,9.640593531734252e-08
2023-03-24 22:00:00,,1.0356978486208403e-06,9.543138202865997e-08
2023-03-24 22:15:00,,1.0329059328486203e-06,9.421741580966335e-08
2023-03-24 22:30:00,,1.0289145227627665e-06,9.27575400088843e-08
2023-03-24 22:45:00,,1.023544735556738e-06,9.102768100593071e-08
2023-03-24 23:00:00,,1.016609249322154e-06,8.899344619296005e-08
2023-03-24 23:15:00,,1.0079805953205896e-06,8.662798462900773e-08
2023-03-24 23:30:00,,9.975685564288996e-07,8.391224248535812e-08
2023-03-24 23:45:00,,9.853243313700896e-07,8.084286847687769e-08
2023-03-25 00:00:00,,9.712981834129995e-07,7.744550450813418e-08
2023-03-25 00:15:00,,9.55723231981679e-07,7.379224684380346e-08
2023-03-25 00:30:00,,9.390660992060812e-07,7.001021063769858e-08
2023-03-25 00:45:00,,9.2197799418043e-07,6.62635683539542e-08
2023-03-25 01:00:00,,9.051891007404552e-07,6.272071240587845e-08
2023-03-25 01:15:00,,8.894071924913853e-07,5.952688694501777e-08
2023-03-25 01:30:00,,8.751653630505154e-07,5.676727502424822e-08
2023-03-25 01:45:00,,8.628082660743465e-07,5.44714808566445e-08
2023-03-25 02:00:00,,8.524781773624643e-07,5.2619746360957144e-08
2023-03-25 02:15:00,,8.440860239226589e-07,5.114615957240393e-08
2023-03-25 02:30:00,,8.374264122567802e-07,4.9968684529028483e-08
2023-03-25 02:45:00,,8.322175451940454e-07,4.899888095915127e-08
2023-03-25 03:00:00,,8.281434010240725e-07,4.815031547289857e-08
2023-03-25 03:15:00,,8.249098353931407e-07,4.734974151121296e-08
2023-03-25 03:30:00,,8.222478259228702e-07,4.653737056247666e-08
2023-03-25 03:45:00,,8.199214744676132e-07,4.566824992043752e-08
2023-03-25 04:00:00,,8.17726683717767e-07,4.4710644192563486e-08
2023-03-25 04:15:00,,8.154917825555962e-07,4.364633540316028e-08
2023-03-25 04:30:00,,8.130710775401467e-07,4.247165209096458e-08
2023-03-25 04:45:00,,8.103505814764951e-07,4.119102130327597e-08
2023-03-25 05:00:00,,8.072570871116276e-07,3.981851166775032e-08
2023-03-25 05:15:00,,8.037611561694062e-07,3.837775172043339e-08
2023-03-25 05:30:00,,7.998800917459892e-07,3.6897098172521746e-08
2023-03-25 05:45:00,,7.956552685668804e-07,3.540945628672319e-08
2023-03-25 06:00:00,,7.911395428948194e-07,3.3948879710886436e-08
2023-03-25 06:15:00,,7.863897958970252e-07,3.2547975910385635e-08
2023-03-25 06:30:00,,7.814592736282686e-07,3.124137891433595e-08
2023-03-25 06:45:00,,7.764028295224521e-07,3.006083089080518e-08
2023-03-25 07:00:00,,7.712738782660091e-07,2.9035103758600198e-08
2023-03-25 07:15:00,,7.66121493513069e-07,2.8187755747594517e-08
2023-03-25 07:30:00,,7.609861111091903e-07,2.7534110782111143e-08
2023-03-25 07:45:00,,7.558949596642949e-07,2.7077841379803156e-08
2023-03-25 08:00:00,,7.508548734264054e-07,2.6808918804988702e-08
2023-03-25 08:15:00,,7.458591747634238e-07,2.6699998357571508e-08
2023-03-25 08:30:00,,7.408894093620562e-07,2.6707883876180025e-08
2023-03-25 08:45:00,,7.359338634578702e-07,2.677692235569461e-08
2023-03-25 09:00:00,,7.310035070469176e-07,2.684776677595341e-08
2023-03-25 09:15:00,,7.261433284450166e-07,2.6869385853054545e-08
2023-03-25 09:30:00,,7.214508286676196e-07,2.680994391609189e-08
2023-03-25 09:45:00,,7.170652268598169e-07,2.6663537965618802e-08
2023-03-25 10:00:00,,7.13125285417021e-07,2.6448247649250465e-08
2023-03-25 10:15:00,,7.097570434391764e-07,2.6196447204342313e-08
2023-03-25 10:30:00,,7.070396424263819e-07,2.5943091719241006e-08
2023-03-25 10:45:00,,7.050326891395022e-07,2.5718572375248423e-08
