Date_Time,Barom,Temperature
8/2/2021 19:25,756.65,11.053
8/2/2021 19:40,756.65,10.857
8/2/2021 19:55,756.3,11.327
8/2/2021 20:10,756.475,11.24
8/2/2021 20:25,756.3,11.153
8/2/2021 20:40,756.475,10.823
8/2/2021 20:55,756.3,10.69
8/2/2021 21:10,756.65,10.783
8/2/2021 21:25,756.475,10.757
8/2/2021 21:40,756.65,10.59
8/2/2021 21:55,756.65,10.523
8/2/2021 22:10,756.767,10.46
8/2/2021 22:25,756.65,10.233
8/2/2021 22:40,756.65,10.013
8/2/2021 22:55,756.475,9.963
8/2/2021 23:10,756.475,9.95
8/2/2021 23:25,756.3,9.93
8/2/2021 23:40,756.3,9.89
8/2/2021 23:55,756.183,9.727
8/3/2021 0:10,756.183,9.727
8/3/2021 0:25,756.008,9.63
8/3/2021 0:40,756.008,9.343
8/3/2021 0:55,755.833,9.14
8/3/2021 1:10,755.833,9.14
8/3/2021 1:25,755.717,9.18
8/3/2021 1:40,755.717,9.08
8/3/2021 1:55,755.542,9.023
8/3/2021 2:10,755.542,8.877
8/3/2021 2:25,755.425,8.637
8/3/2021 2:40,755.425,8.473
8/3/2021 2:55,755.542,8.357
8/3/2021 3:10,755.425,8.533
8/3/2021 3:25,755.25,8.48
8/3/2021 3:40,755.25,8.44
8/3/2021 3:55,755.25,8.18
8/3/2021 4:10,754.958,7.943
8/3/2021 4:25,754.783,7.793
8/3/2021 4:40,754.9,7.827
8/3/2021 4:55,754.9,7.86
8/3/2021 5:10,754.9,7.82
8/3/2021 5:25,754.9,7.787
8/3/2021 5:40,755.075,7.737
8/3/2021 5:55,754.9,7.703
8/3/2021 6:10,755.075,7.67
8/3/2021 6:25,755.25,7.643
8/3/2021 6:40,755.075,7.69
8/3/2021 6:55,755.367,7.963
8/3/2021 7:10,755.425,9.67
8/3/2021 7:25,755.367,9.597
8/3/2021 7:40,755.542,9.623
8/3/2021 7:55,755.25,10.353
8/3/2021 8:10,755.075,10
8/3/2021 8:25,755.25,10.333
8/3/2021 8:40,755.25,11.797
8/3/2021 8:55,755.25,12.233
8/3/2021 9:10,755.25,12.427
8/3/2021 9:25,755.25,12.79
8/3/2021 9:40,755.25,13.16
8/3/2021 9:55,755.25,13.99
8/3/2021 10:10,755.075,15.347
8/3/2021 10:25,755.075,18.467
8/3/2021 10:40,754.958,23.49
8/3/2021 10:55,755.075,24.663
8/3/2021 11:10,755.075,20.9
8/3/2021 11:25,754.958,23.56
8/3/2021 11:40,754.783,23.1
8/3/2021 11:55,754.783,24.767
8/3/2021 12:10,754.667,29.367
8/3/2021 12:25,754.492,29.017
8/3/2021 12:40,754.492,29.18
8/3/2021 12:55,754.317,30.017
8/3/2021 13:10,754.2,31.4
8/3/2021 13:25,754.025,30.197
8/3/2021 13:40,754.025,22.727
8/3/2021 13:55,754.025,13.863
8/3/2021 14:10,753.85,19.83
8/3/2021 14:25,753.675,25.1
8/3/2021 14:40,753.558,26.263
8/3/2021 14:55,753.558,21.683
8/3/2021 15:10,753.558,20.443
8/3/2021 15:25,753.383,19.83
8/3/2021 15:40,753.208,20.167
8/3/2021 15:55,753.092,21.52
8/3/2021 16:10,752.917,22.643
8/3/2021 16:25,753.092,21.083
8/3/2021 16:40,752.917,20.513
8/3/2021 16:55,752.625,20.127
8/3/2021 17:10,752.917,22.223
8/3/2021 17:25,752.917,21.237
8/3/2021 17:40,753.092,20.243
8/3/2021 17:55,753.558,19.267
8/3/2021 18:10,754.317,16.51
8/3/2021 18:25,754.025,14.59
8/3/2021 18:40,753.558,14.007
8/3/2021 18:55,753.208,13.917
8/3/2021 19:10,753.208,13.36
8/3/2021 19:25,752.917,13.367
8/3/2021 19:40,752.742,13.427
8/3/2021 19:55,752.742,14.32
8/3/2021 20:10,752.917,14.193
8/3/2021 20:25,753.092,13.493
8/3/2021 20:40,753.092,12.447
8/3/2021 20:55,753.208,11.557
8/3/2021 21:10,753.675,11.06
8/3/2021 21:25,753.85,10.87
8/3/2021 21:40,754.025,10.737
8/3/2021 21:55,754.142,10.523
8/3/2021 22:10,754.317,10.393
8/3/2021 22:25,754.317,10.273
8/3/2021 22:40,754.317,10.617
8/3/2021 22:55,754.492,11.113
8/3/2021 23:10,754.492,11.14
8/3/2021 23:25,754.317,10.603
8/3/2021 23:40,754.317,10.53
8/3/2021 23:55,754.317,10.583
8/4/2021 0:10,754.317,10.637
8/4/2021 0:25,754.317,10.523
8/4/2021 0:40,754.608,10.697
8/4/2021 0:55,754.492,10.97
8/4/2021 1:10,754.317,10.957
8/4/2021 1:25,754.317,10.59
8/4/2021 1:40,754.142,10.02
8/4/2021 1:55,754.317,9.507
8/4/2021 2:10,754.142,9.36
8/4/2021 2:25,754.025,9.29
8/4/2021 2:40,754.142,8.997
8/4/2021 2:55,754.142,9.073
8/4/2021 3:10,754.025,9.557
8/4/2021 3:25,754.025,9.72
8/4/2021 3:40,754.025,9.637
8/4/2021 3:55,753.85,9.27
8/4/2021 4:10,753.85,8.78
8/4/2021 4:25,753.675,8.44
8/4/2021 4:40,753.85,8.277
8/4/2021 4:55,753.675,8.22
8/4/2021 5:10,754.025,7.983
8/4/2021 5:25,754.025,7.657
8/4/2021 5:40,753.675,7.48
8/4/2021 5:55,754.317,7.37
8/4/2021 6:10,754.025,7.303
8/4/2021 6:25,754.317,7.263
8/4/2021 6:40,754.317,7.363
8/4/2021 6:55,754.025,7.617
8/4/2021 7:10,754.142,7.923
8/4/2021 7:25,754.317,8.467
8/4/2021 7:40,754.317,8.84
8/4/2021 7:55,754.142,9.583
8/4/2021 8:10,754.317,10.16
8/4/2021 8:25,754.492,10.697
8/4/2021 8:40,754.608,12.26
8/4/2021 8:55,754.608,13.113
8/4/2021 9:10,754.783,13.67
8/4/2021 9:25,754.783,14.36
8/4/2021 9:40,754.608,15.12
8/4/2021 9:55,754.783,16.173
8/4/2021 10:10,754.608,18.367
8/4/2021 10:25,754.608,20.393
8/4/2021 10:40,754.958,25.927
8/4/2021 10:55,754.958,29.65
8/4/2021 11:10,754.958,29.92
8/4/2021 11:25,755.25,30.607
8/4/2021 11:40,754.783,31.03
8/4/2021 11:55,754.958,30.947
8/4/2021 12:10,754.783,31.383
8/4/2021 12:25,754.492,30.6
8/4/2021 12:40,754.492,30.663
8/4/2021 12:55,754.667,31.82
8/4/2021 13:10,754.492,32.44
8/4/2021 13:25,754.317,33
8/4/2021 13:40,754.492,34.593
8/4/2021 13:55,754.317,34.72
8/4/2021 14:10,754.2,35.183
8/4/2021 14:25,754.317,32.163
8/4/2021 14:40,754.025,30.003
8/4/2021 14:55,753.85,24.54
8/4/2021 15:10,753.85,21.933
8/4/2021 15:25,753.85,22.733
8/4/2021 15:40,753.85,23.187
8/4/2021 15:55,753.675,20.913
8/4/2021 16:10,753.85,20.877
8/4/2021 16:25,753.85,21.547
8/4/2021 16:40,753.675,20.477
8/4/2021 16:55,753.675,19.737
8/4/2021 17:10,753.85,23.513
8/4/2021 17:25,753.85,23.05
8/4/2021 17:40,753.675,21.823
8/4/2021 17:55,753.85,19.487
8/4/2021 18:10,754.025,19.28
8/4/2021 18:25,753.85,18.333
8/4/2021 18:40,754.025,18.14
8/4/2021 18:55,754.025,16.65
8/4/2021 19:10,754.142,15.677
8/4/2021 19:25,754.492,14.903
8/4/2021 19:40,754.783,14.393
8/4/2021 19:55,754.958,13.75
8/4/2021 20:10,755.075,13.697
8/4/2021 20:25,755.25,13.42
8/4/2021 20:40,755.425,13.233
8/4/2021 20:55,755.542,13.187
8/4/2021 21:10,755.717,12.717
8/4/2021 21:25,756.008,12.597
8/4/2021 21:40,756.008,12.857
8/4/2021 21:55,756.3,12.757
8/4/2021 22:10,756.475,12.877
8/4/2021 22:25,756.65,12.877
8/4/2021 22:40,756.825,12.677
8/4/2021 22:55,756.475,12.427
8/4/2021 23:10,756.65,12.2
8/4/2021 23:25,756.65,12.04
8/4/2021 23:40,756.475,11.797
8/4/2021 23:55,756.65,11.663
8/5/2021 0:10,756.65,11.703
8/5/2021 0:25,756.65,11.127
8/5/2021 0:40,756.65,10.59
8/5/2021 0:55,756.65,10.2
8/5/2021 1:10,756.475,10
8/5/2021 1:25,756.3,10.027
8/5/2021 1:40,756.3,9.89
8/5/2021 1:55,756.475,9.903
8/5/2021 2:10,756.475,9.97
8/5/2021 2:25,756.183,10.12
8/5/2021 2:40,756.183,9.813
8/5/2021 2:55,755.833,9.433
8/5/2021 3:10,756.183,9.27
8/5/2021 3:25,756.3,9.36
8/5/2021 3:40,756.008,9.297
8/5/2021 3:55,756.183,9.263
8/5/2021 4:10,756.183,9.047
8/5/2021 4:25,756.008,8.847
8/5/2021 4:40,756.183,8.703
8/5/2021 4:55,756.008,8.563
8/5/2021 5:10,756.3,8.377
8/5/2021 5:25,756.183,8.2
8/5/2021 5:40,756.3,8.017
8/5/2021 5:55,756.3,8.01
8/5/2021 6:10,756.475,7.853
8/5/2021 6:25,756.475,7.737
8/5/2021 6:40,756.475,7.767
8/5/2021 6:55,756.475,7.847
8/5/2021 7:10,756.65,8.067
8/5/2021 7:25,757.117,8.55
8/5/2021 7:40,756.942,9.16
8/5/2021 7:55,757.117,9.977
8/5/2021 8:10,757.233,10.557
8/5/2021 8:25,757.117,11.193
8/5/2021 8:40,757.117,12.777
8/5/2021 8:55,757.292,13.663
8/5/2021 9:10,757.117,14.12
8/5/2021 9:25,757.292,14.57
8/5/2021 9:40,757.292,15.207
8/5/2021 9:55,757.292,16.16
8/5/2021 10:10,757.408,18.133
8/5/2021 10:25,757.408,20.463
8/5/2021 10:40,757.408,25.193
8/5/2021 10:55,757.467,27.83
8/5/2021 11:10,757.467,29.057
8/5/2021 11:25,757.467,30.06
8/5/2021 11:40,757.292,30.547
8/5/2021 11:55,757.467,28.753
8/5/2021 12:10,757.117,28.623
8/5/2021 12:25,757.292,28.767
8/5/2021 12:40,757,29.05
8/5/2021 12:55,756.825,29.36
8/5/2021 13:10,756.65,30.103
8/5/2021 13:25,756.65,31.567
8/5/2021 13:40,756.358,30.91
8/5/2021 13:55,756.475,26.21
8/5/2021 14:10,756.358,23.65
8/5/2021 14:25,756.358,25.993
8/5/2021 14:40,756.358,25.85
8/5/2021 14:55,756.008,23.167
8/5/2021 15:10,756.008,20.87
8/5/2021 15:25,755.892,19.857
8/5/2021 15:40,755.892,20.89
8/5/2021 15:55,755.542,22.56
8/5/2021 16:10,755.425,25.497
8/5/2021 16:25,755.542,21.787
8/5/2021 16:40,755.25,20.38
8/5/2021 16:55,755.075,21.127
8/5/2021 17:10,755.25,19.393
8/5/2021 17:25,755.25,17.61
8/5/2021 17:40,755.25,18.22
8/5/2021 17:55,755.25,20.27
8/5/2021 18:10,755.075,19.783
8/5/2021 18:25,755.25,19.57
8/5/2021 18:40,755.25,18.44
8/5/2021 18:55,755.425,17.73
8/5/2021 19:10,755.425,17.033
8/5/2021 19:25,755.425,16.59
8/5/2021 19:40,755.425,16.28
8/5/2021 19:55,755.25,15.48
8/5/2021 20:10,755.425,14.703
8/5/2021 20:25,755.425,14.027
8/5/2021 20:40,755.542,13.4
8/5/2021 20:55,755.542,13.06
8/5/2021 21:10,755.542,12.743
8/5/2021 21:25,755.542,12.617
8/5/2021 21:40,755.717,12.53
8/5/2021 21:55,755.717,12.503
8/5/2021 22:10,756.008,12.28
8/5/2021 22:25,756.183,11.717
8/5/2021 22:40,756.183,11.697
8/5/2021 22:55,756.183,11.75
8/5/2021 23:10,756.008,11.563
8/5/2021 23:25,755.892,11.493
8/5/2021 23:40,755.892,11.353
8/5/2021 23:55,755.833,11.387
8/6/2021 0:10,755.833,11.373
8/6/2021 0:25,756.008,11.28
8/6/2021 0:40,756.008,11.34
8/6/2021 0:55,755.833,11.26
8/6/2021 1:10,755.892,10.977
8/6/2021 1:25,755.892,10.643
8/6/2021 1:40,755.892,10.353
8/6/2021 1:55,755.717,10.18
8/6/2021 2:10,755.717,10.48
8/6/2021 2:25,755.717,10.467
8/6/2021 2:40,755.717,11.033
8/6/2021 2:55,755.717,11.517
8/6/2021 3:10,755.425,12.983
8/6/2021 3:25,755.425,13.99
8/6/2021 3:40,755.425,14.493
8/6/2021 3:55,755.425,14.467
