Time,30L,30I,45L,45I,60L,60I
2023-03-23 03:45:00,,3.443629826635029e-07,,1.021977496999474e-06,,3.0200706880626776e-06
2023-03-23 04:00:00,,3.42110707411456e-07,,1.0191133738354998e-06,,3.0422821495594094e-06
2023-03-23 04:15:00,,3.4004037771346094e-07,,1.016667556418248e-06,,3.0279506218910143e-06
2023-03-23 04:30:00,,3.381972133227101e-07,,1.014613887100571e-06,,2.9476889826024706e-06
2023-03-23 04:45:00,,3.366084513786733e-07,,1.0129097741132853e-06,,2.7948701991052e-06
2023-03-23 05:00:00,,3.352780143758385e-07,,1.0114958630423e-06,,2.606594777863349e-06
2023-03-23 05:15:00,,3.3419322898992647e-07,,1.0103036875730913e-06,,2.44976682388304e-06
2023-03-23 05:30:00,,3.3334757545707486e-07,,1.0092754439776367e-06,,2.3631148346322153e-06
2023-03-23 05:45:00,,3.3267050113253974e-07,,1.008316737507166e-06,,2.341108626695142e-06
2023-03-23 06:00:00,,3.321556086144403e-07,,1.0073860390749776e-06,,2.3675790348998e-06
2023-03-23 06:15:00,,3.317371851072384e-07,,1.0064066861092536e-06,,2.4324954688552344e-06
2023-03-23 06:30:00,,3.313747385703276e-07,,1.005326708236818e-06,,2.5336042664393134e-06
2023-03-23 06:45:00,,3.309787014913086e-07,,1.0040557189486377e-06,,2.6727404314282426e-06
2023-03-23 07:00:00,,3.3051237853715966e-07,,1.002552516152062e-06,,2.8541957904039097e-06
2023-03-23 07:15:00,,3.2990844443032396e-07,,1.0007491802101153e-06,,3.0801323398088674e-06
2023-03-23 07:30:00,,3.291492065417812e-07,,9.98635641015364e-07,,3.3478801482508045e-06
2023-03-23 07:45:00,,3.2821046541798116e-07,,9.96202178362824e-07,,3.6464050008310442e-06
2023-03-23 08:00:00,,3.2709239107301566e-07,,9.934805595053036e-07,,3.956578800955957e-06
2023-03-23 08:15:00,,3.257956939451448e-07,,9.90510095426122e-07,,4.2554904800124e-06
2023-03-23 08:30:00,,3.24339454138296e-07,,9.873670356331093e-07,,4.520660244323852e-06
2023-03-23 08:45:00,,3.2274628432489936e-07,,9.84130535446142e-07,,4.734555264503581e-06
2023-03-23 09:00:00,,3.210538075451305e-07,,9.809115187381643e-07,,4.884723116600183e-06
2023-03-23 09:15:00,,3.193047358519649e-07,,9.77815502502101e-07,,4.966139274739158e-06
2023-03-23 09:30:00,,3.1755095412981304e-07,,9.74975764924256e-07,,4.979154383463769e-06
2023-03-23 09:45:00,,3.158482822394224e-07,,9.725449625384231e-07,,4.929623939740355e-06
2023-03-23 10:00:00,,3.142593270034986e-07,,9.706699350487997e-07,,4.8293730542730035e-06
2023-03-23 10:15:00,,3.128570831627092e-07,,9.695034273350486e-07,,4.692485220178992e-06
2023-03-23 10:30:00,,3.117237681108476e-07,,9.692159415444862e-07,,4.531660626719942e-06
2023-03-23 10:45:00,,3.109466229560613e-07,,9.700015056162121e-07,,4.356312762577146e-06
2023-03-23 11:00:00,,3.106133004033727e-07,,9.7206247576128e-07,,4.174317005455884e-06
2023-03-23 11:15:00,,3.1079986345234305e-07,,9.755952753455926e-07,,3.9928756668503075e-06
2023-03-23 11:30:00,,3.11561378877422e-07,,9.80784276178535e-07,,3.817996620417582e-06
2023-03-23 11:45:00,,3.1291638205638103e-07,,9.877609170673312e-07,,3.655892608223556e-06
2023-03-23 12:00:00,,3.148518008241693e-07,,9.966317338694062e-07,,3.5090580720616237e-06
2023-03-23 12:15:00,,3.1729560426934023e-07,,1.0073943270263139e-06,,3.3788932173288434e-06
2023-03-23 12:30:00,,3.201370008206464e-07,,1.0199790154237788e-06,,3.263069446292556e-06
2023-03-23 12:45:00,,3.2322426977529395e-07,,1.0342169347248364e-06,,3.157039839252269e-06
2023-03-23 13:00:00,,3.263767628972976e-07,,1.0498410387086285e-06,,3.0553668019921434e-06
2023-03-23 13:15:00,,3.2938025898252607e-07,,1.0664430523316845e-06,,2.9539232632897895e-06
2023-03-23 13:30:00,,3.319978955839855e-07,,1.0834637543353354e-06,,2.851855101673923e-06
2023-03-23 13:45:00,,3.340287347142768e-07,,1.1003065051330897e-06,,2.751905158702118e-06
2023-03-23 14:00:00,,3.353307983003917e-07,,1.1163908823986404e-06,,2.658557490625702e-06
2023-03-23 14:15:00,,3.358343839714925e-07,,1.1312066897695363e-06,,2.5758194444768065e-06
2023-03-23 14:30:00,,3.355288010041526e-07,,1.1443167254538873e-06,,2.5062354176485497e-06
2023-03-23 14:45:00,,3.344949982020353e-07,,1.1554660844743535e-06,,2.449979219413594e-06
2023-03-23 15:00:00,,3.328548075219365e-07,,1.1644965525102815e-06,,2.4057655847592295e-06
2023-03-23 15:15:00,,3.307752506064039e-07,,1.1713735199410664e-06,,2.3708232940497266e-06
2023-03-23 15:30:00,,3.28436113929275e-07,,1.1761260197209628e-06,,2.341658252806515e-06
2023-03-23 15:45:00,,3.26039572488661e-07,,1.1788749828031297e-06,,2.3137792054611883e-06
2023-03-23 16:00:00,,3.237534572128534e-07,,1.179747493031313e-06,,2.283543605811905e-06
2023-03-23 16:15:00,,3.2172285549436356e-07,,1.1788991249907622e-06,,2.2481108906611863e-06
2023-03-23 16:30:00,,3.20045873379745e-07,,1.176491027508528e-06,,2.20683916562535e-06
2023-03-23 16:45:00,,3.1879280477902993e-07,,1.1727168418222985e-06,,2.160469946059364e-06
2023-03-23 17:00:00,,3.1800675361952916e-07,,1.1677880965102417e-06,,2.1100277554700945e-06
2023-03-23 17:15:00,,3.177005242793615e-07,,1.161933431889237e-06,,2.0566156505501997e-06
2023-03-23 17:30:00,,3.1786145474910254e-07,,1.1553896191505405e-06,,2.0008274337243854e-06
2023-03-23 17:45:00,,3.1845630292417826e-07,,1.1484219669901645e-06,,1.9433613266938665e-06
2023-03-23 18:00:00,,3.194355272044749e-07,,1.1412924091637248e-06,,1.8844437588265125e-06
2023-03-23 18:15:00,,3.207345369611065e-07,,1.1342727707111905e-06,,1.824354525016114e-06
2023-03-23 18:30:00,,3.2227100664602386e-07,,1.1276322534644278e-06,,1.7633930551070538e-06
2023-03-23 18:45:00,,3.2395384395892203e-07,,1.1215646958767766e-06,,1.7010910569687233e-06
2023-03-23 19:00:00,,3.256896515641263e-07,,1.1162097740123818e-06,,1.6369139698976338e-06
2023-03-23 19:15:00,,3.273947541461728e-07,,1.1116626059774702e-06,,1.5711336409611197e-06
2023-03-23 19:30:00,,3.2898929294427483e-07,,1.1080098905004469e-06,,1.5050483300432778e-06
2023-03-23 19:45:00,,3.304189413676644e-07,,1.1053234904480196e-06,,1.4413349984176086e-06
2023-03-23 20:00:00,,3.316043383205351e-07,,1.1036794621806528e-06,,1.3816606173536649e-06
2023-03-23 20:15:00,,3.3251680872268817e-07,,1.103145832015034e-06,,1.3283619631412767e-06
2023-03-23 20:30:00,,3.3311749746882276e-07,,1.1037832360752333e-06,,1.2820825427621424e-06
2023-03-23 20:45:00,,3.333796463826667e-07,,1.1056400666362608e-06,,1.2426250916309987e-06
2023-03-23 21:00:00,,3.3329964291047103e-07,,1.1087648217945263e-06,,1.2094350728172792e-06
2023-03-23 21:15:00,,3.3287942499822555e-07,,1.1131882307582714e-06,,1.1818597794542443e-06
2023-03-23 21:30:00,,3.3213538013096917e-07,,1.1189284420459863e-06,,1.1598820906054574e-06
2023-03-23 21:45:00,,3.310644780015613e-07,,1.125933298607415e-06,,1.1445758740982223e-06
2023-03-23 22:00:00,,3.297139513077725e-07,,1.1341872574163242e-06,,1.138551395563142e-06
2023-03-23 22:15:00,,3.2810722959780234e-07,,1.1435939971200355e-06,,1.1449265561005822e-06
2023-03-23 22:30:00,,3.262703975693023e-07,,1.154011946753241e-06,,1.1661188038231928e-06
2023-03-23 22:45:00,,3.242680513111815e-07,,1.1653374768949884e-06,,1.2030015230930503e-06
2023-03-23 23:00:00,,3.2210360191270145e-07,,1.17729732795201e-06,,1.255454169789757e-06
2023-03-23 23:15:00,,3.198452913918252e-07,,1.189714595249535e-06,,1.322270845715975e-06
2023-03-23 23:30:00,,3.175016153297311e-07,,1.202245392667853e-06,,1.4021415004968683e-06
2023-03-23 23:45:00,,3.1508539180938536e-07,,1.2145188653899163e-06,,1.493553577399806e-06
2023-03-24 00:00:00,,3.126355543334541e-07,,1.226204766347045e-06,,1.5947461989781181e-06
2023-03-24 00:15:00,,3.1019125871927207e-07,,1.236977578738676e-06,,1.7040405715277939e-06
2023-03-24 00:30:00,,3.0776798646571026e-07,,1.2464853062853933e-06,,1.8202546659706667e-06
2023-03-24 00:45:00,,3.0538582734594156e-07,,1.254421058299626e-06,,1.942500526121131e-06
2023-03-24 01:00:00,,3.0309707835335827e-07,,1.2605575074631226e-06,,2.069623298920712e-06
2023-03-24 01:15:00,,3.009133166667947e-07,,1.264687014557369e-06,,2.2005808188847812e-06
2023-03-24 01:30:00,,2.988773820626109e-07,,1.2666721378414077e-06,,2.332169855782597e-06
2023-03-24 01:45:00,,2.9702397220345705e-07,,1.2664509346654619e-06,,2.4586388546646373e-06
2023-03-24 02:00:00,,2.9539152262647305e-07,,1.2640378189041423e-06,,2.571848712722014e-06
2023-03-24 02:15:00,,2.9402868286087895e-07,,1.259490145222757e-06,,2.6629633308368054e-06
2023-03-24 02:30:00,,2.929883080661193e-07,,1.2529273795878887e-06,,2.7256931165908826e-06
2023-03-24 02:45:00,,2.9232065295483387e-07,,1.2445667206698338e-06,,2.758557524749604e-06
2023-03-24 03:00:00,,2.920870262286811e-07,,1.234627113031939e-06,,2.764515803226251e-06
2023-03-24 03:15:00,,2.923436019824468e-07,,1.2233897357164712e-06,,2.751121674048012e-06
2023-03-24 03:30:00,,2.9315326404040594e-07,,1.2111016119562243e-06,,2.7294126522738888e-06
2023-03-24 03:45:00,,2.9454488380751353e-07,,1.1980987048050027e-06,,2.7099933383188453e-06
2023-03-24 04:00:00,,2.96576967816795e-07,,1.1845955237116e-06,,2.703428225110769e-06
2023-03-24 04:15:00,,2.992621589841954e-07,,1.170933959808977e-06,,2.7139806117326296e-06
2023-03-24 04:30:00,,3.02586948275532e-07,,1.157490602596551e-06,,2.740503274530416e-06
2023-03-24 04:45:00,,3.0653373898227397e-07,,1.1446467525660001e-06,,2.778337801152668e-06
2023-03-24 05:00:00,,3.110613287701372e-07,,1.1328215342988764e-06,,2.820517415226582e-06
2023-03-24 05:15:00,,3.160742212868783e-07,,1.1224658033789356e-06,,2.8601009272666087e-06
2023-03-24 05:30:00,,3.214525811824157e-07,,1.1140214246805618e-06,,2.8924427102334115e-06
2023-03-24 05:45:00,,3.2707923277951527e-07,,1.1079253393362788e-06,,2.9145081483740922e-06
2023-03-24 06:00:00,,3.3278914054670546e-07,,1.1045738883718086e-06,,2.9232951251056835e-06
2023-03-24 06:15:00,,3.384057975527638e-07,,1.104291544539887e-06,,2.9153982149605038e-06
2023-03-24 06:30:00,,3.437823085758031e-07,,1.107342172597811e-06,,2.888179857704859e-06
2023-03-24 06:45:00,,3.487165139791505e-07,,1.113779158557915e-06,,2.8434784658826986e-06
2023-03-24 07:00:00,,3.530813079146184e-07,,1.1235841134972962e-06,,2.785234905559929e-06
2023-03-24 07:15:00,,3.567412699509222e-07,,1.1365207636236412e-06,,2.7195586219510214e-06
2023-03-24 07:30:00,,3.596116518166915e-07,,1.1522311765547216e-06,,2.6517966887297524e-06
2023-03-24 07:45:00,,3.615842430949508e-07,,1.1700884377640173e-06,,2.5867861137984474e-06
2023-03-24 08:00:00,,3.626232172043891e-07,,1.1894329661908227e-06,,2.5272635110077184e-06
2023-03-24 08:15:00,,3.626951972997719e-07,,1.2094631764880033e-06,,2.4751147604801724e-06
2023-03-24 08:30:00,,3.617883578764444e-07,,1.229339035163179e-06,,2.431435765256194e-06
2023-03-24 08:45:00,,3.599093343146873e-07,,1.2482295895430797e-06,,2.3967518940340967e-06
2023-03-24 09:00:00,,3.5706972097038953e-07,,1.2653313760776963e-06,,2.371149548209003e-06
2023-03-24 09:15:00,,3.5330780181598797e-07,,1.2799541836475954e-06,,2.354481960311328e-06
2023-03-24 09:30:00,,3.486773057405055e-07,,1.2915169602485328e-06,,2.346332344405856e-06
2023-03-24 09:45:00,,3.4325094223654913e-07,,1.299549617689349e-06,,2.3456356628389777e-06
2023-03-24 10:00:00,,3.371144040719603e-07,,1.3037258116378535e-06,,2.350097156870595e-06
