Date/time,Pressure,Temperature,Barom
2021/07/30 21:00:00,757.35,11.377,756.183
2021/07/30 21:15:00,757.35,11.21,756.3
2021/07/30 21:30:00,757.525,11.057,756.475
2021/07/30 21:45:00,757.642,10.903,756.475
2021/07/30 22:00:00,757.992,10.783,756.767
2021/07/30 22:15:00,757.992,10.663,756.767
2021/07/30 22:30:00,757.992,10.557,756.942
2021/07/30 22:45:00,758.108,10.45,756.942
2021/07/30 23:00:00,758.167,10.35,757.117
2021/07/30 23:15:00,758.283,10.257,756.942
2021/07/30 23:30:00,758.283,10.17,757.117
2021/07/30 23:45:00,758.283,10.097,757.117
2021/07/31 0:00:00,758.283,10.037,757.117
2021/07/31 0:15:00,758.283,9.97,757.117
2021/07/31 0:30:00,758.283,9.883,757.117
2021/07/31 0:45:00,758.283,9.797,757.117
2021/07/31 1:00:00,758.108,9.733,756.942
2021/07/31 1:15:00,758.283,9.707,756.942
2021/07/31 1:30:00,757.992,9.66,756.767
2021/07/31 1:45:00,758.108,9.64,756.767
2021/07/31 2:00:00,757.992,9.6,756.767
2021/07/31 2:15:00,757.992,9.56,756.65
2021/07/31 2:30:00,757.817,9.54,756.65
2021/07/31 2:45:00,757.817,9.513,756.475
2021/07/31 3:00:00,757.992,9.49,756.475
2021/07/31 3:15:00,757.992,9.463,756.65
2021/07/31 3:30:00,758.108,9.437,756.65
2021/07/31 3:45:00,757.992,9.43,756.65
2021/07/31 4:00:00,757.817,9.41,756.475
2021/07/31 4:15:00,757.992,9.397,756.65
2021/07/31 4:30:00,757.817,9.37,756.475
2021/07/31 4:45:00,757.992,9.343,756.475
2021/07/31 5:00:00,757.817,9.31,756.475
2021/07/31 5:15:00,757.992,9.263,756.475
2021/07/31 5:30:00,757.817,9.213,756.3
2021/07/31 5:45:00,757.817,9.167,756.475
2021/07/31 6:00:00,757.992,9.127,756.65
2021/07/31 6:15:00,757.817,9.08,756.475
2021/07/31 6:30:00,757.992,9.067,756.65
2021/07/31 6:45:00,757.817,9.06,756.65
2021/07/31 7:00:00,758.108,9.107,756.767
2021/07/31 7:15:00,758.108,9.22,756.65
2021/07/31 7:30:00,758.108,9.35,756.942
2021/07/31 7:45:00,758.458,9.483,757.117
2021/07/31 8:00:00,758.458,9.68,757.117
2021/07/31 8:15:00,758.458,9.79,757.117
2021/07/31 8:30:00,758.633,9.897,757.233
2021/07/31 8:45:00,758.633,10.017,757.408
2021/07/31 9:00:00,758.75,10.177,757.408
2021/07/31 9:15:00,758.75,10.443,757.408
2021/07/31 9:30:00,758.75,10.663,757.408
2021/07/31 9:45:00,758.633,10.95,757.408
2021/07/31 10:00:00,758.458,11.277,757.408
2021/07/31 10:15:00,758.75,11.837,757.583
2021/07/31 10:30:00,758.808,12.703,757.408
2021/07/31 10:45:00,758.458,13.19,757.583
2021/07/31 11:00:00,758.808,13.83,757.758
2021/07/31 11:15:00,758.925,14.603,757.758
2021/07/31 11:30:00,758.808,15.2,757.583
2021/07/31 11:45:00,758.808,15.847,757.758
2021/07/31 12:00:00,758.633,16.453,757.467
2021/07/31 12:15:00,758.458,16.74,757.117
2021/07/31 12:30:00,758.458,16.813,757.292
2021/07/31 12:45:00,758.458,15.987,757.408
2021/07/31 13:00:00,758.167,15.793,757.117
2021/07/31 13:15:00,758.167,15.513,757.292
2021/07/31 13:30:00,757.992,15.247,757.292
2021/07/31 13:45:00,757.992,15.167,757.292
2021/07/31 14:00:00,757.642,15.1,756.65
2021/07/31 14:15:00,757.35,15.34,756.533
2021/07/31 14:30:00,757.35,15.673,756.358
2021/07/31 14:45:00,757,15.593,756.475
2021/07/31 15:00:00,757,15.287,756.475
2021/07/31 15:15:00,757,14.857,756.358
2021/07/31 15:30:00,757.35,14.523,756.358
2021/07/31 15:45:00,757.35,14.137,756.358
2021/07/31 16:00:00,757.175,13.723,756.358
2021/07/31 16:15:00,757.525,13.483,756.475
2021/07/31 16:30:00,757.35,13.337,756.358
2021/07/31 16:45:00,757.35,13.263,756.475
2021/07/31 17:00:00,757.525,13.157,756.475
2021/07/31 17:15:00,757.525,12.997,756.475
2021/07/31 17:30:00,757.525,12.85,756.475
2021/07/31 17:45:00,757.35,12.717,756.475
2021/07/31 18:00:00,757.35,12.577,756.475
2021/07/31 18:15:00,757.175,12.483,756.358
2021/07/31 18:30:00,757.175,12.457,756.008
2021/07/31 18:45:00,757,12.363,756.008
2021/07/31 19:00:00,757.175,12.237,756.358
2021/07/31 19:15:00,757.175,12.117,756.358
2021/07/31 19:30:00,757.35,11.923,756.475
2021/07/31 19:45:00,757.35,11.737,756.475
2021/07/31 20:00:00,757.817,11.557,756.65
2021/07/31 20:15:00,757.817,11.383,756.65
2021/07/31 20:30:00,757.817,11.21,756.767
2021/07/31 20:45:00,757.817,11.01,756.767
2021/07/31 21:00:00,757.817,10.883,756.65
2021/07/31 21:15:00,757.992,10.837,756.942
2021/07/31 21:30:00,758.108,10.803,756.942
2021/07/31 21:45:00,758.108,10.783,757.117
2021/07/31 22:00:00,758.633,10.71,757.7
2021/07/31 22:15:00,758.75,10.637,757.7
2021/07/31 22:30:00,758.75,10.557,757.875
2021/07/31 22:45:00,758.925,10.51,757.583
2021/07/31 23:00:00,758.925,10.47,757.7
2021/07/31 23:15:00,758.75,10.45,757.583
2021/07/31 23:30:00,758.633,10.417,757.583
2021/07/31 23:45:00,758.75,10.37,757.583
2021/08/01 0:00:00,758.808,10.35,757.583
2021/08/01 0:15:00,758.633,10.283,757.408
2021/08/01 0:30:00,758.633,10.23,757.408
2021/08/01 0:45:00,758.633,10.17,757.233
2021/08/01 1:00:00,758.458,10.157,757.408
2021/08/01 1:15:00,758.108,10.15,757.233
2021/08/01 1:30:00,758.283,10.103,757.233
2021/08/01 1:45:00,758.108,10.03,757.117
2021/08/01 2:00:00,758.108,9.937,756.942
2021/08/01 2:15:00,757.817,9.89,756.767
2021/08/01 2:30:00,758.283,9.877,756.942
2021/08/01 2:45:00,758.108,9.877,756.942
2021/08/01 3:00:00,758.167,9.883,756.942
2021/08/01 3:15:00,758.108,9.877,756.942
2021/08/01 3:30:00,757.817,9.857,756.942
2021/08/01 3:45:00,757.817,9.79,756.767
2021/08/01 4:00:00,757.817,9.733,756.65
2021/08/01 4:15:00,757.642,9.673,756.65
2021/08/01 4:30:00,757.642,9.66,756.767
2021/08/01 4:45:00,757.992,9.673,756.767
2021/08/01 5:00:00,757.992,9.673,756.767
2021/08/01 5:15:00,758.283,9.673,757.117
2021/08/01 5:30:00,758.167,9.66,757.117
2021/08/01 5:45:00,758.167,9.66,757.117
2021/08/01 6:00:00,758.108,9.667,757.117
2021/08/01 6:15:00,758.167,9.66,757.117
2021/08/01 6:30:00,758.458,9.647,757.233
2021/08/01 6:45:00,758.633,9.653,757.583
2021/08/01 7:00:00,758.75,9.687,757.408
2021/08/01 7:15:00,758.75,9.74,757.583
2021/08/01 7:30:00,758.75,9.797,757.7
2021/08/01 7:45:00,759.275,9.877,757.875
2021/08/01 8:00:00,759.275,9.963,758.05
2021/08/01 8:15:00,759.392,10.057,758.167
2021/08/01 8:30:00,759.392,10.137,758.342
2021/08/01 8:45:00,759.392,10.217,758.167
2021/08/01 9:00:00,759.567,10.257,758.167
2021/08/01 9:15:00,759.567,10.37,758.517
2021/08/01 9:30:00,759.392,10.51,758.517
2021/08/01 9:45:00,759.742,10.73,758.517
2021/08/01 10:00:00,759.742,11.003,758.517
2021/08/01 10:15:00,759.742,11.457,758.517
2021/08/01 10:30:00,759.742,11.603,758.692
2021/08/01 10:45:00,759.917,11.603,758.808
2021/08/01 11:00:00,760.033,11.637,758.808
2021/08/01 11:15:00,760.033,11.977,758.808
2021/08/01 11:30:00,760.033,13.177,758.692
2021/08/01 11:45:00,759.917,13.337,758.808
2021/08/01 12:00:00,759.917,13.297,758.692
2021/08/01 12:15:00,759.742,13.197,758.517
2021/08/01 12:30:00,759.45,13.083,758.342
2021/08/01 12:45:00,759.275,13.117,758.342
2021/08/01 13:00:00,759.45,13.27,758.225
2021/08/01 13:15:00,759.275,13.33,758.225
2021/08/01 13:30:00,759.1,13.483,758.225
2021/08/01 13:45:00,759.1,13.723,758.05
2021/08/01 14:00:00,758.925,13.917,758.05
2021/08/01 14:15:00,758.808,14.003,757.875
2021/08/01 14:30:00,758.633,14.017,757.583
2021/08/01 14:45:00,758.633,13.963,757.583
2021/08/01 15:00:00,758.458,13.877,757.583
2021/08/01 15:15:00,758.167,13.957,757.408
2021/08/01 15:30:00,758.283,13.85,757.117
2021/08/01 15:45:00,757.992,13.657,757.292
2021/08/01 16:00:00,758.283,13.297,757.117
2021/08/01 16:15:00,758.167,13.077,757.292
2021/08/01 16:30:00,758.167,12.93,757.117
2021/08/01 16:45:00,758.108,12.783,757.117
2021/08/01 17:00:00,758.167,12.657,757.292
2021/08/01 17:15:00,758.167,12.577,757.292
2021/08/01 17:30:00,758.108,12.45,757.117
2021/08/01 17:45:00,757.992,12.29,757.117
2021/08/01 18:00:00,757.992,12.19,756.942
2021/08/01 18:15:00,757.817,12.143,756.942
2021/08/01 18:30:00,757.817,12.083,756.942
2021/08/01 18:45:00,757.817,11.91,756.942
2021/08/01 19:00:00,757.817,11.737,757.117
2021/08/01 19:15:00,758.167,11.577,756.942
2021/08/01 19:30:00,758.283,11.49,757.292
2021/08/01 19:45:00,758.283,11.39,757.408
2021/08/01 20:00:00,758.283,11.297,757.7
2021/08/01 20:15:00,758.458,11.21,757.875
2021/08/01 20:30:00,758.75,11.15,757.875
2021/08/01 20:45:00,758.808,11.037,757.875
2021/08/01 21:00:00,758.925,10.943,758.167
2021/08/01 21:15:00,759.1,10.877,758.342
2021/08/01 21:30:00,758.925,10.777,758.167
2021/08/01 21:45:00,759.275,10.69,758.342
2021/08/01 22:00:00,759.392,10.65,758.517
2021/08/01 22:15:00,759.275,10.617,758.633
2021/08/01 22:30:00,759.567,10.57,758.633
2021/08/01 22:45:00,759.567,10.53,758.633
2021/08/01 23:00:00,759.275,10.49,758.517
2021/08/01 23:15:00,759.1,10.457,758.342
2021/08/01 23:30:00,759.275,10.443,758.517
2021/08/01 23:45:00,759.275,10.417,758.167
2021/08/02 0:00:00,759.1,10.383,758.342
2021/08/02 0:15:00,759.1,10.35,758.342
2021/08/02 0:30:00,759.392,10.33,758.517
2021/08/02 0:45:00,759.392,10.303,758.633
2021/08/02 1:00:00,759.45,10.297,758.517
2021/08/02 1:15:00,759.392,10.29,758.517
2021/08/02 1:30:00,759.392,10.27,758.517
2021/08/02 1:45:00,759.275,10.263,758.342
2021/08/02 2:00:00,758.925,10.237,758.167
2021/08/02 2:15:00,758.633,10.183,758.05
2021/08/02 2:30:00,758.458,10.143,757.7
2021/08/02 2:45:00,758.633,10.11,757.7
2021/08/02 3:00:00,758.633,10.083,757.7
2021/08/02 3:15:00,758.925,10.09,757.875
2021/08/02 3:30:00,758.75,10.07,757.875
2021/08/02 3:45:00,758.633,10.043,757.875
2021/08/02 4:00:00,758.75,10.037,757.583
2021/08/02 4:15:00,758.633,10.017,757.7
2021/08/02 4:30:00,758.458,10.023,757.583
2021/08/02 4:45:00,758.458,9.977,757.583
2021/08/02 5:00:00,758.633,9.97,757.583
2021/08/02 5:15:00,758.458,9.977,757.583
2021/08/02 5:30:00,758.458,9.977,757.7
2021/08/02 5:45:00,758.633,9.957,757.7
2021/08/02 6:00:00,758.75,9.93,757.875
2021/08/02 6:15:00,758.808,9.917,757.875
2021/08/02 6:30:00,759.1,9.903,758.05
2021/08/02 6:45:00,758.925,9.883,758.167
2021/08/02 7:00:00,759.275,9.87,758.167
2021/08/02 7:15:00,759.275,9.877,758.167
2021/08/02 7:30:00,759.1,9.89,758.342
2021/08/02 7:45:00,759.392,9.903,758.342
2021/08/02 8:00:00,759.1,9.977,758.167
2021/08/02 8:15:00,759.392,10.05,758.342
2021/08/02 8:30:00,759.392,10.137,758.342
2021/08/02 8:45:00,759.392,10.23,758.342
2021/08/02 9:00:00,759.275,10.29,758.517
2021/08/02 9:15:00,759.275,10.39,758.342
2021/08/02 9:30:00,759.275,10.59,758.167
2021/08/02 9:45:00,759.1,10.757,758.225
2021/08/02 10:00:00,759.275,10.897,758.342
2021/08/02 10:15:00,759.275,10.977,758.225
2021/08/02 10:30:00,759.1,11.183,758.05
2021/08/02 10:45:00,758.925,11.343,758.05
2021/08/02 11:00:00,759.1,11.543,757.875
2021/08/02 11:15:00,759.1,11.637,758.05
2021/08/02 11:30:00,758.925,11.743,758.05
2021/08/02 11:45:00,758.808,11.803,758.05
2021/08/02 12:00:00,758.808,12.057,757.875
2021/08/02 12:15:00,758.458,12.437,757.758
2021/08/02 12:30:00,758.633,12.75,757.408
2021/08/02 12:45:00,758.633,12.85,757.583
2021/08/02 13:00:00,758.283,12.563,757.583
2021/08/02 13:15:00,758.167,12.557,757.292
2021/08/02 13:30:00,758.283,12.457,757.292
2021/08/02 13:45:00,757.817,12.37,757.292
2021/08/02 14:00:00,757.817,12.403,756.825
2021/08/02 14:15:00,757.992,12.617,756.825
2021/08/02 14:30:00,757.525,12.877,756.65
2021/08/02 14:45:00,757.642,12.89,756.475
2021/08/02 15:00:00,757.35,12.91,756.358
2021/08/02 15:15:00,757.175,13.09,756.183
2021/08/02 15:30:00,757.175,13.65,756.008
2021/08/02 15:45:00,757,14.443,755.892
2021/08/02 16:00:00,756.708,14.15,755.892
2021/08/02 16:15:00,756.883,13.783,755.892
2021/08/02 16:30:00,756.708,13.53,755.717
2021/08/02 16:45:00,756.708,13.457,755.542
2021/08/02 17:00:00,756.883,13.29,755.892
2021/08/02 17:15:00,757,13.123,755.892
2021/08/02 17:30:00,756.708,12.97,755.892
2021/08/02 17:45:00,756.883,13.003,755.892
2021/08/02 18:00:00,756.708,12.963,755.892
2021/08/02 18:15:00,756.708,12.817,755.717
2021/08/02 18:30:00,757,12.63,755.717
2021/08/02 18:45:00,757,12.13,756.008
2021/08/02 19:00:00,757.35,11.677,756.3
2021/08/02 19:15:00,757.35,11.443,756.3
2021/08/02 19:30:00,758.167,11.27,756.65
2021/08/02 19:45:00,758.283,11.17,756.65
2021/08/02 20:00:00,758.167,11.143,756.3
2021/08/02 20:15:00,758.167,11.063,756.475
2021/08/02 20:30:00,757.817,10.97,756.3
2021/08/02 20:45:00,757.817,10.83,756.475
2021/08/02 21:00:00,757.992,10.717,756.3
2021/08/02 21:15:00,758.108,10.65,756.65
2021/08/02 21:30:00,758.167,10.583,756.475
2021/08/02 21:45:00,758.458,10.503,756.65
2021/08/02 22:00:00,758.458,10.423,756.65
2021/08/02 22:15:00,758.633,10.363,756.767
2021/08/02 22:30:00,758.283,10.323,756.65
2021/08/02 22:45:00,758.283,10.317,756.65
2021/08/02 23:00:00,758.283,10.337,756.475
2021/08/02 23:15:00,758.108,10.337,756.475
2021/08/02 23:30:00,757.992,10.323,756.3
2021/08/02 23:45:00,757.992,10.29,756.3
2021/08/03 0:00:00,757.817,10.23,756.183
2021/08/03 0:15:00,757.642,10.17,756.183
2021/08/03 0:30:00,757.642,10.11,756.008
2021/08/03 0:45:00,757.525,10.037,756.008
2021/08/03 1:00:00,757.525,9.957,755.833
2021/08/03 1:15:00,757.525,9.897,755.833
2021/08/03 1:30:00,757.175,9.85,755.717
2021/08/03 1:45:00,757.175,9.797,755.717
2021/08/03 2:00:00,756.883,9.74,755.542
2021/08/03 2:15:00,756.883,9.68,755.542
2021/08/03 2:30:00,756.708,9.607,755.425
2021/08/03 2:45:00,756.883,9.533,755.425
2021/08/03 3:00:00,756.708,9.457,755.542
2021/08/03 3:15:00,756.708,9.43,755.425
2021/08/03 3:30:00,756.533,9.39,755.25
2021/08/03 3:45:00,756.358,9.35,755.25
2021/08/03 4:00:00,756.358,9.283,755.25
2021/08/03 4:15:00,756.183,9.167,754.958
2021/08/03 4:30:00,756.183,9.107,754.783
2021/08/03 4:45:00,756.067,9.093,754.9
2021/08/03 5:00:00,756.067,9.047,754.9
2021/08/03 5:15:00,756.067,9.013,754.9
2021/08/03 5:30:00,756.183,8.99,754.9
2021/08/03 5:45:00,756.183,8.943,755.075
2021/08/03 6:00:00,756.183,8.91,754.9
2021/08/03 6:15:00,756.358,8.89,755.075
2021/08/03 6:30:00,756.358,8.863,755.25
2021/08/03 6:45:00,756.708,8.817,755.075
2021/08/03 7:00:00,756.533,8.903,755.367
2021/08/03 7:15:00,756.533,9.227,755.425
2021/08/03 7:30:00,756.533,9.27,755.367
2021/08/03 7:45:00,756.358,9.37,755.542
2021/08/03 8:00:00,756.242,9.593,755.25
2021/08/03 8:15:00,756.358,9.593,755.075
2021/08/03 8:30:00,756.242,9.77,755.25
2021/08/03 8:45:00,756.242,9.883,755.25
2021/08/03 9:00:00,756.242,10.11,755.25
2021/08/03 9:15:00,756.242,10.39,755.25
2021/08/03 9:30:00,756.242,10.617,755.25
2021/08/03 9:45:00,756.358,10.983,755.25
2021/08/03 10:00:00,756.358,11.417,755.25
2021/08/03 10:15:00,756.242,11.757,755.075
2021/08/03 10:30:00,756.242,12.557,755.075
2021/08/03 10:45:00,756.358,13.31,754.958
2021/08/03 11:00:00,756.067,13.99,755.075
2021/08/03 11:15:00,756.067,13.477,755.075
2021/08/03 11:30:00,755.892,13.857,754.958
2021/08/03 11:45:00,755.717,14.177,754.783
2021/08/03 12:00:00,755.892,14.797,754.783
2021/08/03 12:15:00,755.717,15.547,754.667
2021/08/03 12:30:00,755.425,15.42,754.492
2021/08/03 12:45:00,755.25,15.24,754.492
2021/08/03 13:00:00,755.075,15.287,754.317
2021/08/03 13:15:00,754.958,15.54,754.2
2021/08/03 13:30:00,755.075,15.793,754.025
2021/08/03 13:45:00,755.425,15.327,754.025
2021/08/03 14:00:00,755.075,14.27,754.025
2021/08/03 14:15:00,754.783,14.403,753.85
2021/08/03 14:30:00,754.608,14.837,753.675
2021/08/03 14:45:00,754.783,15.333,753.558
2021/08/03 15:00:00,754.433,15.52,753.558
2021/08/03 15:15:00,754.433,15.613,753.558
2021/08/03 15:30:00,754.317,15.887,753.383
2021/08/03 15:45:00,754.142,16.547,753.208
2021/08/03 16:00:00,754.142,16.113,753.092
2021/08/03 16:15:00,753.967,15.513,752.917
2021/08/03 16:30:00,753.792,15.147,753.092
2021/08/03 16:45:00,753.675,14.897,752.917
2021/08/03 17:00:00,753.792,14.677,752.625
2021/08/03 17:15:00,753.967,14.437,752.917
2021/08/03 17:30:00,753.967,14.29,752.917
2021/08/03 17:45:00,754.317,14.063,753.092
2021/08/03 18:00:00,754.783,13.597,753.558
2021/08/03 18:15:00,754.783,12.95,754.317
2021/08/03 18:30:00,754.783,12.503,754.025
2021/08/03 18:45:00,754.433,12.237,753.558
2021/08/03 19:00:00,754.142,12.09,753.208
2021/08/03 19:15:00,753.967,11.87,753.208
2021/08/03 19:30:00,753.5,11.75,752.917
2021/08/03 19:45:00,753.5,11.683,752.742
2021/08/03 20:00:00,753.675,11.677,752.742
2021/08/03 20:15:00,753.792,11.577,752.917
2021/08/03 20:30:00,753.792,11.37,753.092
2021/08/03 20:45:00,753.792,11.137,753.092
2021/08/03 21:00:00,754.142,10.877,753.208
2021/08/03 21:15:00,754.317,10.703,753.675
2021/08/03 21:30:00,754.783,10.57,753.85
2021/08/03 21:45:00,754.958,10.43,754.025
2021/08/03 22:00:00,755.075,10.29,754.142
2021/08/03 22:15:00,754.958,10.183,754.317
2021/08/03 22:30:00,755.25,10.09,754.317
2021/08/03 22:45:00,755.075,10.057,754.317
2021/08/03 23:00:00,754.958,10.043,754.492
2021/08/03 23:15:00,755.25,10.01,754.492
2021/08/03 23:30:00,755.075,9.93,754.317
2021/08/03 23:45:00,755.25,9.903,754.317
2021/08/04 0:00:00,755.075,9.89,754.317
2021/08/04 0:15:00,755.075,9.863,754.317
2021/08/04 0:30:00,755.25,9.797,754.317
2021/08/04 0:45:00,755.425,9.803,754.608
2021/08/04 1:00:00,755.25,9.843,754.492
2021/08/04 1:15:00,755.425,9.81,754.317
2021/08/04 1:30:00,755.25,9.74,754.317
2021/08/04 1:45:00,754.958,9.607,754.142
2021/08/04 2:00:00,754.958,9.47,754.317
2021/08/04 2:15:00,754.958,9.37,754.142
2021/08/04 2:30:00,755.25,9.297,754.025
2021/08/04 2:45:00,754.958,9.22,754.142
2021/08/04 3:00:00,754.958,9.207,754.142
2021/08/04 3:15:00,754.958,9.29,754.025
2021/08/04 3:30:00,754.783,9.31,754.025
2021/08/04 3:45:00,754.783,9.283,754.025
2021/08/04 4:00:00,754.783,9.18,753.85
2021/08/04 4:15:00,754.783,9.067,753.85
2021/08/04 4:30:00,754.608,8.963,753.675
2021/08/04 4:45:00,754.783,8.903,753.85
2021/08/04 5:00:00,754.608,8.837,753.675
2021/08/04 5:15:00,754.783,8.757,754.025
2021/08/04 5:30:00,754.958,8.687,754.025
2021/08/04 5:45:00,754.958,8.6,753.675
2021/08/04 6:00:00,754.958,8.567,754.317
2021/08/04 6:15:00,755.075,8.527,754.025
2021/08/04 6:30:00,755.25,8.49,754.317
2021/08/04 6:45:00,755.075,8.49,754.317
2021/08/04 7:00:00,755.075,8.527,754.025
2021/08/04 7:15:00,754.958,8.567,754.142
2021/08/04 7:30:00,755.25,8.7,754.317
2021/08/04 7:45:00,755.075,8.857,754.317
