Date/time,Pressure,Temperature,Barom
3/4/2022 22:00,742.533,1.26,739.558
3/4/2022 22:15,742.708,1.097,739.85
3/4/2022 22:30,742.883,0.943,739.85
3/4/2022 22:45,743,0.753,740.2
3/4/2022 23:00,742.883,0.583,739.85
3/4/2022 23:15,742.708,0.477,739.85
3/4/2022 23:30,742.883,0.45,740.025
3/4/2022 23:45,742.883,0.377,739.733
3/5/2022 0:00,742.533,0.253,739.733
3/5/2022 0:15,742.417,0.04,739.383
3/5/2022 0:30,742.242,-0.153,739.383
3/5/2022 0:45,742.242,-0.287,739.092
3/5/2022 1:00,742.067,-0.48,739.267
3/5/2022 1:15,697.792,-0.447,738.975
3/5/2022 1:30,706.075,-0.72,739.092
3/5/2022 1:45,708,-0.837,738.975
3/5/2022 2:00,706.6,-0.857,738.975
3/5/2022 2:15,704.85,-0.843,739.092
3/5/2022 2:30,707.708,-1.017,739.267
3/5/2022 2:45,708.933,-1.157,738.8
3/5/2022 3:00,708.642,-1.203,738.917
3/5/2022 3:15,711.208,-1.39,738.8
3/5/2022 3:30,712.725,-1.537,738.8
3/5/2022 3:45,712.725,-1.603,738.508
3/5/2022 4:00,713.367,-1.657,738.8
3/5/2022 4:15,713.192,-1.657,738.508
3/5/2022 4:30,714.183,-1.693,738.508
3/5/2022 4:45,715.117,-1.807,738.8
3/5/2022 5:00,713.833,-1.747,738.8
3/5/2022 5:15,713.075,-1.713,738.625
3/5/2022 5:30,712.725,-1.637,738.508
3/5/2022 5:45,714.942,-1.72,738.625
3/5/2022 6:00,713.367,-1.68,738.8
3/5/2022 6:15,714.942,-1.727,738.8
3/5/2022 6:30,715.292,-1.793,738.8
3/5/2022 6:45,715.408,-1.833,738.975
3/5/2022 7:00,715.758,-1.88,738.975
3/5/2022 7:15,716.517,-2.013,738.975
3/5/2022 7:30,714.65,-1.98,738.8
3/5/2022 7:45,716.05,-2.04,738.975
3/5/2022 8:00,717.158,-2.167,739.092
3/5/2022 8:15,716.575,-2.24,739.267
3/5/2022 8:30,714.3,-2.06,739.267
3/5/2022 8:45,714.183,-1.833,739.558
3/5/2022 9:00,714.475,-1.543,739.733
3/5/2022 9:15,715.233,-0.857,740.025
3/5/2022 9:30,716.983,-1.197,740.025
3/5/2022 9:45,716.05,-1.063,740.667
3/5/2022 10:00,716.983,-0.673,740.958
3/5/2022 10:15,717.625,-0.4,740.667
3/5/2022 10:30,717.8,-0.44,740.492
3/5/2022 10:45,718.383,-0.347,740.958
3/5/2022 11:00,718.383,-0.18,740.667
3/5/2022 11:15,717.625,0.167,740.783
3/5/2022 11:30,724.392,0.523,740.958
3/5/2022 11:45,742.708,0.64,741.133
3/5/2022 12:00,744.108,0.767,741.25
3/5/2022 12:15,744.283,0.78,741.425
3/5/2022 12:30,743.992,0.84,741.133
3/5/2022 12:45,743.992,0.78,741.25
3/5/2022 13:00,743.817,0.733,741.133
3/5/2022 13:15,743.642,0.887,741.25
3/5/2022 13:30,743.817,1.117,741.133
3/5/2022 13:45,743.817,1.203,741.133
3/5/2022 14:00,743.817,1.267,740.783
3/5/2022 14:15,743.525,1.44,740.783
3/5/2022 14:30,743.525,1.967,740.783
3/5/2022 14:45,743.35,2.127,740.958
3/5/2022 15:00,743.642,2.167,741.133
3/5/2022 15:15,743.642,2.047,740.783
3/5/2022 15:30,743.467,2.127,740.958
3/5/2022 15:45,743.35,2.16,740.492
3/5/2022 16:00,743.35,2.437,740.667
3/5/2022 16:15,743.35,2.383,740.492
3/5/2022 16:30,743.35,2.217,740.667
3/5/2022 16:45,743.175,2.277,740.492
3/5/2022 17:00,742.708,2.377,740.492
3/5/2022 17:15,743,2.197,740.492
3/5/2022 17:30,743,2.127,740.492
3/5/2022 17:45,743,1.783,740.317
3/5/2022 18:00,743,1.507,740.317
3/5/2022 18:15,743,1.217,740.317
3/5/2022 18:30,742.883,1.15,740.2
3/5/2022 18:45,743,1.05,740.2
3/5/2022 19:00,742.708,0.873,739.85
3/5/2022 19:15,742.708,0.537,739.733
3/5/2022 19:30,742.708,0.363,740.025
3/5/2022 19:45,743,0.193,740.025
3/5/2022 20:00,742.883,-0.247,740.025
3/5/2022 20:15,743,-0.633,740.025
3/5/2022 20:30,759.333,-0.767,740.2
3/5/2022 20:45,747.9,-1.01,740.2
3/5/2022 21:00,741.6,-0.827,740.492
3/5/2022 21:15,737.808,-0.7,740.492
3/5/2022 21:30,737.342,-0.7,740.492
3/5/2022 21:45,734.833,-0.507,740.492
3/5/2022 22:00,732.908,-0.467,740.667
3/5/2022 22:15,732.325,-0.627,740.667
3/5/2022 22:30,732.325,-0.673,740.667
3/5/2022 22:45,732.442,-0.773,740.667
3/5/2022 23:00,732.792,-0.773,740.667
3/5/2022 23:15,733.725,-0.91,740.492
3/5/2022 23:30,734.542,-1.203,740.492
3/5/2022 23:45,735.008,-1.557,740.317
3/6/2022 0:00,735.008,-1.767,740.025
3/6/2022 0:15,736.117,-1.833,740.2
3/6/2022 0:30,736.583,-2.073,739.733
3/6/2022 0:45,737.05,-2.28,739.733
3/6/2022 1:00,737.342,-2.4,739.558
3/6/2022 1:15,737.808,-2.537,739.267
3/6/2022 1:30,737.983,-2.717,739.267
3/6/2022 1:45,738.45,-2.937,738.975
3/6/2022 2:00,738.8,-3.103,738.8
3/6/2022 2:15,737.517,-3.097,738.8
3/6/2022 2:30,735.942,-3.037,738.8
3/6/2022 2:45,734.542,-2.817,738.508
3/6/2022 3:00,734.833,-2.503,738.508
3/6/2022 3:15,735.475,-2.34,738.333
3/6/2022 3:30,735.592,-2.14,738.158
3/6/2022 3:45,735.767,-1.9,737.867
3/6/2022 4:00,736.233,-1.617,737.692
3/6/2022 4:15,736.875,-1.317,737.575
3/6/2022 4:30,737.167,-1.117,737.4
3/6/2022 4:45,737.342,-1.023,737.4
3/6/2022 5:00,737.692,-0.977,737.4
3/6/2022 5:15,737.983,-0.99,737.108
3/6/2022 5:30,738.158,-1.023,736.933
3/6/2022 5:45,738.275,-1.09,736.933
3/6/2022 6:00,738.45,-1.137,736.758
3/6/2022 6:15,738.275,-1.203,736.583
3/6/2022 6:30,738.742,-1.283,736.467
3/6/2022 6:45,738.625,-1.41,736.642
3/6/2022 7:00,738.917,-1.463,736.642
3/6/2022 7:15,739.092,-1.57,736.467
3/6/2022 7:30,739.092,-1.693,736.758
3/6/2022 7:45,739.383,-1.893,736.758
3/6/2022 8:00,739.383,-2.053,736.467
3/6/2022 8:15,738.8,-2.153,736.758
3/6/2022 8:30,739.558,-2.173,736.758
3/6/2022 8:45,739.85,-2.267,736.933
3/6/2022 9:00,740.025,-2.407,736.933
3/6/2022 9:15,740.667,-2.657,737.108
3/6/2022 9:30,740.958,-2.95,737.4
3/6/2022 9:45,737.517,-2.83,737.4
3/6/2022 10:00,737.342,-2.697,737.225
3/6/2022 10:15,740.492,-2.877,737.4
3/6/2022 10:30,740.375,-3.083,736.933
3/6/2022 10:45,737.342,-2.877,737.225
3/6/2022 11:00,738.8,-2.883,737.575
3/6/2022 11:15,739.558,-2.73,737.4
3/6/2022 11:30,739.733,-2.757,737.692
3/6/2022 11:45,740.2,-2.83,737.575
3/6/2022 12:00,739.267,-2.85,737.867
3/6/2022 12:15,737.692,-2.643,737.692
3/6/2022 12:30,737.692,-2.543,738.158
3/6/2022 12:45,739.558,-2.643,737.867
3/6/2022 13:00,737.692,-2.493,738.333
3/6/2022 13:15,737.808,-2.187,737.983
3/6/2022 13:30,738.158,-1.753,737.983
3/6/2022 13:45,739.558,-1.733,737.867
3/6/2022 14:00,740.025,-2.053,737.575
3/6/2022 14:15,740.375,-2.347,737.867
3/6/2022 14:30,740.667,-2.51,738.042
3/6/2022 14:45,737.983,-2.267,737.867
3/6/2022 15:00,740.842,-2.697,738.042
3/6/2022 15:15,737.983,-2.543,738.042
3/6/2022 15:30,740.842,-2.683,738.042
3/6/2022 15:45,740.2,-2.737,738.508
3/6/2022 16:00,738.158,-2.46,739.092
3/6/2022 16:15,738.333,-2.347,738.975
3/6/2022 16:30,739.733,-2.387,739.092
3/6/2022 16:45,738.45,-2.3,739.383
3/6/2022 17:00,740.842,-2.38,739.558
3/6/2022 17:15,741.308,-2.5,739.733
3/6/2022 17:30,741.6,-2.61,740.025
3/6/2022 17:45,742.417,-2.923,740.025
3/6/2022 18:00,743.175,-3.317,740.375
3/6/2022 18:15,743.35,-3.427,740.667
3/6/2022 18:30,744.283,-3.533,740.958
3/6/2022 18:45,744.75,-3.733,741.133
3/6/2022 19:00,745.217,-3.82,741.308
3/6/2022 19:15,743.35,-3.78,741.6
3/6/2022 19:30,742.242,-3.807,741.6
3/6/2022 19:45,743.642,-3.873,741.717
3/6/2022 20:00,742.708,-3.88,741.775
3/6/2022 20:15,740.492,-3.827,741.775
3/6/2022 20:30,737.983,-3.56,741.892
3/6/2022 20:45,738.45,-3.097,742.067
3/6/2022 21:00,739.267,-2.783,742.242
3/6/2022 21:15,739.267,-2.583,742.358
3/6/2022 21:30,740.492,-2.51,742.358
3/6/2022 21:45,741.017,-2.523,742.708
3/6/2022 22:00,740.025,-2.427,742.708
3/6/2022 22:15,740.375,-2.093,743
3/6/2022 22:30,741.775,-2.12,743.292
3/6/2022 22:45,743.058,-2.467,743.175
3/6/2022 23:00,744.167,-3.19,743.175
3/6/2022 23:15,745.392,-3.66,743.175
3/6/2022 23:30,746.208,-3.907,743.292
3/6/2022 23:45,746.967,-4.127,743.467
3/7/2022 0:00,747.783,-4.277,743.292
3/7/2022 0:15,748.075,-4.423,743.292
3/7/2022 0:30,749.183,-4.577,743.175
3/7/2022 0:45,749.825,-4.723,742.825
3/7/2022 1:00,750.642,-4.883,743
3/7/2022 1:15,749.358,-4.877,742.708
3/7/2022 1:30,750.642,-4.923,742.825
3/7/2022 1:45,751.75,-5.053,743
3/7/2022 2:00,751.108,-5.08,742.825
3/7/2022 2:15,752.217,-5.127,743
3/7/2022 2:30,752.042,-5.147,743
3/7/2022 2:45,751.108,-5.127,742.825
3/7/2022 3:00,742.067,-4.877,742.825
3/7/2022 3:15,738.333,-4.69,742.708
3/7/2022 3:30,737.692,-4.013,742.825
3/7/2022 3:45,738.8,-3.433,742.533
3/7/2022 4:00,740.667,-2.473,742.533
3/7/2022 4:15,741.308,-2.027,742.358
3/7/2022 4:30,741.775,-1.74,742.242
3/7/2022 4:45,741.95,-1.583,742.067
3/7/2022 5:00,743.175,-1.657,742.242
3/7/2022 5:15,743.35,-1.833,742.242
3/7/2022 5:30,743.642,-2.013,742.533
3/7/2022 5:45,743.817,-2.293,742.533
3/7/2022 6:00,743.817,-2.4,742.358
3/7/2022 6:15,744.167,-2.493,742.533
3/7/2022 6:30,744.458,-2.69,742.533
3/7/2022 6:45,744.925,-2.85,742.533
3/7/2022 7:00,741.6,-2.73,742.358
3/7/2022 7:15,745.217,-2.99,742.533
3/7/2022 7:30,742.242,-2.99,742.533
3/7/2022 7:45,740.958,-2.803,742.708
3/7/2022 8:00,743.642,-2.863,742.533
3/7/2022 8:15,741.133,-2.697,743
3/7/2022 8:30,741.133,-2.367,743.175
3/7/2022 8:45,741.308,-2.1,743.292
3/7/2022 9:00,741.6,-1.98,743.467
3/7/2022 9:15,742.242,-1.51,743.933
3/7/2022 9:30,742.533,-1.21,744.05
3/7/2022 9:45,743.817,-1.23,744.225
3/7/2022 10:00,743,-1.083,744.4
3/7/2022 10:15,743.175,-0.813,744.517
3/7/2022 10:30,743.058,-0.74,744.4
3/7/2022 10:45,743.35,-0.693,744.517
3/7/2022 11:00,743.525,-0.693,744.05
3/7/2022 11:15,743.992,-0.963,743.933
3/7/2022 11:30,743.175,-0.8,744.05
3/7/2022 11:45,743.525,-0.533,743.933
3/7/2022 12:00,743.525,-0.573,743.758
3/7/2022 12:15,743.817,-0.633,743.758
3/7/2022 12:30,743.992,-0.64,743.758
3/7/2022 12:45,743.992,-0.773,743.758
3/7/2022 13:00,743.35,-0.673,743.583
3/7/2022 13:15,743.992,-0.6,743.467
3/7/2022 13:30,743.992,-0.767,743.117
3/7/2022 13:45,743.817,-0.747,743
3/7/2022 14:00,743.525,-0.607,742.825
3/7/2022 14:15,743.525,-0.567,742.65
3/7/2022 14:30,743.992,-0.773,742.533
3/7/2022 14:45,743.525,-0.883,742.533
3/7/2022 15:00,743.35,-0.813,742.358
3/7/2022 15:15,743.525,-0.813,742.358
3/7/2022 15:30,743.175,-0.62,742.183
3/7/2022 15:45,743.058,-0.54,742.067
3/7/2022 16:00,743.175,-0.473,741.717
3/7/2022 16:15,743.642,-0.553,741.6
3/7/2022 16:30,743.642,-0.64,741.717
3/7/2022 16:45,743.642,-0.673,741.717
3/7/2022 17:00,743.642,-0.68,741.6
3/7/2022 17:15,743.525,-0.7,741.25
3/7/2022 17:30,743.817,-0.76,741.425
3/7/2022 17:45,743.817,-0.87,741.133
3/7/2022 18:00,743.817,-1.037,740.958
3/7/2022 18:15,744.283,-1.283,741.133
3/7/2022 18:30,744.283,-1.483,740.958
3/7/2022 18:45,743.058,-1.443,740.958
3/7/2022 19:00,742.883,-1.337,741.133
3/7/2022 19:15,743.992,-1.403,741.133
3/7/2022 19:30,742.883,-1.363,740.842
3/7/2022 19:45,742.883,-1.297,741.133
3/7/2022 20:00,742.883,-1.223,740.958
3/7/2022 20:15,743.058,-1.13,741.25
3/7/2022 20:30,743.175,-1.017,741.25
3/7/2022 20:45,743.175,-0.843,741.133
3/7/2022 21:00,743.175,-0.707,741.6
3/7/2022 21:15,743.35,-0.667,741.425
3/7/2022 21:30,743.175,-0.653,741.425
3/7/2022 21:45,743.175,-0.627,741.425
3/7/2022 22:00,743.525,-0.613,741.6
3/7/2022 22:15,743.525,-0.613,741.425
3/7/2022 22:30,743.817,-0.647,741.425
3/7/2022 22:45,743.992,-0.7,741.425
3/7/2022 23:00,743.817,-0.693,741.425
3/7/2022 23:15,743.642,-0.66,741.425
3/7/2022 23:30,743.525,-0.633,741.133
3/7/2022 23:45,743.642,-0.64,740.958
3/8/2022 0:00,743.35,-0.627,740.958
3/8/2022 0:15,743.525,-0.613,740.958
3/8/2022 0:30,743.35,-0.593,740.667
3/8/2022 0:45,743.175,-0.587,740.492
3/8/2022 1:00,743.525,-0.6,740.492
3/8/2022 1:15,743.642,-0.613,740.375
3/8/2022 1:30,743.642,-0.613,740.2
3/8/2022 1:45,743.642,-0.613,740.025
3/8/2022 2:00,743.525,-0.633,740.025
3/8/2022 2:15,743.525,-0.653,739.908
3/8/2022 2:30,743.642,-0.713,739.733
3/8/2022 2:45,743.642,-0.813,739.908
3/8/2022 3:00,743.642,-0.89,739.733
3/8/2022 3:15,743.525,-0.963,739.558
3/8/2022 3:30,743.525,-1.03,739.442
3/8/2022 3:45,743.525,-1.077,739.267
3/8/2022 4:00,743.525,-1.11,739.092
3/8/2022 4:15,743,-1.083,739.267
3/8/2022 4:30,742.708,-1.03,739.267
3/8/2022 4:45,743.058,-1.043,739.092
3/8/2022 5:00,743.175,-1.057,739.092
3/8/2022 5:15,743.175,-1.063,739.092
3/8/2022 5:30,743.525,-1.117,739.092
3/8/2022 5:45,743.525,-1.21,738.8
3/8/2022 6:00,743.35,-1.337,738.8
3/8/2022 6:15,743.642,-1.517,738.625
3/8/2022 6:30,743.642,-1.63,738.8
3/8/2022 6:45,743.817,-1.693,738.8
3/8/2022 7:00,743.992,-1.767,738.975
3/8/2022 7:15,743.992,-1.913,738.625
3/8/2022 7:30,744.283,-2.087,738.625
3/8/2022 7:45,744.458,-2.273,738.508
3/8/2022 8:00,744.75,-2.53,738.508
3/8/2022 8:15,744.633,-2.617,738.625
3/8/2022 8:30,741.483,-2.42,739.092
3/8/2022 8:45,741.483,-2.16,739.092
3/8/2022 9:00,741.775,-1.947,739.267
3/8/2022 9:15,741.775,-1.65,739.267
3/8/2022 9:30,742.067,-1.437,739.267
3/8/2022 9:45,742.067,-1.35,739.733
3/8/2022 10:00,742.242,-1.217,740.317
3/8/2022 10:15,742.417,-1.017,740.317
3/8/2022 10:30,742.533,-0.923,740.025
3/8/2022 10:45,743.175,-0.963,740.317
3/8/2022 11:00,742.708,-0.923,740.025
3/8/2022 11:15,742.708,-0.843,740.025
3/8/2022 11:30,742.708,-0.493,740.025
3/8/2022 11:45,741.775,0.113,740.2
3/8/2022 12:00,740.842,0.253,740.317
3/8/2022 12:15,740.958,0.24,740.2
3/8/2022 12:30,741.775,0.147,740.492
3/8/2022 12:45,743.35,-0.073,740.783
3/8/2022 13:00,743,-0.287,740.958
3/8/2022 13:15,742.708,-0.42,740.317
3/8/2022 13:30,742.883,-0.513,740.025
3/8/2022 13:45,742.417,-0.513,740.025
3/8/2022 14:00,742.067,-0.42,740.317
3/8/2022 14:15,741.95,-0.187,740.317
3/8/2022 14:30,741.775,-0.133,739.85
3/8/2022 14:45,741.892,-0.2,739.558
3/8/2022 15:00,741.95,-0.253,739.733
3/8/2022 15:15,741.6,-0.1,740.142
3/8/2022 15:30,740.958,0.173,740.025
3/8/2022 15:45,740.667,0.213,739.558
3/8/2022 16:00,741.775,0.127,739.558
3/8/2022 16:15,741.425,0.133,739.558
3/8/2022 16:30,741.425,0.127,739.85
3/8/2022 16:45,742.067,0.02,739.85
3/8/2022 17:00,742.533,-0.113,739.967
3/8/2022 17:15,742.242,-0.247,739.85
3/8/2022 17:30,742.067,-0.32,739.967
3/8/2022 17:45,741.95,-0.413,739.733
3/8/2022 18:00,742.067,-0.487,739.733
3/8/2022 18:15,741.95,-0.593,739.733
3/8/2022 18:30,742.067,-0.837,739.267
3/8/2022 18:45,742.242,-1.083,739.558
3/8/2022 19:00,742.242,-1.35,739.558
3/8/2022 19:15,742.533,-1.603,739.558
3/8/2022 19:30,742.533,-1.78,739.558
3/8/2022 19:45,742.883,-1.953,739.558
3/8/2022 20:00,743.058,-2.153,739.733
3/8/2022 20:15,743.35,-2.36,739.558
3/8/2022 20:30,743.525,-2.46,739.558
3/8/2022 20:45,743.642,-2.563,739.733
3/8/2022 21:00,744.108,-2.63,739.733
3/8/2022 21:15,744.283,-2.723,739.908
3/8/2022 21:30,744.75,-2.93,739.908
3/8/2022 21:45,744.925,-3.063,739.733
3/8/2022 22:00,745.217,-3.15,740.025
3/8/2022 22:15,745.742,-3.237,740.025
3/8/2022 22:30,746.208,-3.323,740.2
3/8/2022 22:45,745.858,-3.347,740.2
3/8/2022 23:00,746.675,-3.367,740.025
3/8/2022 23:15,746.675,-3.42,740.025
3/8/2022 23:30,746.325,-3.433,739.733
3/8/2022 23:45,743.642,-3.317,739.908
3/9/2022 0:00,741.6,-3.23,739.733
3/9/2022 0:15,740.2,-3.15,739.558
3/9/2022 0:30,739.558,-3.01,739.558
3/9/2022 0:45,739.558,-2.883,739.267
3/9/2022 1:00,739.267,-2.817,739.092
3/9/2022 1:15,739.733,-2.79,739.092
3/9/2022 1:30,739.442,-2.563,739.092
3/9/2022 1:45,739.733,-2.447,738.975
3/9/2022 2:00,741.95,-2.51,738.8
3/9/2022 2:15,739.908,-2.427,738.8
3/9/2022 2:30,740.025,-2.34,738.8
3/9/2022 2:45,742.533,-2.46,738.625
3/9/2022 3:00,742.883,-2.487,738.625
3/9/2022 3:15,740.667,-2.413,738.508
3/9/2022 3:30,742.417,-2.487,738.333
3/9/2022 3:45,742.708,-2.59,738.158
3/9/2022 4:00,743.35,-2.69,738.042
3/9/2022 4:15,741.775,-2.657,737.867
3/9/2022 4:30,739.558,-2.493,737.692
3/9/2022 4:45,741.308,-2.557,737.692
3/9/2022 5:00,741.95,-2.59,737.692
3/9/2022 5:15,743.525,-2.797,737.575
3/9/2022 5:30,742.417,-2.803,737.575
3/9/2022 5:45,741.483,-2.79,737.575
3/9/2022 6:00,740.842,-2.77,737.575
3/9/2022 6:15,740.375,-2.717,737.283
3/9/2022 6:30,740.025,-2.717,737.4
3/9/2022 6:45,742.708,-2.843,737.575
3/9/2022 7:00,741.133,-2.797,737.4
3/9/2022 7:15,740.025,-2.253,737.283
3/9/2022 7:30,742.242,-2.393,737.283
3/9/2022 7:45,741.6,-2.467,737.283
3/9/2022 8:00,742.708,-2.577,737.4
3/9/2022 8:15,742.067,-2.61,737.575
3/9/2022 8:30,739.733,-2.227,737.692
3/9/2022 8:45,739.908,-1.88,737.575
3/9/2022 9:00,740.2,-1.657,737.575
3/9/2022 9:15,740.842,-1.183,737.575
3/9/2022 9:30,741.308,-0.923,737.692
3/9/2022 9:45,741.775,-0.95,738.158
3/9/2022 10:00,741.425,-0.977,738.8
3/9/2022 10:15,741.425,-0.753,738.742
3/9/2022 10:30,741.775,-0.513,738.333
3/9/2022 10:45,742.067,-0.52,738.45
3/9/2022 11:00,741.775,-0.52,738.158
3/9/2022 11:15,741.6,-0.393,737.983
3/9/2022 11:30,741.425,0.287,737.692
3/9/2022 11:45,749.183,0.667,737.692
3/9/2022 12:00,746.675,0.713,737.808
3/9/2022 12:15,746.208,0.633,737.517
3/9/2022 12:30,746.208,0.557,737.692
3/9/2022 12:45,744.575,0.497,737.633
3/9/2022 13:00,744.283,0.463,737.517
3/9/2022 13:15,744.458,0.503,737.225
3/9/2022 13:30,744.925,0.53,737.225
3/9/2022 13:45,743.992,0.463,736.758
3/9/2022 14:00,743,0.437,736.875
3/9/2022 14:15,744.458,0.497,736.583
3/9/2022 14:30,744.575,0.49,736.292
3/9/2022 14:45,744.458,0.49,736.117
3/9/2022 15:00,743.642,0.477,736
3/9/2022 15:15,742.242,0.503,736
3/9/2022 15:30,735.008,0.517,736
3/9/2022 15:45,732.908,0.43,736
3/9/2022 16:00,729.758,0.357,736
3/9/2022 16:15,728.358,0.337,735.825
3/9/2022 16:30,727.25,0.3,736
3/9/2022 16:45,726.317,0.273,736
3/9/2022 17:00,727.542,0.343,736
3/9/2022 17:15,727.892,0.357,735.942
3/9/2022 17:30,727.25,0.227,736
3/9/2022 17:45,727.075,0.02,735.825
3/9/2022 18:00,727.075,-0.04,735.825
3/9/2022 18:15,726.958,-0.1,735.825
3/9/2022 18:30,727.25,-0.113,735.825
3/9/2022 18:45,727.892,-0.173,736
3/9/2022 19:00,727.425,-0.16,736
3/9/2022 19:15,728.008,-0.22,736
3/9/2022 19:30,728.183,-0.233,736
3/9/2022 19:45,729,-0.333,736.175
3/9/2022 20:00,729,-0.34,736.175
3/9/2022 20:15,728.65,-0.32,736.175
3/9/2022 20:30,729.642,-0.4,736.292
3/9/2022 20:45,729.292,-0.387,736.583
3/9/2022 21:00,728.183,-0.307,736.642
3/9/2022 21:15,728.183,-0.293,736.642
3/9/2022 21:30,729.467,-0.473,736.642
3/9/2022 21:45,730.692,-0.7,736.467
3/9/2022 22:00,730.867,-0.793,736.642
3/9/2022 22:15,730.4,-0.72,736.758
3/9/2022 22:30,729.933,-0.653,736.758
3/9/2022 22:45,729.758,-0.56,736.933
3/9/2022 23:00,729.933,-0.553,736.758
3/9/2022 23:15,730.108,-0.587,736.642
3/9/2022 23:30,730.108,-0.58,736.933
3/9/2022 23:45,730.225,-0.573,736.758
3/10/2022 0:00,730.108,-0.54,736.933
3/10/2022 0:15,729.933,-0.5,736.758
3/10/2022 0:30,729.642,-0.447,736.758
3/10/2022 0:45,729.642,-0.42,736.758
3/10/2022 1:00,729.642,-0.413,736.758
3/10/2022 1:15,729.642,-0.387,736.758
3/10/2022 1:30,729.642,-0.387,736.933
3/10/2022 1:45,729.933,-0.373,736.933
3/10/2022 2:00,729.933,-0.387,736.758
3/10/2022 2:15,730.108,-0.413,736.758
3/10/2022 2:30,730.225,-0.407,736.758
3/10/2022 2:45,730.108,-0.387,736.758
3/10/2022 3:00,730.4,-0.427,736.467
3/10/2022 3:15,731.042,-0.547,736.467
3/10/2022 3:30,731.333,-0.58,736.292
3/10/2022 3:45,731.508,-0.58,736.292
