Date_Time,P1A,Date_Time_P1B,P1B,P1C,P2A,P2B,P2C,P3A,P3B,P3C,P4A,P4B,P4C,P5A,P5B,P5C,P6A,P6B,P6C
2/28/2022 18:15,2721.483826,2/28/2022 6:10,2721.828513,2721.856651,2722.893405,2723.022969,2723.168909,2724.153408,2724.128186,2724.136227,2732.818012,2732.915327,2733.033496,2736.034897,2736.1847,2733.955887,2737.107505,2737.283377,2737.301919
2/28/2022 18:30,2721.483439,2/28/2022 6:15,2721.828903,2721.858014,2722.893019,2723.024332,2723.170272,2724.154771,2724.1278,2724.13584,2732.821125,2732.917859,2733.03311,2736.03568,2736.186063,2733.957249,2737.108868,2737.28299,2737.304451
2/28/2022 18:45,2721.484415,2/28/2022 6:20,2721.829293,2721.85899,2722.893995,2723.023559,2723.169499,2724.153408,2724.128776,2724.136816,2732.821521,2732.915917,2733.033496,2736.036656,2736.18529,2733.956476,2737.106345,2737.282217,2737.302508
2/28/2022 19:00,2721.482666,2/28/2022 6:25,2721.829682,2721.857241,2722.893995,2723.023559,2723.169499,2724.155157,2724.129935,2724.135067,2732.821521,2732.915917,2733.033496,2736.036656,2736.18529,2733.956476,2737.108095,2737.283967,2737.304258
2/28/2022 19:15,2721.484999,2/28/2022 6:30,2721.829682,2721.856075,2722.894578,2723.025891,2723.170082,2724.155741,2724.128769,2724.1374,2732.820355,2732.917669,2733.03408,2736.03724,2736.187033,2733.95706,2737.108678,2737.2828,2737.304261
2/28/2022 19:30,2721.484415,2/28/2022 6:35,2721.829682,2721.857241,2722.895745,2723.025308,2723.167749,2724.155157,2724.126437,2724.136816,2732.819772,2732.917086,2733.033496,2736.036077,2736.1847,2733.955897,2737.106345,2737.283387,2737.301929
2/28/2022 19:45,2721.484415,2/28/2022 6:40,2721.829682,2721.858411,2722.896914,2723.025308,2723.169499,2724.155157,2724.129935,2724.135067,2732.821521,2732.917086,2733.035246,2736.036077,2736.188199,2733.955897,2737.106345,2737.283387,2737.305427
2/28/2022 20:00,2721.482276,2/28/2022 6:45,2721.829682,2721.858021,2722.895355,2723.023169,2723.170279,2724.157687,2724.129546,2724.136427,2732.822881,2732.917856,2733.033107,2736.038596,2736.187809,2733.957256,2737.107705,2737.284746,2737.305038
2/28/2022 20:15,2721.483636,2/28/2022 6:50,2721.830266,2721.857631,2722.894965,2723.024528,2723.169889,2724.154378,2724.129156,2724.135447,2732.822491,2732.919215,2733.034466,2736.038206,2736.187419,2733.957446,2737.107315,2737.284356,2737.306397
2/28/2022 20:30,2721.484026,2/28/2022 6:55,2721.830849,2721.856851,2722.893605,2723.024918,2723.170279,2724.156517,2724.127796,2724.136427,2732.822881,2732.917856,2733.033107,2736.037436,2736.18606,2733.960755,2737.105955,2737.284746,2737.308536
2/28/2022 20:45,2721.484995,2/28/2022 7:00,2721.831042,2721.85899,2722.895745,2723.024139,2723.171248,2724.155737,2724.130515,2724.136806,2732.822101,2732.918826,2733.035826,2736.037816,2736.188199,2733.961725,2737.108674,2737.283967,2737.306007
2/28/2022 21:00,2721.485385,2/28/2022 7:05,2721.830652,2721.856461,2722.896134,2723.025108,2723.171638,2724.156127,2724.132075,2724.136037,2732.82424,2732.919215,2733.034466,2736.038206,2736.188589,2733.963274,2737.109064,2737.284356,2737.306397
2/28/2022 21:15,2721.485775,2/28/2022 7:10,2721.830262,2721.85977,2722.896524,2723.024918,2723.172028,2724.156517,2724.131295,2724.139336,2732.82463,2732.919605,2733.036605,2736.038596,2736.188979,2733.963664,2737.111204,2737.285916,2737.308536
2/28/2022 21:30,2721.484995,2/28/2022 7:15,2721.830652,2721.85899,2722.895745,2723.024139,2723.171248,2724.156907,2724.130515,2724.136806,2732.822101,2732.918826,2733.034076,2736.039565,2736.189948,2733.964634,2737.108674,2737.283967,2737.307757
2/28/2022 21:45,2721.486161,2/28/2022 7:20,2721.831042,2721.858407,2722.896911,2723.025885,2723.170665,2724.158073,2724.129932,2724.136223,2732.823267,2732.918242,2733.033493,2736.040732,2736.189365,2733.967549,2737.108091,2737.284553,2737.310672
2/28/2022 22:00,2721.485578,2/28/2022 7:25,2721.831432,2721.859574,2722.896328,2723.025301,2723.171831,2724.15807,2724.129349,2724.13739,2732.822684,2732.919409,2733.034659,2736.041318,2736.188782,2733.968136,2737.107508,2737.286879,2737.311839
2/28/2022 22:15,2721.485578,2/28/2022 7:30,2721.831042,2721.857824,2722.896328,2723.025301,2723.170082,2724.15632,2724.131098,2724.139139,2732.824434,2732.917659,2733.03291,2736.041318,2736.188782,2733.968136,2737.107508,2737.285719,2737.30834
2/28/2022 22:30,2721.484995,2/28/2022 7:35,2721.830652,2721.857241,2722.895745,2723.024139,2723.171248,2724.153988,2724.129935,2724.135057,2732.82501,2732.917076,2733.034076,2736.038986,2736.188199,2733.968132,2737.109254,2737.284546,2737.307757
2/28/2022 22:45,2721.483246,2/28/2022 7:40,2721.830262,2721.857241,2722.895745,2723.022969,2723.171248,2724.155737,2724.128766,2724.135057,2732.823261,2732.917076,2733.034076,2736.038986,2736.188199,2733.971051,2737.106925,2737.283387,2737.309506
2/28/2022 23:00,2721.486745,2/28/2022 7:45,2721.830262,2721.85899,2722.897494,2723.024718,2723.172418,2724.155737,2724.129935,2724.136806,2732.82501,2732.918246,2733.034076,2736.040735,2736.189948,2733.727884,2737.109254,2737.283387,2737.309506
2/28/2022 23:15,2721.485578,2/28/2022 7:50,2721.830262,2721.859574,2722.898077,2723.024722,2723.171831,2724.15632,2724.1276,2724.13564,2732.825593,2732.918829,2733.034659,2736.041318,2736.190531,2733.77862,2737.107508,2737.28397,2737.311839
2/28/2022 23:30,2721.486161,2/28/2022 7:55,2721.830262,2721.860157,2722.896911,2723.025885,2723.173584,2724.156903,2724.129932,2724.136223,2732.826176,2732.918242,2733.036992,2736.041901,2736.191114,2733.803695,2737.108091,2737.285713,2737.310672
2/28/2022 23:45,2721.485578,2/28/2022 8:00,2721.830262,2721.857824,2722.896328,2723.023552,2723.171831,2724.15749,2724.129349,2724.13564,2732.823844,2732.917659,2733.034659,2736.039569,2736.188782,2733.815938,2737.107508,2737.285129,2737.310089
3/1/2022 0:00,2721.484995,2/28/2022 8:05,2721.830262,2721.857241,2722.899243,2723.024718,2723.171248,2724.157487,2724.130515,2724.136806,2732.82501,2732.918826,2733.034076,2736.042484,2736.189948,2733.82818,2737.106925,2737.285136,2737.311255
3/1/2022 0:15,2721.487328,2/28/2022 8:10,2721.830262,2721.857824,2722.896328,2723.022972,2723.171831,2724.15632,2724.129349,2724.13564,2732.824434,2732.919409,2733.034659,2736.043068,2736.188782,2733.83868,2737.107508,2737.28397,2737.310089
3/1/2022 0:30,2721.487134,2/28/2022 8:15,2721.829096,2721.85938,2722.897884,2723.024528,2723.173387,2724.157876,2724.129156,2724.136037,2732.82599,2732.920965,2733.034466,2736.042874,2736.192087,2733.841406,2737.107315,2737.282607,2737.311645
3/1/2022 0:45,2721.486165,2/28/2022 8:20,2721.827347,2721.858411,2722.896914,2723.023559,2723.198079,2724.158656,2724.131685,2724.139725,2732.826769,2732.921745,2733.036995,2736.042484,2736.191118,2733.850932,2737.109844,2737.283387,2737.314174
3/1/2022 1:00,2721.486165,2/28/2022 8:25,2721.825597,2721.86016,2722.896914,2723.025308,2723.185243,2724.158656,2724.129935,2724.136227,2732.826769,2732.921745,2733.035246,2736.042484,2736.191118,2733.862009,2737.108095,2737.283387,2737.312425
3/1/2022 1:15,2721.486748,2/28/2022 8:30,2721.824624,2721.860743,2722.897497,2723.024142,2723.179419,2724.15749,2724.130519,2724.13565,2732.825603,2732.918829,2733.035829,2736.043068,2736.191701,2733.872508,2737.110427,2737.28397,2737.313008
3/1/2022 1:30,2721.48908,2/28/2022 8:35,2721.824817,2721.864825,2722.89983,2723.024725,2723.177083,2724.158073,2724.131102,2724.137393,2732.827936,2732.921161,2733.038161,2736.043651,2736.194033,2733.87775,2737.109261,2737.284553,2737.315341
3/1/2022 1:45,2721.485775,2/28/2022 8:40,2721.825011,,2722.900023,2723.024918,2723.175527,2724.158266,2724.131295,2724.137586,2732.82638,2732.921355,2733.036605,2736.042095,2736.190728,2733.876194,2737.107705,2737.284746,2737.313785
3/1/2022 2:00,2721.486745,2/28/2022 8:45,2721.825594,,2722.895745,2723.022389,2723.174747,2724.157487,2724.131685,2724.136806,2732.826759,2732.918826,2733.035826,2736.042484,2736.189948,2733.875414,2737.108674,2737.280468,2737.313005
3/1/2022 2:15,2721.487134,2/28/2022 8:50,2721.824428,,2722.899633,2723.026278,2723.171638,2724.157876,2724.130905,2724.135447,2732.827149,2732.920965,2733.036215,2736.044624,2736.192087,2733.756845,2737.107315,2737.280858,2737.315144
3/1/2022 2:30,2721.487524,2/28/2022 8:55,2721.823261,,2722.900023,2723.024918,2723.169109,2724.158266,2724.129546,2724.135837,2732.82638,2732.921355,2733.038355,2736.043264,2736.190728,2733.8587,2737.107705,2737.280078,2737.3272
3/1/2022 2:45,2721.487134,2/28/2022 9:00,2721.820929,,2722.897884,2723.024528,2723.16522,2724.159626,2724.129156,2724.134287,2732.82599,2732.922134,2733.037965,2736.042874,2736.192087,2733.960365,2737.109064,2737.280858,2737.319812
3/1/2022 3:00,2721.486165,2/28/2022 9:05,2721.819376,,2722.898664,2723.023559,2723.164251,2724.156907,2724.128186,2724.135067,2732.82502,2732.919995,2733.038745,2736.043654,2736.191118,2734.00371,2737.108095,2737.280468,2737.320592
3/1/2022 3:15,2721.486748,2/28/2022 9:10,2721.817823,,2722.899247,2723.025891,2723.163674,2724.159239,2724.130519,2724.133901,2732.827353,2732.920578,2733.039328,2736.047156,2736.191701,2734.011871,2737.106928,2737.279301,2737.324674
