Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
7/6/2022,20:30:00,39,-0.523,45.21,23.45,54.7,71.3,92.5,7.92,-0.741,0.02,53.7,35,5.63,0,1.209,7.17,-33.8,10.677,-0.522,6.24,0
7/6/2022,20:45:00,39,-0.522,45.16,23.43,54.7,71.3,92.5,7.94,-0.741,0.02,53.8,35,5.54,0,1.21,7.16,-33.4,10.586,-0.522,6.25,0
7/6/2022,21:00:00,38.9,-0.522,45.17,23.43,54.7,71.4,92.6,7.96,-0.74,0.02,53.8,35,5.56,0,1.207,7.17,-33.6,10.498,-0.522,6.24,0
7/6/2022,21:15:00,38.8,-0.52,45.13,23.41,54.7,71.4,92.6,7.98,-0.737,0.02,53.8,35,5.63,0,1.207,7.18,-34.1,10.42,-0.519,6.24,0
7/6/2022,21:30:00,38.7,-0.517,45.11,23.4,54.7,71.4,92.7,8,-0.733,0.02,53.7,35,5.55,0,1.205,7.18,-34.3,10.355,-0.516,6.23,0
7/6/2022,21:45:00,38.6,-0.515,45.09,23.39,54.6,71.5,92.8,8.01,-0.73,0.02,53.6,35,5.46,0,1.208,7.2,-35.3,10.307,-0.516,6.23,0
7/6/2022,22:00:00,38.5,-0.515,45.05,23.37,54.5,71.5,92.8,8.02,-0.73,0.02,53.5,35,5.58,0,1.206,7.21,-35.8,10.257,-0.515,6.24,0
7/6/2022,22:15:00,38.4,-0.514,45.04,23.36,54.5,71.5,92.8,8.03,-0.729,0.02,53.5,35,5.56,0,1.207,7.19,-35.1,10.205,-0.516,6.24,0
7/6/2022,22:30:00,38.4,-0.514,44.98,23.33,54.5,71.5,92.8,8.04,-0.729,0.02,53.5,35,5.53,0,1.208,7.17,-34,10.155,-0.516,6.24,0
7/6/2022,22:45:00,38.3,-0.514,44.95,23.32,54.5,71.5,92.8,8.05,-0.728,0.02,53.6,35,5.53,0,1.209,7.18,-34.1,10.122,-0.515,6.23,0
7/6/2022,23:00:00,38.3,-0.514,44.92,23.3,54.6,71.5,92.8,8.06,-0.729,0.02,53.6,35,5.41,0,1.209,7.17,-34,10.082,-0.513,6.23,0
7/6/2022,23:15:00,38.3,-0.515,44.82,23.25,54.6,71.5,92.8,8.06,-0.73,0.02,53.6,35,5.45,0,1.209,7.17,-33.8,10.074,-0.517,6.23,0
7/6/2022,23:30:00,38.4,-0.515,44.8,23.24,54.6,71.6,92.8,8.06,-0.73,0.02,53.7,35,5.67,0,1.205,7.17,-33.6,10.061,-0.513,6.23,0
7/6/2022,23:45:00,38.3,-0.514,44.79,23.23,54.7,71.6,92.9,8.07,-0.729,0.02,53.7,35,5.51,0,1.207,7.17,-33.7,10.026,-0.514,6.23,0
7/7/2022,0:00:00,38.3,-0.515,44.75,23.21,54.6,71.6,92.9,8.08,-0.731,0.02,53.7,35,5.6,0,1.205,7.18,-34.1,10.011,-0.515,6.22,0
7/7/2022,0:15:00,38.3,-0.515,44.71,23.19,54.6,71.6,92.9,8.08,-0.73,0.02,53.7,35,5.64,0,1.207,7.18,-34.2,10.005,-0.514,6.23,0
7/7/2022,0:30:00,38.3,-0.514,44.61,23.14,54.7,71.6,92.9,8.08,-0.728,0.02,53.7,35,5.64,0,1.204,7.16,-33.4,9.996,-0.512,6.23,0
7/7/2022,0:45:00,38.3,-0.514,44.56,23.11,54.6,71.6,92.9,8.08,-0.729,0.02,53.7,35,5.57,0,1.207,7.16,-33.4,9.989,-0.513,6.22,0
7/7/2022,1:00:00,38.3,-0.514,44.51,23.09,54.6,71.6,92.9,8.09,-0.729,0.02,53.7,35,5.47,0,1.205,7.16,-33.2,9.98,-0.512,6.23,0
7/7/2022,1:15:00,38.3,-0.516,44.48,23.07,54.6,71.6,92.9,8.09,-0.731,0.02,53.7,35,5.4,0,1.208,7.17,-33.5,9.967,-0.515,6.22,0
7/7/2022,1:30:00,38.2,-0.513,44.47,23.07,54.6,71.7,93,8.1,-0.727,0.02,53.7,35,5.45,0,1.206,7.17,-33.6,9.939,-0.514,6.22,0
7/7/2022,1:45:00,38.2,-0.513,44.4,23.03,54.6,71.7,93,8.11,-0.728,0.02,53.6,35,5.45,0,1.208,7.15,-32.8,9.888,-0.516,6.23,0
7/7/2022,2:00:00,38,-0.511,44.39,23.03,54.5,71.7,93,8.12,-0.725,0.02,53.6,35,5.41,0,1.206,7.17,-33.9,9.828,-0.511,6.22,0
7/7/2022,2:15:00,37.9,-0.513,44.39,23.02,54.4,71.7,93,8.13,-0.728,0.02,53.5,35,5.43,0,1.207,7.18,-34.2,9.774,-0.513,6.22,0
7/7/2022,2:30:00,37.9,-0.514,44.31,22.99,54.4,71.7,93,8.14,-0.73,0.02,53.5,35,5.35,0,1.205,7.18,-34.4,9.726,-0.516,6.22,0
7/7/2022,2:45:00,37.8,-0.513,44.27,22.96,54.4,71.7,93,8.16,-0.728,0.02,53.5,35,5.51,0,1.208,7.18,-34.1,9.676,-0.513,6.22,0
7/7/2022,3:00:00,37.7,-0.513,44.24,22.95,54.3,71.7,93.1,8.17,-0.727,0.02,53.4,35,5.35,0,1.205,7.18,-34.4,9.625,-0.511,6.22,0
7/7/2022,3:15:00,37.7,-0.513,44.22,22.94,54.3,71.7,93.1,8.18,-0.728,0.02,53.4,35,5.43,0,1.208,7.19,-34.8,9.577,-0.511,6.22,0
7/7/2022,3:30:00,37.6,-0.513,44.17,22.91,54.3,71.8,93.1,8.19,-0.727,0.02,53.4,35,5.43,0,1.206,7.19,-34.8,9.535,-0.513,6.22,0
7/7/2022,3:45:00,37.6,-0.512,44.1,22.88,54.3,71.8,93.1,8.2,-0.727,0.02,53.4,35,5.34,0,1.208,7.19,-34.9,9.493,-0.51,6.21,0
7/7/2022,4:00:00,37.5,-0.511,44.06,22.86,54.3,71.8,93.1,8.21,-0.725,0.02,53.3,35,5.32,0,1.208,7.19,-34.8,9.454,-0.513,6.21,0
7/7/2022,4:15:00,37.5,-0.511,44.02,22.83,54.3,71.8,93.2,8.22,-0.725,0.02,53.3,35,5.43,0,1.21,7.19,-34.7,9.416,-0.512,6.22,0
7/7/2022,4:30:00,37.4,-0.511,43.97,22.81,54.3,71.8,93.2,8.23,-0.725,0.02,53.3,35,5.38,0,1.207,7.19,-35.1,9.392,-0.512,6.21,0
7/7/2022,4:45:00,37.4,-0.51,43.89,22.77,54.3,71.8,93.2,8.23,-0.723,0.02,53.3,35,5.3,0,1.208,7.19,-35.1,9.379,-0.508,6.22,0
7/7/2022,5:00:00,37.4,-0.51,43.87,22.76,54.3,71.8,93.2,8.23,-0.724,0.02,53.3,35,5.42,0,1.205,7.18,-34.5,9.354,-0.512,6.21,0
7/7/2022,5:15:00,37.4,-0.508,43.84,22.74,54.3,71.9,93.2,8.24,-0.721,0.02,53.3,35,5.35,0,1.22,7.19,-34.8,9.326,-0.51,6.21,0
7/7/2022,5:30:00,37.3,-0.508,43.77,22.71,54.2,71.9,93.2,8.25,-0.72,0.02,53.3,35,5.45,0,1.209,7.19,-34.7,9.292,-0.508,6.22,0
7/7/2022,5:45:00,37.3,-0.508,43.73,22.68,54.2,71.9,93.2,8.26,-0.721,0.02,53.3,35,5.4,0,1.219,7.19,-34.9,9.254,-0.507,6.21,0
7/7/2022,6:00:00,37.2,-0.505,43.73,22.68,54.2,71.9,93.3,8.27,-0.717,0.02,53.2,35,5.43,0,1.211,7.2,-35.1,9.216,-0.503,6.21,0
7/7/2022,6:15:00,37.1,-0.505,43.72,22.68,54.1,71.9,93.3,8.28,-0.716,0.02,53.2,35,5.3,0,1.201,7.2,-35.6,9.186,-0.504,6.2,0
7/7/2022,6:30:00,37.1,-0.506,43.72,22.68,54.1,72,93.4,8.29,-0.717,0.02,53.2,35,5.34,0,1.205,7.21,-35.8,9.163,-0.505,6.21,0
7/7/2022,6:45:00,37,-0.506,43.73,22.68,54.1,72.1,93.5,8.3,-0.718,0.02,53.1,35,5.34,0,1.217,7.21,-36.2,9.159,-0.506,6.21,0
7/7/2022,7:00:00,37,-0.505,43.72,22.68,54,72.1,93.5,8.3,-0.716,0.02,53.1,35,5.46,0,1.216,7.21,-36.1,9.164,-0.504,6.2,0
7/7/2022,7:15:00,37,-0.504,43.72,22.68,54,72.1,93.6,8.3,-0.715,0.02,53.1,34,5.31,0,1.202,7.22,-36.4,9.175,-0.503,6.21,0
7/7/2022,7:30:00,37,-0.503,43.69,22.66,54,72.1,93.5,8.29,-0.714,0.02,53,34,5.33,0,1.206,7.22,-36.4,9.198,-0.502,6.2,0
7/7/2022,7:45:00,37,-0.504,43.66,22.65,53.9,72.1,93.5,8.29,-0.714,0.02,53,34,5.33,0,1.208,7.21,-36.1,9.234,-0.503,6.2,0
7/7/2022,8:00:00,37.1,-0.503,43.58,22.61,53.9,72.2,93.7,8.29,-0.713,0.02,53,34,5.28,0,1.209,7.22,-36.8,9.285,-0.502,6.21,0
7/7/2022,8:15:00,37.2,-0.502,43.48,22.55,53.9,72.3,93.8,8.28,-0.712,0.02,53,34,5.43,0,1.207,7.23,-37.2,9.364,-0.501,6.2,0
7/7/2022,8:30:00,37.2,-0.501,43.47,22.55,53.9,72.3,93.8,8.27,-0.71,0.02,53,34,5.27,0,1.208,7.22,-36.7,9.467,-0.502,6.2,0
7/7/2022,8:45:00,37.3,-0.5,43.37,22.5,53.8,72.3,93.8,8.25,-0.71,0.02,52.9,34,5.24,0,1.209,7.24,-38,9.579,-0.5,6.21,0
7/7/2022,9:00:00,37.4,-0.5,43.21,22.41,53.8,72.3,93.8,8.22,-0.71,0.02,52.8,34,5.26,0,1.208,7.25,-38.5,9.718,-0.5,6.2,0
7/7/2022,9:15:00,37.5,-0.499,43.1,22.36,53.7,72.3,93.8,8.19,-0.708,0.02,52.7,34,5.29,0,1.208,7.26,-39,9.876,-0.499,6.21,0
7/7/2022,9:30:00,37.6,-0.5,42.78,22.19,53.5,72.4,93.9,8.16,-0.709,0.02,52.6,34,5.22,0,1.206,7.27,-39.5,10.055,-0.502,6.2,0
7/7/2022,9:45:00,37.7,-0.501,42.76,22.18,53.4,72.4,94,8.12,-0.71,0.02,52.5,34,5.38,0,1.208,7.29,-40.6,10.275,-0.501,6.2,0
7/7/2022,10:00:00,37.8,-0.501,42.55,22.07,53.3,72.5,94.1,8.09,-0.71,0.02,52.4,34,5.26,0,1.207,7.28,-40.1,10.468,-0.501,6.21,0
7/7/2022,10:15:00,38,-0.501,42.31,21.95,53.2,72.6,94.2,8.06,-0.711,0.02,52.3,34,5.19,0,1.208,7.29,-40.8,10.737,-0.501,6.2,0
7/7/2022,10:30:00,38.3,-0.5,42.11,21.85,53.2,72.4,93.9,7.98,-0.709,0.02,52.3,34,5.37,0,1.209,7.28,-40.3,10.986,-0.498,6.21,0
7/7/2022,10:45:00,38.4,-0.5,42.08,21.83,53.2,72.4,94,7.98,-0.709,0.02,52.3,34,5.25,0,1.213,7.29,-40.7,11.056,-0.499,6.2,0
7/7/2022,11:00:00,38.6,-0.499,41.88,21.72,53.2,72.8,94.4,7.98,-0.707,0.02,52.3,34,5.27,0,1.207,7.3,-41.6,11.253,-0.498,6.2,0
7/7/2022,11:15:00,39.1,-0.501,41.01,21.27,53.2,72.8,94.5,7.89,-0.71,0.02,52.3,34,5.29,0,1.207,7.32,-42.3,11.796,-0.503,6.2,0
7/7/2022,11:30:00,39.2,-0.499,40.59,21.05,53.2,72.5,94.1,7.84,-0.707,0.02,52.3,34,5.23,0,1.206,7.32,-42.5,11.881,-0.497,6.2,0
7/7/2022,11:45:00,39.5,-0.5,33.34,17.29,53.2,72.8,94.5,7.81,-0.709,0.02,52.3,34,5.3,0,1.208,7.32,-42.4,12.186,-0.5,6.2,0
7/7/2022,12:00:00,39.9,-0.501,15.67,8.13,53.1,72.8,94.4,7.73,-0.71,0.02,52.2,34,5.2,0,1.205,7.33,-43,12.648,-0.5,6.2,0
7/7/2022,12:15:00,40.2,-0.501,29.81,15.47,53.1,72.7,94.3,7.67,-0.711,0.02,52.2,34,5.22,0,1.206,7.33,-43.3,12.958,-0.501,6.2,0
7/7/2022,12:30:00,40.6,-0.501,35.98,18.66,53,72.7,94.3,7.59,-0.71,0.02,52.2,34,5.23,0,1.208,7.34,-43.6,13.409,-0.5,6.2,0
7/7/2022,12:45:00,41,-0.501,17.84,9.25,53,72.6,94.2,7.52,-0.71,0.02,52.2,34,5.16,0,1.21,7.34,-44,13.773,-0.5,6.2,0
7/7/2022,13:00:00,41.1,-0.502,16.1,8.35,53.1,72.5,94.1,7.5,-0.712,0.02,52.3,34,5.23,0,1.209,7.34,-43.7,13.829,-0.503,6.2,0
7/7/2022,13:15:00,41.2,-0.502,23.76,12.33,53.2,72.3,93.8,7.48,-0.712,0.02,52.3,34,5.35,0,1.209,7.33,-42.9,13.828,-0.502,6.19,0
7/7/2022,13:30:00,40.9,-0.503,29.4,15.25,53.4,72.4,93.9,7.56,-0.713,0.02,52.5,34,5.32,0,1.209,7.32,-42.3,13.418,-0.504,6.2,0
7/7/2022,13:45:00,41.1,-0.505,40.16,20.83,53.3,72.5,94.1,7.53,-0.716,0.02,52.5,34,5.15,0,1.208,7.33,-43.1,13.622,-0.506,6.2,0
7/7/2022,14:00:00,41.3,-0.504,36.24,18.8,53.4,72.4,93.9,7.49,-0.715,0.02,52.5,34,5.28,0,1.207,7.33,-43.1,13.803,-0.503,6.19,0
7/7/2022,14:15:00,41.2,-0.504,40.13,20.81,53.5,72.1,93.6,7.49,-0.714,0.02,52.6,34,5.23,0,1.208,7.31,-42,13.661,-0.503,6.2,0
7/7/2022,14:30:00,41,-0.504,40.31,20.91,53.5,72.4,93.9,7.56,-0.714,0.02,52.7,34,5.18,0,1.206,7.32,-42.4,13.382,-0.502,6.19,0
7/7/2022,14:45:00,40.7,-0.505,40.47,20.99,53.6,72.2,93.6,7.59,-0.715,0.02,52.7,34,5.33,0,1.208,7.3,-41.4,13.103,-0.504,6.19,0
7/7/2022,15:00:00,40.5,-0.505,40.62,21.07,53.8,72.2,93.7,7.65,-0.715,0.02,52.9,34,5.15,0,1.206,7.29,-40.9,12.786,-0.503,6.2,0
7/7/2022,15:15:00,40.5,-0.506,40.56,21.04,53.7,72.3,93.8,7.65,-0.718,0.02,52.8,34,5.06,0,1.208,7.31,-41.9,12.826,-0.507,6.19,0
7/7/2022,15:30:00,40.4,-0.507,40.61,21.07,53.8,72.3,93.8,7.67,-0.719,0.02,52.9,34,5.06,0,1.205,7.3,-41.5,12.663,-0.508,6.19,0
7/7/2022,15:45:00,40.2,-0.507,40.72,21.12,53.8,72.3,93.7,7.71,-0.719,0.02,52.9,34,5.15,0,1.207,7.3,-41.4,12.448,-0.506,6.19,0
7/7/2022,16:00:00,40.1,-0.509,40.73,21.13,53.8,72.4,93.9,7.76,-0.722,0.02,52.9,34,5.11,0,1.206,7.3,-41.4,12.265,-0.51,6.18,0
7/7/2022,16:15:00,40,-0.509,40.59,21.05,53.7,72.3,93.8,7.74,-0.722,0.02,52.8,34,5.21,0,1.208,7.3,-41.4,12.293,-0.51,6.18,0
7/7/2022,16:30:00,40.1,-0.51,40.53,21.03,53.8,72.3,93.8,7.74,-0.723,0.02,52.9,34,5.15,0,1.205,7.3,-41.6,12.311,-0.512,6.19,0
7/7/2022,16:45:00,40.1,-0.51,40.57,21.04,53.9,72.2,93.6,7.73,-0.723,0.02,53,34,5.1,0,1.208,7.28,-40.4,12.238,-0.51,6.18,0
7/7/2022,17:00:00,39.9,-0.509,40.67,21.09,54.1,72.1,93.5,7.78,-0.722,0.02,53.1,35,5.09,0,1.205,7.26,-39,11.965,-0.507,6.18,0
7/7/2022,17:15:00,39.8,-0.51,40.73,21.13,54.2,72.1,93.6,7.81,-0.723,0.02,53.2,35,5.21,0,1.208,7.25,-38.4,11.782,-0.509,6.18,0
7/7/2022,17:30:00,39.7,-0.511,40.76,21.14,54.1,72.3,93.8,7.85,-0.725,0.02,53.2,35,5.1,0,1.206,7.28,-40,11.693,-0.511,6.19,0
7/7/2022,17:45:00,39.6,-0.511,40.68,21.1,54.1,72.3,93.8,7.84,-0.725,0.02,53.1,35,5,0,1.208,7.28,-39.9,11.715,-0.513,6.18,0
7/7/2022,18:00:00,39.6,-0.512,40.77,21.15,54.1,72.4,93.9,7.86,-0.726,0.02,53.2,35,5.01,0,1.207,7.28,-39.9,11.641,-0.513,6.18,0
7/7/2022,18:15:00,39.5,-0.513,40.83,21.18,54.1,72.1,93.5,7.85,-0.727,0.02,53.2,35,5,0,1.208,7.26,-39.1,11.54,-0.515,6.17,0
7/7/2022,18:30:00,39.5,-0.513,40.89,21.21,54.3,72.1,93.6,7.88,-0.728,0.02,53.4,35,5.05,0,1.208,7.25,-38.3,11.383,-0.515,6.17,0
7/7/2022,18:45:00,39.4,-0.512,40.95,21.24,54.4,72.1,93.5,7.9,-0.726,0.02,53.4,35,5.01,0,1.209,7.24,-37.7,11.236,-0.511,6.18,0
7/7/2022,19:00:00,39.4,-0.513,40.97,21.25,54.5,72.1,93.6,7.93,-0.727,0.02,53.5,35,5.04,0,1.208,7.24,-37.6,11.12,-0.513,6.17,0
7/7/2022,19:15:00,39.3,-0.512,41,21.27,54.6,72.1,93.6,7.95,-0.726,0.02,53.6,35,5.07,0,1.208,7.23,-37.2,11.022,-0.512,6.17,0
7/7/2022,19:30:00,39.2,-0.513,41.03,21.28,54.6,72.1,93.6,7.96,-0.728,0.02,53.7,35,5.08,0,1.207,7.23,-37.2,10.94,-0.515,6.17,0
7/7/2022,19:45:00,39.2,-0.512,40.98,21.26,54.6,72.1,93.5,7.98,-0.726,0.02,53.7,35,5.07,0,1.208,7.22,-36.6,10.854,-0.514,6.17,0
7/7/2022,20:00:00,39.1,-0.511,41,21.27,54.6,72.1,93.6,7.99,-0.725,0.02,53.7,35,4.94,0,1.206,7.22,-36.7,10.779,-0.513,6.17,0
7/7/2022,20:15:00,39,-0.511,40.99,21.27,54.6,72.1,93.6,8,-0.724,0.02,53.7,35,5.18,0,1.208,7.18,-34.1,10.725,-0.51,6.17,0
7/7/2022,20:30:00,39,-0.51,40.97,21.25,54.7,72.1,93.5,8.01,-0.723,0.02,53.7,35,5.1,0,1.206,7.17,-33.9,10.676,-0.509,6.17,0
7/7/2022,20:45:00,39,-0.509,40.93,21.23,54.7,72.1,93.5,8.02,-0.722,0.02,53.8,35,5.01,0,1.208,7.18,-34.3,10.606,-0.508,6.16,0
7/7/2022,21:00:00,38.9,-0.507,40.91,21.22,54.7,72.1,93.6,8.04,-0.718,0.02,53.8,35,4.95,0,1.206,7.18,-34.4,10.53,-0.507,6.17,0
7/7/2022,21:15:00,38.8,-0.506,40.9,21.21,54.7,72.2,93.6,8.06,-0.718,0.02,53.8,35,5.01,0,1.207,7.18,-34.5,10.449,-0.507,6.17,0
7/7/2022,21:30:00,38.7,-0.504,40.89,21.21,54.7,72.2,93.7,8.08,-0.715,0.02,53.7,35,5.07,0,1.206,7.18,-34.4,10.36,-0.503,6.16,0
7/7/2022,21:45:00,38.6,-0.502,40.89,21.21,54.6,72.2,93.7,8.1,-0.713,0.02,53.7,35,5.01,0,1.208,7.19,-34.7,10.274,-0.504,6.16,0
7/7/2022,22:00:00,38.5,-0.5,40.89,21.21,54.6,72.2,93.7,8.12,-0.71,0.02,53.6,35,5.04,0,1.205,7.19,-34.9,10.191,-0.501,6.16,0
7/7/2022,22:15:00,38.4,-0.498,40.88,21.2,54.6,72.3,93.8,8.14,-0.707,0.02,53.6,35,5,0,1.207,7.2,-35.3,10.112,-0.5,6.16,0
7/7/2022,22:30:00,38.3,-0.498,40.89,21.21,54.5,72.3,93.8,8.15,-0.706,0.02,53.6,35,5.01,0,1.205,7.2,-35.4,10.038,-0.499,6.16,0
7/7/2022,22:45:00,38.2,-0.497,40.88,21.2,54.5,72.3,93.8,8.17,-0.704,0.02,53.6,35,5.05,0,1.208,7.2,-35.6,9.971,-0.496,6.16,0
7/7/2022,23:00:00,38.1,-0.497,40.84,21.18,54.5,72.3,93.8,8.18,-0.705,0.02,53.5,35,5,0,1.205,7.21,-35.8,9.908,-0.499,6.16,0
7/7/2022,23:15:00,38,-0.497,40.83,21.18,54.5,72.3,93.9,8.19,-0.705,0.02,53.5,35,5.11,0,1.206,7.2,-35.6,9.848,-0.496,6.16,0
7/7/2022,23:30:00,38,-0.497,40.77,21.15,54.5,72.4,93.9,8.21,-0.705,0.02,53.5,35,5.11,0,1.209,7.21,-35.9,9.799,-0.496,6.16,0
7/7/2022,23:45:00,37.9,-0.496,40.79,21.16,54.5,72.3,93.9,8.22,-0.703,0.02,53.5,35,5.03,0,1.211,7.21,-35.8,9.744,-0.495,6.16,0
7/8/2022,0:00:00,37.9,-0.496,40.75,21.14,54.4,72.4,93.9,8.23,-0.704,0.02,53.5,35,5,0,1.206,7.21,-36.1,9.689,-0.495,6.16,0
7/8/2022,0:15:00,37.8,-0.497,40.66,21.09,54.4,72.4,93.9,8.24,-0.704,0.02,53.5,35,4.96,0,1.206,7.21,-35.9,9.637,-0.495,6.16,0
7/8/2022,0:30:00,37.7,-0.497,40.67,21.09,54.4,72.4,93.9,8.25,-0.705,0.02,53.5,35,5.01,0,1.207,7.21,-35.8,9.587,-0.496,6.15,0
7/8/2022,0:45:00,37.7,-0.498,40.64,21.08,54.4,72.4,93.9,8.26,-0.706,0.02,53.5,35,4.9,0,1.208,7.21,-35.9,9.54,-0.5,6.16,0
7/8/2022,1:00:00,37.6,-0.498,40.59,21.06,54.4,72.4,94,8.27,-0.706,0.02,53.5,35,5.03,0,1.206,7.21,-35.8,9.498,-0.499,6.16,0
7/8/2022,1:15:00,37.6,-0.498,40.52,21.02,54.4,72.4,93.9,8.27,-0.706,0.02,53.5,35,4.97,0,1.208,7.2,-35.6,9.46,-0.5,6.15,0
7/8/2022,1:30:00,37.6,-0.498,40.5,21.01,54.4,72.4,93.9,8.28,-0.706,0.02,53.5,35,5,0,1.206,7.21,-35.9,9.421,-0.497,6.15,0
7/8/2022,1:45:00,37.5,-0.499,40.45,20.98,54.4,72.4,94,8.3,-0.707,0.02,53.4,35,4.9,0,1.208,7.21,-36.3,9.384,-0.5,6.15,0
7/8/2022,2:00:00,37.5,-0.499,40.45,20.98,54.4,72.4,94,8.3,-0.708,0.02,53.4,35,4.96,0,1.207,7.21,-36.2,9.354,-0.498,6.15,0
