Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
7/12/2022,19:00:00,39.8,-0.471,21.44,11.19,55.2,73.2,95,8.06,-0.67,0.02,54.2,35,3.31,0,1.196,7.32,-45.3,11.036,-0.458,5.96,0
7/12/2022,19:15:00,39.6,-0.472,21.46,11.2,55.2,73.2,94.9,8.08,-0.67,0.02,54.2,35,3.35,0,1.196,7.31,-44.8,10.913,-0.458,5.96,0
7/12/2022,19:30:00,39.6,-0.469,21.47,11.21,55.3,73.2,94.9,8.11,-0.667,0.02,54.3,35,3.34,0,1.192,7.31,-44.4,10.802,-0.456,5.95,0
7/12/2022,19:45:00,39.5,-0.468,21.48,11.21,55.3,73.2,95,8.13,-0.666,0.02,54.4,35,3.36,0,1.196,7.29,-43.1,10.708,-0.455,5.94,0
7/12/2022,20:00:00,39.5,-0.469,21.51,11.22,55.4,73.2,94.9,8.14,-0.667,0.02,54.4,35,3.31,0,1.196,7.29,-43.5,10.611,-0.456,5.93,0
7/12/2022,20:15:00,39.4,-0.466,21.52,11.23,55.5,73.1,94.9,8.16,-0.662,0.02,54.5,35,3.33,0,1.196,7.28,-42.9,10.518,-0.453,5.93,0
7/12/2022,20:30:00,39.3,-0.464,21.51,11.23,55.5,73.1,94.9,8.17,-0.659,0.02,54.5,35,3.3,0,1.193,7.27,-42.4,10.426,-0.45,5.92,0
7/12/2022,20:45:00,39.3,-0.461,21.52,11.23,55.5,73.1,94.9,8.19,-0.655,0.02,54.6,35,3.3,0,1.196,7.27,-41.9,10.348,-0.448,5.91,0
7/12/2022,21:00:00,39.3,-0.459,21.52,11.23,55.6,73.1,94.9,8.2,-0.652,0.02,54.6,36,3.33,0,1.194,7.26,-41.6,10.279,-0.445,5.91,0
7/12/2022,21:15:00,39.3,-0.458,21.53,11.24,55.7,73.2,94.9,8.21,-0.652,0.02,54.7,36,3.32,0,1.192,7.25,-40.8,10.218,-0.445,5.9,0
7/12/2022,21:30:00,39.2,-0.457,21.54,11.24,55.7,73.2,95,8.24,-0.65,0.02,54.7,36,3.33,0,1.192,7.25,-41.1,10.158,-0.443,5.89,0
7/12/2022,21:45:00,39.1,-0.454,21.57,11.26,55.6,73.3,95.1,8.25,-0.645,0.02,54.7,36,3.31,0,1.195,7.27,-41.9,10.109,-0.441,5.89,0
7/12/2022,22:00:00,39,-0.452,21.58,11.26,55.6,73.2,95,8.25,-0.642,0.02,54.6,35,3.33,0,1.193,7.27,-41.9,10.066,-0.439,5.88,0
7/12/2022,22:15:00,38.9,-0.449,21.6,11.27,55.5,73.3,95.1,8.27,-0.638,0.02,54.5,35,3.34,0,1.197,7.28,-42.6,10.031,-0.436,5.87,0
7/12/2022,22:30:00,38.9,-0.448,21.6,11.27,55.4,73.3,95.1,8.27,-0.637,0.02,54.5,35,3.32,0,1.193,7.26,-41.7,9.994,-0.435,5.86,0
7/12/2022,22:45:00,38.8,-0.448,21.59,11.26,55.4,73.3,95.1,8.28,-0.637,0.02,54.5,35,3.32,0,1.197,7.26,-41.8,9.958,-0.435,5.86,0
7/12/2022,23:00:00,38.7,-0.449,21.59,11.26,55.4,73.3,95.1,8.29,-0.638,0.02,54.4,35,3.32,0,1.194,7.27,-42.2,9.923,-0.435,5.85,0
7/12/2022,23:15:00,38.7,-0.448,21.58,11.26,55.4,73.3,95.1,8.29,-0.637,0.02,54.4,35,3.36,0,1.196,7.27,-42,9.886,-0.435,5.85,0
7/12/2022,23:30:00,38.7,-0.448,21.54,11.24,55.5,73.3,95.1,8.3,-0.637,0.02,54.5,35,3.31,0,1.192,7.25,-41.1,9.848,-0.435,5.84,0
7/12/2022,23:45:00,38.7,-0.45,21.52,11.23,55.5,73.3,95.1,8.31,-0.639,0.02,54.6,35,3.34,0,1.196,7.25,-40.7,9.809,-0.436,5.83,0
7/13/2022,0:00:00,38.7,-0.45,21.5,11.22,55.6,73.3,95.1,8.31,-0.64,0.02,54.6,35,3.31,0,1.192,7.24,-40.6,9.772,-0.436,5.83,0
7/13/2022,0:15:00,38.7,-0.449,21.49,11.21,55.6,73.3,95.1,8.32,-0.639,0.02,54.6,36,3.3,0,1.197,7.25,-40.8,9.735,-0.436,5.82,0
7/13/2022,0:30:00,38.7,-0.45,21.47,11.21,55.6,73.3,95.1,8.33,-0.64,0.02,54.6,36,3.3,0,1.192,7.25,-41,9.697,-0.437,5.82,0
7/13/2022,0:45:00,38.7,-0.454,21.45,11.2,55.6,73.3,95.1,8.34,-0.645,0.02,54.7,36,3.31,0,1.197,7.24,-40.3,9.66,-0.44,5.81,0
7/13/2022,1:00:00,38.6,-0.454,21.44,11.19,55.6,73.3,95,8.34,-0.645,0.02,54.7,36,3.29,0,1.194,7.24,-40.1,9.624,-0.44,5.81,0
7/13/2022,1:15:00,38.5,-0.454,21.43,11.19,55.6,73.3,95.1,8.35,-0.646,0.02,54.6,36,3.34,0,1.197,7.25,-40.7,9.592,-0.441,5.8,0
7/13/2022,1:30:00,38.5,-0.455,21.44,11.19,55.6,73.3,95.1,8.36,-0.647,0.02,54.6,35,3.31,0,1.193,7.25,-41.1,9.562,-0.442,5.8,0
7/13/2022,1:45:00,38.5,-0.456,21.42,11.18,55.6,73.3,95.1,8.36,-0.649,0.02,54.6,35,3.28,0,1.197,7.25,-40.7,9.534,-0.443,5.79,0
7/13/2022,2:00:00,38.4,-0.458,21.4,11.17,55.5,73.3,95,8.37,-0.651,0.02,54.6,35,3.31,0,1.193,7.26,-41.3,9.506,-0.445,5.79,0
7/13/2022,2:15:00,38.4,-0.459,21.38,11.16,55.5,73.2,95,8.37,-0.653,0.02,54.6,35,3.32,0,1.197,7.25,-41,9.475,-0.446,5.78,0
7/13/2022,2:30:00,38.4,-0.46,21.38,11.16,55.5,73.2,95,8.38,-0.654,0.02,54.6,35,3.29,0,1.193,7.25,-40.9,9.439,-0.446,5.78,0
7/13/2022,2:45:00,38.3,-0.46,21.37,11.15,55.5,73.2,95,8.38,-0.654,0.02,54.6,35,3.31,0,1.197,7.24,-40.6,9.402,-0.446,5.77,0
7/13/2022,3:00:00,38.3,-0.46,21.35,11.14,55.5,73.2,95,8.39,-0.654,0.02,54.5,35,3.29,0,1.195,7.25,-40.6,9.368,-0.447,5.77,0
7/13/2022,3:15:00,38.2,-0.46,21.34,11.14,55.5,73.2,95,8.4,-0.654,0.02,54.5,35,3.29,0,1.197,7.25,-40.9,9.338,-0.447,5.76,0
7/13/2022,3:30:00,38.2,-0.461,21.33,11.13,55.4,73.2,95,8.4,-0.656,0.02,54.5,35,3.28,0,1.193,7.25,-41.2,9.308,-0.448,5.76,0
7/13/2022,3:45:00,38.1,-0.462,21.32,11.13,55.5,73.2,95,8.41,-0.656,0.02,54.5,35,3.27,0,1.194,7.25,-41.2,9.269,-0.448,5.75,0
7/13/2022,4:00:00,38.1,-0.462,21.3,11.12,55.5,73.3,95,8.42,-0.656,0.02,54.5,35,3.24,0,1.192,7.26,-41.6,9.228,-0.448,5.75,0
7/13/2022,4:15:00,38,-0.461,21.29,11.11,55.4,73.3,95,8.43,-0.655,0.02,54.5,35,3.25,0,1.197,7.26,-41.6,9.184,-0.448,5.74,0
7/13/2022,4:30:00,37.9,-0.46,21.28,11.1,55.4,73.3,95,8.44,-0.654,0.02,54.4,35,3.26,0,1.192,7.27,-41.8,9.139,-0.446,5.74,0
7/13/2022,4:45:00,37.9,-0.457,21.27,11.1,55.4,73.3,95.1,8.45,-0.65,0.02,54.4,35,3.26,0,1.197,7.26,-41.6,9.093,-0.444,5.73,0
7/13/2022,5:00:00,37.8,-0.456,21.25,11.09,55.4,73.3,95.1,8.46,-0.648,0.02,54.4,35,3.25,0,1.194,7.27,-42.1,9.053,-0.442,5.73,0
7/13/2022,5:15:00,37.8,-0.455,21.23,11.08,55.3,73.3,95.2,8.47,-0.647,0.02,54.4,35,3.26,0,1.195,7.27,-42.1,9.017,-0.442,5.72,0
7/13/2022,5:30:00,37.7,-0.456,21.22,11.08,55.3,73.3,95.1,8.48,-0.648,0.02,54.4,35,3.26,0,1.205,7.27,-42.3,8.984,-0.443,5.72,0
7/13/2022,5:45:00,37.7,-0.456,21.21,11.07,55.3,73.3,95.1,8.49,-0.648,0.02,54.4,35,3.29,0,1.194,7.27,-42.1,8.95,-0.443,5.71,0
7/13/2022,6:00:00,37.7,-0.455,21.2,11.06,55.3,73.4,95.2,8.49,-0.647,0.02,54.4,35,3.28,0,1.197,7.27,-42.2,8.921,-0.442,5.71,0
7/13/2022,6:15:00,37.6,-0.455,21.19,11.06,55.3,73.4,95.2,8.5,-0.647,0.02,54.3,35,3.3,0,1.189,7.27,-42,8.898,-0.442,5.71,0
7/13/2022,6:30:00,37.6,-0.455,21.2,11.06,55.3,73.4,95.3,8.51,-0.646,0.02,54.3,35,3.3,0,1.197,7.27,-42.1,8.882,-0.441,5.7,0
7/13/2022,6:45:00,37.6,-0.454,21.21,11.07,55.2,73.5,95.3,8.52,-0.646,0.02,54.3,35,3.28,0,1.189,7.27,-42.3,8.873,-0.441,5.7,0
7/13/2022,7:00:00,37.5,-0.455,21.24,11.09,55.1,73.6,95.5,8.53,-0.647,0.02,54.2,35,3.26,0,1.193,7.29,-43.1,8.89,-0.442,5.69,0
7/13/2022,7:15:00,37.5,-0.456,21.26,11.09,55,73.7,95.6,8.53,-0.648,0.02,54,35,3.26,0,1.204,7.3,-43.8,8.942,-0.443,5.69,0
7/13/2022,7:30:00,37.5,-0.456,21.25,11.09,54.9,73.7,95.6,8.52,-0.649,0.02,53.9,35,3.26,0,1.202,7.31,-44.5,9.022,-0.443,5.68,0
7/13/2022,7:45:00,37.5,-0.456,21.23,11.08,54.8,73.7,95.7,8.5,-0.648,0.02,53.8,35,3.25,0,1.186,7.32,-44.8,9.109,-0.443,5.68,0
7/13/2022,8:00:00,37.5,-0.453,21.22,11.07,54.7,73.7,95.6,8.48,-0.645,0.02,53.8,35,3.23,0,1.194,7.31,-44.4,9.181,-0.44,5.67,0
7/13/2022,8:15:00,37.6,-0.453,21.2,11.07,54.7,73.7,95.6,8.47,-0.643,0.02,53.8,35,3.21,0,1.186,7.31,-44.2,9.241,-0.439,5.67,0
7/13/2022,8:30:00,37.7,-0.451,21.16,11.04,54.7,73.7,95.6,8.45,-0.641,0.02,53.8,35,3.23,0,1.193,7.31,-44.4,9.325,-0.438,5.67,0
7/13/2022,8:45:00,37.8,-0.452,21.1,11.01,54.8,73.8,95.8,8.45,-0.642,0.02,53.8,35,3.23,0,1.194,7.32,-45,9.428,-0.439,5.66,0
7/13/2022,9:00:00,38,-0.451,21.04,10.98,54.8,73.9,95.9,8.43,-0.642,0.02,53.8,35,3.22,0,1.197,7.33,-45.4,9.556,-0.438,5.66,0
7/13/2022,9:15:00,38.1,-0.451,20.94,10.93,54.8,73.9,95.8,8.4,-0.641,0.02,53.8,35,3.2,0,1.195,7.33,-45.7,9.691,-0.437,5.65,0
7/13/2022,9:30:00,38.1,-0.451,20.8,10.86,54.6,73.9,95.9,8.37,-0.641,0.02,53.7,35,3.19,0,1.197,7.34,-46,9.863,-0.437,5.65,0
7/13/2022,9:45:00,38.2,-0.452,20.7,10.8,54.4,73.9,95.9,8.33,-0.642,0.02,53.5,35,3.2,0,1.193,7.34,-46.5,10.058,-0.439,5.65,0
7/13/2022,10:00:00,38.4,-0.453,20.74,10.83,54.3,73.8,95.8,8.28,-0.645,0.02,53.3,35,3.22,0,1.197,7.35,-46.7,10.299,-0.44,5.65,0
7/13/2022,10:15:00,38.5,-0.456,20.62,10.76,54.1,73.8,95.8,8.22,-0.648,0.02,53.2,35,3.22,0,1.193,7.36,-47.3,10.597,-0.442,5.65,0
7/13/2022,10:30:00,38.9,-0.455,20.49,10.7,54,73.9,95.8,8.15,-0.647,0.02,53.1,34,3.24,0,1.197,7.37,-47.8,10.977,-0.442,5.65,0
7/13/2022,10:45:00,39.2,-0.455,20.32,10.61,53.9,73.9,95.9,8.08,-0.647,0.02,53,34,3.24,0,1.193,7.37,-48.2,11.38,-0.442,5.65,0
7/13/2022,11:00:00,39.6,-0.456,20.19,10.54,53.9,74,96,8.01,-0.648,0.02,53,34,3.27,0,1.197,7.38,-48.9,11.804,-0.442,5.65,0
7/13/2022,11:15:00,40,-0.456,20.05,10.46,53.8,74.1,96.1,7.94,-0.649,0.02,52.9,34,3.26,0,1.191,7.4,-49.7,12.23,-0.443,5.65,0
7/13/2022,11:30:00,40.4,-0.457,19.92,10.4,53.8,74.2,96.2,7.88,-0.649,0.02,52.9,34,3.27,0,1.197,7.38,-49,12.623,-0.443,5.65,0
7/13/2022,11:45:00,40.8,-0.459,19.85,10.36,53.8,74.2,96.2,7.82,-0.652,0.02,52.9,34,3.28,0,1.192,7.39,-49.2,12.989,-0.445,5.65,0
7/13/2022,12:00:00,41.2,-0.46,19.74,10.3,53.8,74.2,96.2,7.75,-0.654,0.02,52.9,34,3.28,0,1.196,7.39,-49.5,13.356,-0.447,5.64,0
7/13/2022,12:15:00,41.3,-0.46,19.79,10.33,53.9,73.9,95.8,7.71,-0.654,0.02,53,34,3.26,0,1.194,7.38,-48.8,13.393,-0.447,5.62,0
7/13/2022,12:30:00,41.6,-0.461,19.69,10.28,53.9,74.2,96.2,7.69,-0.656,0.02,53,34,3.29,0,1.197,7.39,-49.8,13.719,-0.448,5.63,0
7/13/2022,12:45:00,41.8,-0.462,19.67,10.27,53.9,73.7,95.6,7.61,-0.656,0.02,53.1,35,3.28,0,1.194,7.39,-49.4,13.878,-0.448,5.63,0
7/13/2022,13:00:00,41.5,-0.462,19.86,10.37,54.2,73.5,95.4,7.67,-0.657,0.02,53.3,35,3.29,0,1.197,7.37,-48,13.464,-0.449,5.62,0
7/13/2022,13:15:00,41.3,-0.463,19.98,10.43,54.3,73.7,95.6,7.73,-0.658,0.02,53.4,35,3.24,0,1.192,7.37,-48.4,13.174,-0.45,5.61,0
7/13/2022,13:30:00,41.2,-0.463,20.08,10.48,54.4,73.6,95.5,7.76,-0.658,0.02,53.5,35,3.23,0,1.194,7.37,-48.1,12.96,-0.45,5.61,0
7/13/2022,13:45:00,41.1,-0.464,20.13,10.51,54.5,73.8,95.8,7.82,-0.66,0.02,53.6,35,3.21,0,1.192,7.38,-48.6,12.792,-0.451,5.61,0
7/13/2022,14:00:00,41,-0.464,20.12,10.5,54.6,73.7,95.7,7.83,-0.659,0.02,53.6,35,3.22,0,1.196,7.37,-48.2,12.68,-0.45,5.6,0
7/13/2022,14:15:00,41,-0.463,20.07,10.48,54.5,73.6,95.5,7.8,-0.659,0.02,53.6,35,3.22,0,1.195,7.37,-48.2,12.751,-0.45,5.6,0
7/13/2022,14:30:00,40.9,-0.465,20.15,10.52,54.6,73.4,95.2,7.82,-0.661,0.02,53.7,35,3.21,0,1.197,7.34,-46.6,12.496,-0.452,5.59,0
7/13/2022,14:45:00,40.6,-0.466,20.21,10.55,54.6,73.4,95.3,7.87,-0.662,0.02,53.7,35,3.18,0,1.193,7.34,-46.3,12.254,-0.453,5.59,0
7/13/2022,15:00:00,40.5,-0.468,20.26,10.58,54.7,73.5,95.4,7.91,-0.666,0.02,53.8,35,3.2,0,1.197,7.34,-46.2,12.069,-0.455,5.59,0
7/13/2022,15:15:00,40.7,-0.469,20.14,10.51,54.6,73.8,95.8,7.9,-0.667,0.02,53.7,35,3.2,0,1.191,7.37,-48.1,12.293,-0.456,5.58,0
7/13/2022,15:30:00,41,-0.471,19.98,10.43,54.6,73.8,95.7,7.83,-0.669,0.02,53.7,35,3.23,0,1.197,7.37,-48.3,12.637,-0.457,5.58,0
7/13/2022,15:45:00,41.1,-0.471,19.94,10.41,54.5,73.7,95.6,7.8,-0.67,0.02,53.6,35,3.24,0,1.194,7.37,-48.3,12.786,-0.458,5.58,0
7/13/2022,16:00:00,41.1,-0.472,19.88,10.38,54.4,73.6,95.5,7.77,-0.671,0.02,53.5,35,3.28,0,1.197,7.37,-48,12.908,-0.459,5.57,0
7/13/2022,16:15:00,41.1,-0.473,19.86,10.37,54.3,73.6,95.4,7.76,-0.672,0.02,53.4,35,3.29,0,1.191,7.36,-47.9,12.948,-0.459,5.57,0
7/13/2022,16:30:00,41.1,-0.474,19.88,10.38,54.3,73.5,95.3,7.75,-0.674,0.02,53.4,35,3.28,0,1.197,7.36,-47.6,12.949,-0.461,5.57,0
7/13/2022,16:45:00,41.2,-0.475,19.93,10.4,54.5,73.4,95.2,7.75,-0.676,0.02,53.6,35,3.28,0,1.194,7.35,-47.3,12.88,-0.462,5.57,0
7/13/2022,17:00:00,41.1,-0.477,19.99,10.44,54.6,73.3,95.2,7.77,-0.678,0.02,53.7,35,3.3,0,1.197,7.35,-47,12.742,-0.464,5.56,0
7/13/2022,17:15:00,41.1,-0.477,20.05,10.46,54.7,73.3,95.1,7.79,-0.678,0.02,53.8,35,3.26,0,1.195,7.35,-47.1,12.612,-0.464,5.56,0
7/13/2022,17:30:00,41,-0.478,20.16,10.52,55,73.2,95,7.83,-0.679,0.02,54.1,35,3.26,0,1.192,7.33,-45.7,12.307,-0.464,5.56,0
7/13/2022,17:45:00,40.8,-0.478,20.22,10.55,55,73.4,95.2,7.89,-0.679,0.02,54.1,35,3.23,0,1.191,7.34,-46.4,12.078,-0.464,5.55,0
7/13/2022,18:00:00,40.6,-0.478,20.29,10.59,55.1,73.4,95.3,7.93,-0.679,0.02,54.1,35,3.24,0,1.197,7.34,-46.6,11.917,-0.465,5.55,0
7/13/2022,18:15:00,40.5,-0.477,20.33,10.61,55.1,73.5,95.3,7.96,-0.678,0.02,54.1,35,3.21,0,1.196,7.35,-46.8,11.766,-0.464,5.55,0
7/13/2022,18:30:00,40.3,-0.477,20.36,10.62,55,73.4,95.3,7.97,-0.678,0.02,54.1,35,3.22,0,1.197,7.34,-46.6,11.66,-0.463,5.54,0
7/13/2022,18:45:00,40.2,-0.475,20.37,10.63,55.1,73.3,95.1,7.99,-0.675,0.02,54.2,35,3.21,0,1.191,7.32,-45.2,11.523,-0.462,5.53,0
7/13/2022,19:00:00,40.1,-0.475,20.38,10.64,55.2,73.3,95.1,8.01,-0.675,0.02,54.2,35,3.22,0,1.197,7.31,-44.3,11.394,-0.461,5.53,0
7/13/2022,19:15:00,40.1,-0.475,20.39,10.64,55.3,73.3,95.1,8.03,-0.675,0.02,54.3,35,3.2,0,1.196,7.3,-43.9,11.28,-0.462,5.53,0
7/13/2022,19:30:00,40.1,-0.475,20.22,10.55,55.4,73.2,94.9,8.04,-0.676,0.02,54.5,35,4.4,0,1.197,7.28,-42.8,11.162,-0.462,5.53,0
7/13/2022,19:45:00,40,-0.475,20.36,10.63,55.6,73.2,94.9,8.06,-0.675,0.02,54.6,35,3.42,0,1.191,7.28,-42.5,11.032,-0.461,5.52,0
7/13/2022,20:00:00,40,-0.474,20.4,10.65,55.7,73.1,94.9,8.08,-0.674,0.02,54.7,36,3.25,0,1.197,7.27,-42.3,10.911,-0.461,5.52,0
7/13/2022,20:15:00,39.9,-0.474,20.41,10.65,55.8,73.1,94.8,8.1,-0.674,0.02,54.8,36,3.22,0,1.193,7.27,-42.4,10.797,-0.461,5.51,0
7/13/2022,20:30:00,39.8,-0.473,20.43,10.66,55.8,73.1,94.8,8.12,-0.673,0.02,54.8,36,3.23,0,1.197,7.27,-42,10.688,-0.46,5.51,0
7/13/2022,20:45:00,39.7,-0.473,20.42,10.66,55.8,73,94.8,8.13,-0.672,0.02,54.9,36,3.24,0,1.192,7.27,-42,10.584,-0.46,5.51,0
7/13/2022,21:00:00,39.6,-0.472,20.44,10.67,55.8,73.1,94.8,8.15,-0.672,0.02,54.8,36,3.25,0,1.197,7.26,-41.8,10.479,-0.459,5.5,0
7/13/2022,21:15:00,39.5,-0.471,20.45,10.67,55.8,73.1,94.9,8.18,-0.669,0.02,54.8,36,3.27,0,1.194,7.26,-41.8,10.383,-0.457,5.5,0
7/13/2022,21:30:00,39.4,-0.469,20.47,10.68,55.7,73.2,94.9,8.2,-0.667,0.02,54.8,36,3.27,0,1.196,7.26,-41.7,10.295,-0.456,5.5,0
7/13/2022,21:45:00,39.3,-0.468,20.5,10.7,55.7,73.2,95,8.22,-0.665,0.02,54.8,36,3.23,0,1.194,7.26,-41.7,10.214,-0.454,5.49,0
7/13/2022,22:00:00,39.2,-0.467,20.52,10.71,55.7,73.1,94.9,8.23,-0.664,0.02,54.7,36,3.25,0,1.197,7.27,-42,10.14,-0.453,5.49,0
7/13/2022,22:15:00,39.1,-0.462,20.53,10.71,55.6,73.2,95,8.25,-0.656,0.02,54.7,36,3.25,0,1.193,7.19,-37.5,10.073,-0.448,5.48,0
7/13/2022,22:30:00,39,-0.461,20.54,10.72,55.6,73.2,95,8.26,-0.655,0.02,54.7,36,3.26,0,1.197,7.21,-38.9,10.013,-0.448,5.48,0
7/13/2022,22:45:00,38.9,-0.461,20.54,10.72,55.6,73.2,95,8.27,-0.656,0.02,54.6,36,3.23,0,1.195,7.25,-40.8,9.961,-0.448,5.48,0
7/13/2022,23:00:00,38.9,-0.462,20.53,10.72,55.6,73.2,95,8.28,-0.656,0.02,54.6,36,3.27,0,1.197,7.25,-41.1,9.916,-0.448,5.47,0
7/13/2022,23:15:00,38.8,-0.462,20.53,10.71,55.6,73.3,95.1,8.29,-0.656,0.02,54.6,35,3.25,0,1.193,7.26,-41.4,9.874,-0.448,5.47,0
7/13/2022,23:30:00,38.8,-0.462,20.52,10.71,55.6,73.3,95.1,8.3,-0.656,0.02,54.6,35,3.26,0,1.197,7.26,-41.3,9.837,-0.448,5.47,0
7/13/2022,23:45:00,38.7,-0.461,20.52,10.71,55.5,73.3,95,8.31,-0.655,0.02,54.6,35,3.24,0,1.194,7.26,-41.4,9.797,-0.447,5.47,0
7/14/2022,0:00:00,38.7,-0.461,20.52,10.71,55.5,73.3,95,8.32,-0.655,0.02,54.6,35,3.25,0,1.197,7.25,-41.2,9.754,-0.447,5.46,0
7/14/2022,0:15:00,38.6,-0.461,20.53,10.71,55.5,73.2,95,8.32,-0.656,0.02,54.5,35,3.21,0,1.194,7.26,-41.4,9.713,-0.448,5.46,0
7/14/2022,0:30:00,38.6,-0.462,20.51,10.71,55.5,73.3,95,8.33,-0.656,0.02,54.5,35,3.22,0,1.197,7.26,-41.5,9.68,-0.448,5.45,0
7/14/2022,0:45:00,38.6,-0.461,20.5,10.7,55.5,73.3,95.1,8.33,-0.656,0.02,54.6,35,3.22,0,1.193,7.27,-41.8,9.675,-0.448,5.45,0
7/14/2022,1:00:00,38.6,-0.461,20.47,10.69,55.6,73.3,95,8.33,-0.656,0.02,54.6,35,3.26,0,1.197,7.26,-41.7,9.677,-0.448,5.45,0
7/14/2022,1:15:00,38.6,-0.461,20.46,10.68,55.6,73.3,95.1,8.33,-0.655,0.02,54.6,35,3.23,0,1.191,7.26,-41.7,9.68,-0.447,5.45,0
7/14/2022,1:30:00,38.6,-0.461,20.46,10.68,55.6,73.3,95.1,8.33,-0.656,0.02,54.6,35,3.24,0,1.197,7.26,-41.6,9.684,-0.448,5.44,0
